t              SphericalCavity.fdtd_Point probe_Ez_50_25_50.dat
   0.66057609195147027E-007   0.157214876E-003
   0.66076097191003491E-007   0.251500169E-003
   0.66094585186859955E-007   0.337921840E-003
   0.66113073182716420E-007   0.415101182E-003
   0.66131561178572884E-007   0.482048752E-003
   0.66150049174429348E-007   0.537985470E-003
   0.66168537170285813E-007   0.582242443E-003
   0.66187025166142277E-007   0.614502409E-003
   0.66205513161998741E-007   0.635055592E-003
   0.66224001157855206E-007   0.644682441E-003
   0.66242489153711670E-007   0.644408516E-003
   0.66260977149568134E-007   0.635537785E-003
   0.66279465145424599E-007   0.619783008E-003
   0.66297953141281063E-007   0.599110266E-003
   0.66316441137137527E-007   0.575421669E-003
   0.66334929132993992E-007   0.550383702E-003
   0.66353417128850456E-007   0.525336654E-003
   0.66371905124706920E-007   0.501151662E-003
   0.66390393120563385E-007   0.478201458E-003
   0.66408881116419849E-007   0.456526293E-003
   0.66427369112276313E-007   0.435939117E-003
   0.66445857108132778E-007   0.415933609E-003
   0.66464345103989242E-007   0.395621697E-003
   0.66482833099845706E-007   0.373880117E-003
   0.66501321095702171E-007   0.349577807E-003
   0.66519809091558635E-007   0.321687432E-003
   0.66538297087415099E-007   0.289243355E-003
   0.66556785083271564E-007   0.251272431E-003
   0.66575273079128028E-007   0.206870332E-003
   0.66593761074984492E-007   0.155434827E-003
   0.66612249070840956E-007   0.968559034E-004
   0.66630737066697421E-007   0.315235811E-004
   0.66649225062553885E-007  -0.397563708E-004
   0.66667713058410349E-007  -0.115807190E-003
   0.66686201054266814E-007  -0.195050350E-003
   0.66704689050123278E-007  -0.275429047E-003
   0.66723177045979742E-007  -0.354426971E-003
   0.66741665041836207E-007  -0.429315551E-003
   0.66760153037692671E-007  -0.497444358E-003
   0.66778641033549135E-007  -0.556272047E-003
   0.66797129029405600E-007  -0.603282591E-003
   0.66815617025262064E-007  -0.636158278E-003
   0.66834105021118528E-007  -0.653104391E-003
   0.66852593016974993E-007  -0.652961084E-003
   0.66871081012831457E-007  -0.635160657E-003
   0.66889569008687921E-007  -0.599775813E-003
   0.66908057004544386E-007  -0.547571864E-003
   0.66926545000400850E-007  -0.479959737E-003
   0.66945032996257314E-007  -0.399001263E-003
   0.66963520992113779E-007  -0.307428389E-003
   0.66982008987970243E-007  -0.208427067E-003
   0.67000496983826707E-007  -0.105325831E-003
   0.67018984979683172E-007  -0.155866292E-005
   0.67037472975539636E-007   0.991958659E-004
   0.67055960971396100E-007   0.193059124E-003
   0.67074448967252565E-007   0.276176899E-003
   0.67092936963109029E-007   0.344952103E-003
   0.67111424958965493E-007   0.396303541E-003
   0.67129912954821958E-007   0.427893101E-003
   0.67148400950678422E-007   0.438150164E-003
   0.67166888946534886E-007   0.426226645E-003
   0.67185376942391350E-007   0.392128801E-003
   0.67203864938247815E-007   0.336841040E-003
   0.67222352934104279E-007   0.262152986E-003
   0.67240840929960743E-007   0.170410611E-003
   0.67259328925817208E-007   0.645407636E-004
   0.67277816921673672E-007  -0.518288216E-004
   0.67296304917530136E-007  -0.174529327E-003
   0.67314792913386601E-007  -0.299203966E-003
   0.67333280909243065E-007  -0.421508797E-003
   0.67351768905099529E-007  -0.537150481E-003
   0.67370256900955994E-007  -0.642017345E-003
   0.67388744896812458E-007  -0.732425658E-003
   0.67407232892668922E-007  -0.805239484E-003
   0.67425720888525387E-007  -0.857811130E-003
   0.67444208884381851E-007  -0.887972536E-003
   0.67462696880238315E-007  -0.894163270E-003
   0.67481184876094780E-007  -0.875516329E-003
   0.67499672871951244E-007  -0.831861747E-003
   0.67518160867807708E-007  -0.763824151E-003
   0.67536648863664173E-007  -0.672995171E-003
   0.67555136859520637E-007  -0.561990717E-003
   0.67573624855377101E-007  -0.434427900E-003
   0.67592112851233566E-007  -0.294919242E-003
   0.67610600847090030E-007  -0.148882129E-003
   0.67629088842946494E-007  -0.202667434E-005
   0.67647576838802959E-007   0.140167365E-003
   0.67666064834659423E-007   0.272713136E-003
   0.67684552830515887E-007   0.391266600E-003
   0.67703040826372352E-007   0.492266496E-003
   0.67721528822228816E-007   0.572948018E-003
   0.67740016818085280E-007   0.631365809E-003
   0.67758504813941745E-007   0.666670734E-003
   0.67776992809798209E-007   0.679387187E-003
   0.67795480805654673E-007   0.671287067E-003
   0.67813968801511137E-007   0.645042863E-003
   0.67832456797367602E-007   0.604027417E-003
   0.67850944793224066E-007   0.552111364E-003
   0.67869432789080530E-007   0.493235886E-003
   0.67887920784936995E-007   0.431054417E-003
   0.67906408780793459E-007   0.368906738E-003
   0.67924896776649923E-007   0.309840718E-003
   0.67943384772506388E-007   0.256414030E-003
   0.67961872768362852E-007   0.210507438E-003
   0.67980360764219316E-007   0.173376902E-003
   0.67998848760075781E-007   0.145753656E-003
   0.68017336755932245E-007   0.127782521E-003
   0.68035824751788709E-007   0.118924843E-003
   0.68054312747645174E-007   0.118006712E-003
   0.68072800743501638E-007   0.123340462E-003
   0.68091288739358102E-007   0.132775443E-003
   0.68109776735214567E-007   0.143746351E-003
   0.68128264731071031E-007   0.153490982E-003
   0.68146752726927495E-007   0.159395146E-003
   0.68165240722783960E-007   0.159225325E-003
   0.68183728718640424E-007   0.151176122E-003
   0.68202216714496888E-007   0.133910013E-003
   0.68220704710353353E-007   0.106669555E-003
   0.68239192706209817E-007   0.693233887E-004
   0.68257680702066281E-007   0.222997078E-004
   0.68276168697922746E-007  -0.334518882E-004
   0.68294656693779210E-007  -0.964322535E-004
   0.68313144689635674E-007  -0.164615369E-003
   0.68331632685492139E-007  -0.235536369E-003
   0.68350120681348603E-007  -0.306353730E-003
   0.68368608677205067E-007  -0.373891293E-003
   0.68387096673061532E-007  -0.434729707E-003
   0.68405584668917996E-007  -0.485352706E-003
   0.68424072664774460E-007  -0.522332033E-003
   0.68442560660630924E-007  -0.542525668E-003
   0.68461048656487389E-007  -0.543222646E-003
   0.68479536652343853E-007  -0.522257586E-003
   0.68498024648200317E-007  -0.478215574E-003
   0.68516512644056782E-007  -0.410675566E-003
   0.68535000639913246E-007  -0.320286985E-003
   0.68553488635769710E-007  -0.208719313E-003
   0.68571976631626175E-007  -0.787052704E-004
   0.68590464627482639E-007   0.658924400E-004
   0.68608952623339103E-007   0.220223912E-003
   0.68627440619195568E-007   0.378716795E-003
   0.68645928615052032E-007   0.535282365E-003
   0.68664416610908496E-007   0.683630817E-003
   0.68682904606764961E-007   0.817814725E-003
   0.68701392602621425E-007   0.932651921E-003
   0.68719880598477889E-007   0.102377927E-002
   0.68738368594334354E-007   0.108765636E-002
   0.68756856590190818E-007   0.112178584E-002
   0.68775344586047282E-007   0.112488330E-002
   0.68793832581903747E-007   0.109676691E-002
   0.68812320577760211E-007   0.103820337E-002
   0.68830808573616675E-007   0.950908638E-003
   0.68849296569473140E-007   0.837512780E-003
   0.68867784565329604E-007   0.701344397E-003
   0.68886272561186068E-007   0.546236639E-003
   0.68904760557042533E-007   0.376498036E-003
   0.68923248552898997E-007   0.196848399E-003
   0.68941736548755461E-007   0.121462654E-004
   0.68960224544611926E-007  -0.172882952E-003
   0.68978712540468390E-007  -0.353660813E-003
   0.68997200536324854E-007  -0.525686308E-003
   0.69015688532181318E-007  -0.684726343E-003
   0.69034176528037783E-007  -0.827157986E-003
   0.69052664523894247E-007  -0.950062065E-003
   0.69071152519750711E-007  -0.105108123E-002
   0.69089640515607176E-007  -0.112842827E-002
   0.69108128511463640E-007  -0.118110306E-002
   0.69126616507320104E-007  -0.120898278E-002
   0.69145104503176569E-007  -0.121265068E-002
   0.69163592499033033E-007  -0.119315821E-002
   0.69182080494889497E-007  -0.115189678E-002
   0.69200568490745962E-007  -0.109061366E-002
   0.69219056486602426E-007  -0.101151085E-002
   0.69237544482458890E-007  -0.917239522E-003
   0.69256032478315355E-007  -0.810659316E-003
   0.69274520474171819E-007  -0.694541726E-003
   0.69293008470028283E-007  -0.571487762E-003
   0.69311496465884748E-007  -0.444029080E-003
   0.69329984461741212E-007  -0.314692326E-003
   0.69348472457597676E-007  -0.185938174E-003
   0.69366960453454141E-007  -0.600464409E-004
   0.69385448449310605E-007   0.609358904E-004
   0.69403936445167069E-007   0.175121342E-003
   0.69422424441023534E-007   0.280695327E-003
   0.69440912436879998E-007   0.375992269E-003
   0.69459400432736462E-007   0.459687260E-003
   0.69477888428592927E-007   0.530909514E-003
   0.69496376424449391E-007   0.589248899E-003
   0.69514864420305855E-007   0.634716765E-003
   0.69533352416162320E-007   0.667627668E-003
   0.69551840412018784E-007   0.688471075E-003
   0.69570328407875248E-007   0.697957585E-003
   0.69588816403731713E-007   0.697157870E-003
   0.69607304399588177E-007   0.687455700E-003
   0.69625792395444641E-007   0.670370529E-003
   0.69644280391301105E-007   0.647526642E-003
   0.69662768387157570E-007   0.620709034E-003
   0.69681256383014034E-007   0.591758697E-003
   0.69699744378870498E-007   0.562357833E-003
   0.69718232374726963E-007   0.533882820E-003
   0.69736720370583427E-007   0.507314631E-003
   0.69755208366439891E-007   0.483208481E-003
   0.69773696362296356E-007   0.461803051E-003
   0.69792184358152820E-007   0.443120487E-003
   0.69810672354009284E-007   0.426817714E-003
   0.69829160349865749E-007   0.411940709E-003
   0.69847648345722213E-007   0.396936142E-003
   0.69866136341578677E-007   0.379922683E-003
   0.69884624337435142E-007   0.358951540E-003
   0.69903112333291606E-007   0.332151947E-003
   0.69921600329148070E-007   0.297838938E-003
   0.69940088325004535E-007   0.254654558E-003
   0.69958576320860999E-007   0.201787509E-003
   0.69977064316717463E-007   0.139221840E-003
   0.69995552312573928E-007   0.678333090E-004
   0.70014040308430392E-007  -0.107328888E-004
   0.70032528304286856E-007  -0.942384650E-004
   0.70051016300143321E-007  -0.179993862E-003
   0.70069504295999785E-007  -0.265037233E-003
   0.70087992291856249E-007  -0.346273504E-003
   0.70106480287712714E-007  -0.420459255E-003
   0.70124968283569178E-007  -0.484294462E-003
   0.70143456279425642E-007  -0.534890161E-003
   0.70161944275282107E-007  -0.570209115E-003
   0.70180432271138571E-007  -0.588944880E-003
   0.70198920266995035E-007  -0.590196461E-003
   0.70217408262851500E-007  -0.573646219E-003
   0.70235896258707964E-007  -0.539979665E-003
   0.70254384254564428E-007  -0.490747334E-003
   0.70272872250420892E-007  -0.427815598E-003
   0.70291360246277357E-007  -0.353246694E-003
   0.70309848242133821E-007  -0.269639015E-003
   0.70328336237990285E-007  -0.180193558E-003
   0.70346824233846750E-007  -0.883388857E-004
   0.70365312229703214E-007   0.257031206E-005
   0.70383800225559678E-007   0.892772659E-004
   0.70402288221416143E-007   0.168628583E-003
   0.70420776217272607E-007   0.237679793E-003
   0.70439264213129071E-007   0.293815741E-003
   0.70457752208985536E-007   0.334869983E-003
   0.70476240204842000E-007   0.359221885E-003
   0.70494728200698464E-007   0.365818822E-003
   0.70513216196554929E-007   0.354196905E-003
   0.70531704192411393E-007   0.324555178E-003
   0.70550192188267857E-007   0.277731364E-003
   0.70568680184124322E-007   0.215019594E-003
   0.70587168179980786E-007   0.138076401E-003
   0.70605656175837250E-007   0.490361926E-004
   0.70624144171693715E-007  -0.494380947E-004
   0.70642632167550179E-007  -0.154358655E-003
   0.70661120163406643E-007  -0.262621586E-003
   0.70679608159263108E-007  -0.370972964E-003
   0.70698096155119572E-007  -0.475923851E-003
   0.70716584150976036E-007  -0.573903730E-003
   0.70735072146832501E-007  -0.661541359E-003
   0.70753560142688965E-007  -0.735784939E-003
   0.70772048138545429E-007  -0.793916930E-003
   0.70790536134401894E-007  -0.833704020E-003
   0.70809024130258358E-007  -0.853585778E-003
   0.70827512126114822E-007  -0.852641475E-003
   0.70846000121971286E-007  -0.830461388E-003
   0.70864488117827751E-007  -0.787212048E-003
   0.70882976113684215E-007  -0.723766745E-003
   0.70901464109540679E-007  -0.641637249E-003
   0.70919952105397144E-007  -0.542870432E-003
   0.70938440101253608E-007  -0.430130865E-003
   0.70956928097110072E-007  -0.306751113E-003
   0.70975416092966537E-007  -0.176568617E-003
   0.70993904088823001E-007  -0.437924464E-004
   0.71012392084679465E-007   0.870250515E-004
   0.71030880080535930E-007   0.211243489E-003
   0.71049368076392394E-007   0.324617373E-003
   0.71067856072248858E-007   0.423553225E-003
   0.71086344068105323E-007   0.505073229E-003
   0.71104832063961787E-007   0.566882896E-003
   0.71123320059818251E-007   0.607577327E-003
   0.71141808055674716E-007   0.626664085E-003
   0.71160296051531180E-007   0.624482345E-003
   0.71178784047387644E-007   0.602343993E-003
   0.71197272043244109E-007   0.562706555E-003
   0.71215760039100573E-007   0.508925936E-003
   0.71234248034957037E-007   0.444742152E-003
   0.71252736030813502E-007   0.374053052E-003
   0.71271224026669966E-007   0.300977583E-003
   0.71289712022526430E-007   0.229696074E-003
   0.71308200018382895E-007   0.163984500E-003
   0.71326688014239359E-007   0.106909923E-003
   0.71345176010095823E-007   0.608140799E-004
   0.71363664005952288E-007   0.271982535E-004
   0.71382152001808752E-007   0.647064917E-005
   0.71400639997665216E-007  -0.198812540E-005
   0.71419127993521681E-007   0.555371798E-006
   0.71437615989378145E-007   0.122971933E-004
   0.71456103985234609E-007   0.306779839E-004
   0.71474591981091073E-007   0.524757888E-004
   0.71493079976947538E-007   0.743413548E-004
   0.71511567972804002E-007   0.931460236E-004
   0.71530055968660466E-007   0.105943785E-003
   0.71548543964516931E-007   0.110090696E-003
   0.71567031960373395E-007   0.103699305E-003
   0.71585519956229859E-007   0.859033753E-004
   0.71604007952086324E-007   0.566792805E-004
   0.71622495947942788E-007   0.166176796E-004
   0.71640983943799252E-007  -0.330667026E-004
   0.71659471939655717E-007  -0.904896588E-004
   0.71677959935512181E-007  -0.153229659E-003
   0.71696447931368645E-007  -0.218548172E-003
   0.71714935927225110E-007  -0.283550820E-003
   0.71733423923081574E-007  -0.345285429E-003
   0.71751911918938038E-007  -0.400796882E-003
   0.71770399914794503E-007  -0.447110389E-003
   0.71788887910650967E-007  -0.481193420E-003
   0.71807375906507431E-007  -0.500063761E-003
   0.71825863902363896E-007  -0.501100090E-003
   0.71844351898220360E-007  -0.482357835E-003
   0.71862839894076824E-007  -0.442706660E-003
   0.71881327889933289E-007  -0.381863065E-003
   0.71899815885789753E-007  -0.300416868E-003
   0.71918303881646217E-007  -0.199781920E-003
   0.71936791877502682E-007  -0.820978312E-004
   0.71955279873359146E-007   0.497163564E-004
   0.71973767869215610E-007   0.191823332E-003
   0.71992255865072075E-007   0.339593389E-003
   0.72010743860928539E-007   0.487985264E-003
   0.72029231856785003E-007   0.631758012E-003
   0.72047719852641467E-007   0.765437551E-003
   0.72066207848497932E-007   0.883465633E-003
   0.72084695844354396E-007   0.980710029E-003
   0.72103183840210860E-007   0.105298415E-002
   0.72121671836067325E-007   0.109725725E-002
   0.72140159831923789E-007   0.111160765E-002
   0.72158647827780253E-007   0.109512056E-002
   0.72177135823636718E-007   0.104785757E-002
   0.72195623819493182E-007   0.970887253E-003
   0.72214111815349646E-007   0.866235408E-003
   0.72232599811206111E-007   0.736735936E-003
   0.72251087807062575E-007   0.585973903E-003
   0.72269575802919039E-007   0.418331794E-003
