t              SphericalCavity.fdtd_Point probe_Ey_50_25_50.dat
   0.41782870635609370E-007   0.389435809E-005
   0.41801358631465835E-007   0.655489566E-005
   0.41819846627322299E-007   0.902032298E-005
   0.41838334623178763E-007   0.112058897E-004
   0.41856822619035228E-007   0.130530725E-004
   0.41875310614891692E-007   0.145364520E-004
   0.41893798610748156E-007   0.156079459E-004
   0.41912286606604621E-007   0.161160915E-004
   0.41930774602461085E-007   0.157987288E-004
   0.41949262598317549E-007   0.143819761E-004
   0.41967750594174014E-007   0.117221953E-004
   0.41986238590030478E-007   0.790329614E-005
   0.42004726585886942E-007   0.321707421E-005
   0.42023214581743407E-007  -0.198515727E-005
   0.42041702577599871E-007  -0.744746512E-005
   0.42060190573456335E-007  -0.130065418E-004
   0.42078678569312800E-007  -0.184717082E-004
   0.42097166565169264E-007  -0.236084106E-004
   0.42115654561025728E-007  -0.282718211E-004
   0.42134142556882193E-007  -0.324626490E-004
   0.42152630552738657E-007  -0.361897255E-004
   0.42171118548595121E-007  -0.393482042E-004
   0.42189606544451586E-007  -0.417974297E-004
   0.42208094540308050E-007  -0.434948743E-004
   0.42226582536164514E-007  -0.444709876E-004
   0.42245070532020979E-007  -0.447043203E-004
   0.42263558527877443E-007  -0.440907424E-004
   0.42282046523733907E-007  -0.425265061E-004
   0.42300534519590371E-007  -0.399877827E-004
   0.42319022515446836E-007  -0.365514970E-004
   0.42337510511303300E-007  -0.323628810E-004
   0.42355998507159764E-007  -0.275506172E-004
   0.42374486503016229E-007  -0.221587779E-004
   0.42392974498872693E-007  -0.162182769E-004
   0.42411462494729157E-007  -0.992239165E-005
   0.42429950490585622E-007  -0.367598932E-005
   0.42448438486442086E-007   0.209195241E-005
   0.42466926482298550E-007   0.714911721E-005
   0.42485414478155015E-007   0.114724980E-004
   0.42503902474011479E-007   0.151022214E-004
   0.42522390469867943E-007   0.180587194E-004
   0.42540878465724408E-007   0.203751697E-004
   0.42559366461580872E-007   0.221008286E-004
   0.42577854457437336E-007   0.232237435E-004
   0.42596342453293801E-007   0.236553424E-004
   0.42614830449150265E-007   0.233495048E-004
   0.42633318445006729E-007   0.223880288E-004
   0.42651806440863194E-007   0.208854108E-004
   0.42670294436719658E-007   0.188604045E-004
   0.42688782432576122E-007   0.162886972E-004
   0.42707270428432587E-007   0.132554114E-004
   0.42725758424289051E-007   0.998456926E-005
   0.42744246420145515E-007   0.675513365E-005
   0.42762734416001980E-007   0.384517443E-005
   0.42781222411858444E-007   0.147392143E-005
   0.42799710407714908E-007  -0.320965455E-006
   0.42818198403571373E-007  -0.171969145E-005
   0.42836686399427837E-007  -0.295445807E-005
   0.42855174395284301E-007  -0.413830094E-005
   0.42873662391140765E-007  -0.529246427E-005
   0.42892150386997230E-007  -0.644194870E-005
   0.42910638382853694E-007  -0.758281703E-005
   0.42929126378710158E-007  -0.861201625E-005
   0.42947614374566623E-007  -0.939206802E-005
   0.42966102370423087E-007  -0.987099975E-005
   0.42984590366279551E-007  -0.100642028E-004
   0.43003078362136016E-007  -0.992492460E-005
   0.43021566357992480E-007  -0.931014256E-005
   0.43040054353848944E-007  -0.811119025E-005
   0.43058542349705409E-007  -0.637203448E-005
   0.43077030345561873E-007  -0.422689845E-005
   0.43095518341418337E-007  -0.174102615E-005
   0.43114006337274802E-007   0.113483088E-005
   0.43132494333131266E-007   0.445038449E-005
   0.43150982328987730E-007   0.812971757E-005
   0.43169470324844195E-007   0.119599417E-004
   0.43187958320700659E-007   0.156836759E-004
   0.43206446316557123E-007   0.191025101E-004
   0.43224934312413588E-007   0.221086066E-004
   0.43243422308270052E-007   0.246508298E-004
   0.43261910304126516E-007   0.267140476E-004
   0.43280398299982981E-007   0.283167064E-004
   0.43298886295839445E-007   0.294510282E-004
   0.43317374291695909E-007   0.300062966E-004
   0.43335862287552374E-007   0.298125960E-004
   0.43354350283408838E-007   0.287602743E-004
   0.43372838279265302E-007   0.268148942E-004
   0.43391326275121767E-007   0.239633664E-004
   0.43409814270978231E-007   0.202659176E-004
   0.43428302266834695E-007   0.159328847E-004
   0.43446790262691160E-007   0.112247290E-004
   0.43465278258547624E-007   0.629123315E-005
   0.43483766254404088E-007   0.120197319E-005
   0.43502254250260552E-007  -0.392215952E-005
   0.43520742246117017E-007  -0.892810749E-005
   0.43539230241973481E-007  -0.137284169E-004
   0.43557718237829945E-007  -0.182531458E-004
   0.43576206233686410E-007  -0.223366042E-004
   0.43594694229542874E-007  -0.257596112E-004
   0.43613182225399338E-007  -0.283821573E-004
   0.43631670221255803E-007  -0.301638447E-004
   0.43650158217112267E-007  -0.311104086E-004
   0.43668646212968731E-007  -0.312878947E-004
   0.43687134208825196E-007  -0.308378440E-004
   0.43705622204681660E-007  -0.298939849E-004
   0.43724110200538124E-007  -0.285367205E-004
   0.43742598196394589E-007  -0.268933800E-004
   0.43761086192251053E-007  -0.251802849E-004
   0.43779574188107517E-007  -0.235345178E-004
   0.43798062183963982E-007  -0.218953865E-004
   0.43816550179820446E-007  -0.201692255E-004
   0.43835038175676910E-007  -0.184155106E-004
   0.43853526171533375E-007  -0.167478029E-004
   0.43872014167389839E-007  -0.151595332E-004
   0.43890502163246303E-007  -0.135902965E-004
   0.43908990159102768E-007  -0.120687455E-004
   0.43927478154959232E-007  -0.106472580E-004
   0.43945966150815696E-007  -0.927209840E-005
   0.43964454146672161E-007  -0.783670112E-005
   0.43982942142528625E-007  -0.628317503E-005
   0.44001430138385089E-007  -0.454835026E-005
   0.44019918134241554E-007  -0.250067819E-005
   0.44038406130098018E-007  -0.428040039E-007
   0.44056894125954482E-007   0.279202936E-005
   0.44075382121810947E-007   0.594095491E-005
   0.44093870117667411E-007   0.943731720E-005
   0.44112358113523875E-007   0.133253843E-004
   0.44130846109380339E-007   0.174928791E-004
   0.44149334105236804E-007   0.217056277E-004
   0.44167822101093268E-007   0.258114305E-004
   0.44186310096949732E-007   0.298167397E-004
   0.44204798092806197E-007   0.337330930E-004
   0.44223286088662661E-007   0.374185729E-004
   0.44241774084519125E-007   0.406240615E-004
   0.44260262080375590E-007   0.431605658E-004
   0.44278750076232054E-007   0.449676409E-004
   0.44297238072088518E-007   0.460379888E-004
   0.44315726067944983E-007   0.463515862E-004
   0.44334214063801447E-007   0.459095390E-004
   0.44352702059657911E-007   0.447668717E-004
   0.44371190055514376E-007   0.429747924E-004
   0.44389678051370840E-007   0.405247156E-004
   0.44408166047227304E-007   0.373865259E-004
   0.44426654043083769E-007   0.335526383E-004
   0.44445142038940233E-007   0.290193748E-004
   0.44463630034796697E-007   0.238214598E-004
   0.44482118030653162E-007   0.181430296E-004
   0.44500606026509626E-007   0.122888687E-004
   0.44519094022366090E-007   0.646872923E-005
   0.44537582018222555E-007   0.708778771E-006
   0.44556070014079019E-007  -0.495709037E-005
   0.44574558009935483E-007  -0.103259335E-004
   0.44593046005791948E-007  -0.151504973E-004
   0.44611534001648412E-007  -0.193539490E-004
   0.44630021997504876E-007  -0.230455444E-004
   0.44648509993361341E-007  -0.263398797E-004
   0.44666997989217805E-007  -0.291701781E-004
   0.44685485985074269E-007  -0.312795746E-004
   0.44703973980930733E-007  -0.324385328E-004
   0.44722461976787198E-007  -0.326634945E-004
   0.44740949972643662E-007  -0.321473381E-004
   0.44759437968500126E-007  -0.310089308E-004
   0.44777925964356591E-007  -0.292380737E-004
   0.44796413960213055E-007  -0.268637014E-004
   0.44814901956069519E-007  -0.240289883E-004
   0.44833389951925984E-007  -0.208957117E-004
   0.44851877947782448E-007  -0.175774003E-004
   0.44870365943638912E-007  -0.141494766E-004
   0.44888853939495377E-007  -0.106602820E-004
   0.44907341935351841E-007  -0.719910804E-005
   0.44925829931208305E-007  -0.400671797E-005
   0.44944317927064770E-007  -0.140651650E-005
   0.44962805922921234E-007   0.444794182E-006
   0.44981293918777698E-007   0.162427568E-005
   0.44999781914634163E-007   0.219847880E-005
   0.45018269910490627E-007   0.204002072E-005
   0.45036757906347091E-007   0.969968596E-006
   0.45055245902203556E-007  -0.101895785E-005
   0.45073733898060020E-007  -0.375069408E-005
   0.45092221893916484E-007  -0.699057910E-005
   0.45110709889772949E-007  -0.105276049E-004
   0.45129197885629413E-007  -0.142038043E-004
   0.45147685881485877E-007  -0.178971604E-004
   0.45166173877342342E-007  -0.214272022E-004
   0.45184661873198806E-007  -0.245056035E-004
   0.45203149869055270E-007  -0.268804433E-004
   0.45221637864911735E-007  -0.285109218E-004
   0.45240125860768199E-007  -0.294993188E-004
   0.45258613856624663E-007  -0.298945288E-004
   0.45277101852481128E-007  -0.296840808E-004
   0.45295589848337592E-007  -0.289092659E-004
   0.45314077844194056E-007  -0.276097180E-004
   0.45332565840050520E-007  -0.256846834E-004
   0.45351053835906985E-007  -0.229736743E-004
   0.45369541831763449E-007  -0.194493041E-004
   0.45388029827619913E-007  -0.152030989E-004
   0.45406517823476378E-007  -0.103220045E-004
   0.45425005819332842E-007  -0.494607002E-005
   0.45443493815189306E-007   0.624937911E-006
   0.45461981811045771E-007   0.606578442E-005
   0.45480469806902235E-007   0.112383168E-004
   0.45498957802758699E-007   0.161474163E-004
   0.45517445798615164E-007   0.207492958E-004
   0.45535933794471628E-007   0.249288187E-004
   0.45554421790328092E-007   0.286059603E-004
   0.45572909786184557E-007   0.317428166E-004
   0.45591397782041021E-007   0.342840467E-004
   0.45609885777897485E-007   0.361790844E-004
   0.45628373773753950E-007   0.374168085E-004
   0.45646861769610414E-007   0.379553931E-004
   0.45665349765466878E-007   0.376551616E-004
   0.45683837761323343E-007   0.363592917E-004
   0.45702325757179807E-007   0.340320548E-004
   0.45720813753036271E-007   0.307767696E-004
   0.45739301748892736E-007   0.267453670E-004
   0.45757789744749200E-007   0.220821676E-004
   0.45776277740605664E-007   0.169466930E-004
   0.45794765736462129E-007   0.115440307E-004
   0.45813253732318593E-007   0.612350004E-005
   0.45831741728175057E-007   0.971157988E-006
   0.45850229724031522E-007  -0.360788317E-005
   0.45868717719887986E-007  -0.735643698E-005
   0.45887205715744450E-007  -0.101551850E-004
   0.45905693711600914E-007  -0.120429149E-004
   0.45924181707457379E-007  -0.131526640E-004
   0.45942669703313843E-007  -0.136613826E-004
   0.45961157699170307E-007  -0.137909101E-004
   0.45979645695026772E-007  -0.137657416E-004
   0.45998133690883236E-007  -0.136950384E-004
   0.46016621686739700E-007  -0.135204264E-004
   0.46035109682596165E-007  -0.131283277E-004
   0.46053597678452629E-007  -0.124947246E-004
   0.46072085674309093E-007  -0.116818719E-004
   0.46090573670165558E-007  -0.107167389E-004
   0.46109061666022022E-007  -0.952713162E-005
   0.46127549661878486E-007  -0.801190254E-005
   0.46146037657734951E-007  -0.614807823E-005
   0.46164525653591415E-007  -0.400740373E-005
   0.46183013649447879E-007  -0.168322640E-005
   0.46201501645304344E-007   0.760314151E-006
   0.46219989641160808E-007   0.327867815E-005
   0.46238477637017272E-007   0.586757687E-005
   0.46256965632873737E-007   0.861107310E-005
   0.46275453628730201E-007   0.115947278E-004
   0.46293941624586665E-007   0.146980119E-004
   0.46312429620443130E-007   0.175715959E-004
   0.46330917616299594E-007   0.198962007E-004
   0.46349405612156058E-007   0.215619239E-004
   0.46367893608012523E-007   0.225265685E-004
   0.46386381603868987E-007   0.226419579E-004
   0.46404869599725451E-007   0.217327743E-004
   0.46423357595581916E-007   0.197298687E-004
   0.46441845591438380E-007   0.166212139E-004
   0.46460333587294844E-007   0.123898444E-004
   0.46478821583151309E-007   0.712872543E-005
   0.46497309579007773E-007   0.115205148E-005
   0.46515797574864237E-007  -0.510894415E-005
   0.46534285570720701E-007  -0.113035112E-004
   0.46552773566577166E-007  -0.172277669E-004
   0.46571261562433630E-007  -0.227447363E-004
   0.46589749558290094E-007  -0.276804312E-004
   0.46608237554146559E-007  -0.317891499E-004
   0.46626725550003023E-007  -0.348181675E-004
   0.46645213545859487E-007  -0.366173881E-004
   0.46663701541715952E-007  -0.371844035E-004
   0.46682189537572416E-007  -0.366131426E-004
   0.46700677533428880E-007  -0.350236587E-004
   0.46719165529285345E-007  -0.325291330E-004
   0.46737653525141809E-007  -0.292256045E-004
   0.46756141520998273E-007  -0.252017326E-004
   0.46774629516854738E-007  -0.205830547E-004
   0.46793117512711202E-007  -0.155727739E-004
   0.46811605508567666E-007  -0.104257742E-004
   0.46830093504424131E-007  -0.535879190E-005
   0.46848581500280595E-007  -0.474507033E-006
   0.46867069496137059E-007   0.421702862E-005
   0.46885557491993524E-007   0.868269490E-005
   0.46904045487849988E-007   0.127807025E-004
   0.46922533483706452E-007   0.163257791E-004
   0.46941021479562917E-007   0.192373409E-004
   0.46959509475419381E-007   0.215757173E-004
   0.46977997471275845E-007   0.234283289E-004
   0.46996485467132310E-007   0.248223696E-004
   0.47014973462988774E-007   0.257651009E-004
   0.47033461458845238E-007   0.262893191E-004
   0.47051949454701703E-007   0.264126284E-004
   0.47070437450558167E-007   0.261340138E-004
   0.47088925446414631E-007   0.255505292E-004
   0.47107413442271096E-007   0.249084569E-004
   0.47125901438127560E-007   0.244333496E-004
   0.47144389433984024E-007   0.241558137E-004
   0.47162877429840488E-007   0.240157551E-004
   0.47181365425696953E-007   0.240800873E-004
   0.47199853421553417E-007   0.244901676E-004
   0.47218341417409881E-007   0.252000973E-004
   0.47236829413266346E-007   0.259377448E-004
   0.47255317409122810E-007   0.264615446E-004
   0.47273805404979274E-007   0.267148607E-004
   0.47292293400835739E-007   0.266949719E-004
   0.47310781396692203E-007   0.263242746E-004
   0.47329269392548667E-007   0.255259929E-004
   0.47347757388405132E-007   0.243161940E-004
   0.47366245384261596E-007   0.227446635E-004
   0.47384733380118060E-007   0.208096826E-004
   0.47403221375974525E-007   0.184706441E-004
   0.47421709371830989E-007   0.156802253E-004
   0.47440197367687453E-007   0.123793470E-004
   0.47458685363543918E-007   0.852979429E-005
   0.47477173359400382E-007   0.418448553E-005
   0.47495661355256846E-007  -0.530481884E-006
   0.47514149351113311E-007  -0.553186055E-005
   0.47532637346969775E-007  -0.108224967E-004
   0.47551125342826239E-007  -0.163720088E-004
   0.47569613338682704E-007  -0.219876238E-004
   0.47588101334539168E-007  -0.273598580E-004
   0.47606589330395632E-007  -0.322337219E-004
   0.47625077326252097E-007  -0.364932239E-004
   0.47643565322108561E-007  -0.400811150E-004
   0.47662053317965025E-007  -0.428994645E-004
   0.47680541313821490E-007  -0.448298269E-004
   0.47699029309677954E-007  -0.458219329E-004
   0.47717517305534418E-007  -0.459280709E-004
   0.47736005301390882E-007  -0.452663189E-004
   0.47754493297247347E-007  -0.439670039E-004
   0.47772981293103811E-007  -0.421226541E-004
   0.47791469288960275E-007  -0.397539770E-004
   0.47809957284816740E-007  -0.368372239E-004
   0.47828445280673204E-007  -0.333904318E-004
   0.47846933276529668E-007  -0.295214359E-004
   0.47865421272386133E-007  -0.253743819E-004
   0.47883909268242597E-007  -0.210540056E-004
   0.47902397264099061E-007  -0.166412174E-004
   0.47920885259955526E-007  -0.122729016E-004
   0.47939373255811990E-007  -0.814767554E-005
   0.47957861251668454E-007  -0.441194607E-005
   0.47976349247524919E-007  -0.105939807E-005
   0.47994837243381383E-007   0.201300395E-005
