t              BoxCavity.fdtd_Point probe_Ey_5_10_7.dat
   0.58576143156883337E-008   0.598452402E-006
   0.58606956488370388E-008   0.597762153E-006
   0.58637769819857438E-008   0.597146766E-006
   0.58668583151344489E-008   0.596312248E-006
   0.58699396482831540E-008   0.595525989E-006
   0.58730209814318590E-008   0.595140307E-006
   0.58761023145805641E-008   0.594546918E-006
   0.58791836477292692E-008   0.593461607E-006
   0.58822649808779742E-008   0.592717583E-006
   0.58853463140266793E-008   0.592442746E-006
   0.58884276471753844E-008   0.591770856E-006
   0.58915089803240894E-008   0.590766319E-006
   0.58945903134727945E-008   0.590127058E-006
   0.58976716466214996E-008   0.589631554E-006
   0.59007529797702046E-008   0.588891680E-006
   0.59038343129189097E-008   0.588182445E-006
   0.59069156460676148E-008   0.587522663E-006
   0.59099969792163198E-008   0.586727424E-006
   0.59130783123650249E-008   0.586124600E-006
   0.59161596455137300E-008   0.585682699E-006
   0.59192409786624350E-008   0.584822828E-006
   0.59223223118111401E-008   0.583848134E-006
   0.59254036449598452E-008   0.583435110E-006
   0.59284849781085502E-008   0.583045392E-006
   0.59315663112572553E-008   0.582081100E-006
   0.59346476444059604E-008   0.581202357E-006
   0.59377289775546654E-008   0.580793483E-006
   0.59408103107033705E-008   0.580223229E-006
   0.59438916438520756E-008   0.579376888E-006
   0.59469729770007806E-008   0.578698973E-006
   0.59500543101494857E-008   0.578067556E-006
   0.59531356432981908E-008   0.577352807E-006
   0.59562169764468958E-008   0.576807736E-006
   0.59592983095956009E-008   0.576190132E-006
   0.59623796427443060E-008   0.575246190E-006
   0.59654609758930111E-008   0.574557930E-006
   0.59685423090417161E-008   0.574266949E-006
   0.59716236421904212E-008   0.573577154E-006
   0.59747049753391263E-008   0.572522310E-006
   0.59777863084878313E-008   0.571928695E-006
   0.59808676416365364E-008   0.571584280E-006
   0.59839489747852415E-008   0.570818145E-006
   0.59870303079339465E-008   0.569956228E-006
   0.59901116410826516E-008   0.569387453E-006
   0.59931929742313567E-008   0.568792416E-006
   0.59962743073800617E-008   0.568113080E-006
