t              BoxCavity.fdtd_Point probe_Ex_5_10_7.dat
   0.58576143156883337E-008   0.823347909E-005
   0.58606956488370388E-008   0.822770835E-005
   0.58637769819857438E-008   0.822190577E-005
   0.58668583151344489E-008   0.821609319E-005
   0.58699396482831540E-008   0.821025060E-005
   0.58730209814318590E-008   0.820434889E-005
   0.58761023145805641E-008   0.819856268E-005
   0.58791836477292692E-008   0.819287743E-005
   0.58822649808779742E-008   0.818699118E-005
   0.58853463140266793E-008   0.818098579E-005
   0.58884276471753844E-008   0.817522505E-005
   0.58915089803240894E-008   0.816956072E-005
   0.58945903134727945E-008   0.816364718E-005
   0.58976716466214996E-008   0.815768180E-005
   0.59007529797702046E-008   0.815192288E-005
   0.59038343129189097E-008   0.814616760E-005
   0.59069156460676148E-008   0.814027499E-005
   0.59099969792163198E-008   0.813439328E-005
   0.59130783123650249E-008   0.812854614E-005
   0.59161596455137300E-008   0.812270628E-005
   0.59192409786624350E-008   0.811695099E-005
   0.59223223118111401E-008   0.811114387E-005
   0.59254036449598452E-008   0.810514121E-005
   0.59284849781085502E-008   0.809922494E-005
   0.59315663112572553E-008   0.809355970E-005
   0.59346476444059604E-008   0.808777713E-005
   0.59377289775546654E-008   0.808175446E-005
   0.59408103107033705E-008   0.807586730E-005
   0.59438916438520756E-008   0.807015567E-005
   0.59469729770007806E-008   0.806429944E-005
   0.59500543101494857E-008   0.805834134E-005
   0.59531356432981908E-008   0.805249692E-005
   0.59562169764468958E-008   0.804669253E-005
   0.59592983095956009E-008   0.804085630E-005
   0.59623796427443060E-008   0.803502553E-005
   0.59654609758930111E-008   0.802910381E-005
   0.59685423090417161E-008   0.802313843E-005
   0.59716236421904212E-008   0.801737224E-005
   0.59747049753391263E-008   0.801166607E-005
   0.59777863084878313E-008   0.800569433E-005
   0.59808676416365364E-008   0.799968075E-005
   0.59839489747852415E-008   0.799394093E-005
   0.59870303079339465E-008   0.798819292E-005
   0.59901116410826516E-008   0.798219844E-005
   0.59931929742313567E-008   0.797625216E-005
   0.59962743073800617E-008   0.797049233E-005
