t              BoxCavity.fdtd_Point probe_Ex_20_30_24.dat
   0.92748127776022538E-009  -0.154737057E-002
   0.92902194433457791E-009  -0.156383542E-002
   0.93056261090893044E-009  -0.158056885E-002
   0.93210327748328298E-009  -0.159740972E-002
   0.93364394405763551E-009  -0.161416037E-002
   0.93518461063198804E-009  -0.163085933E-002
   0.93672527720634058E-009  -0.164772349E-002
   0.93826594378069311E-009  -0.166484469E-002
   0.93980661035504565E-009  -0.168206531E-002
   0.94134727692939818E-009  -0.169919711E-002
   0.94288794350375071E-009  -0.171627430E-002
   0.94442861007810325E-009  -0.173350167E-002
   0.94596927665245578E-009  -0.175097468E-002
   0.94750994322680832E-009  -0.176854781E-002
   0.94905060980116085E-009  -0.178603048E-002
   0.95059127637551338E-009  -0.180344668E-002
   0.95213194294986592E-009  -0.182100222E-002
   0.95367260952421845E-009  -0.183879689E-002
   0.95521327609857098E-009  -0.185668399E-002
   0.95675394267292352E-009  -0.187447446E-002
   0.95829460924727605E-009  -0.189219648E-002
   0.95983527582162859E-009  -0.191004795E-002
   0.96137594239598112E-009  -0.192811992E-002
   0.96291660897033365E-009  -0.194627652E-002
   0.96445727554468619E-009  -0.196434394E-002
   0.96599794211903872E-009  -0.198234036E-002
   0.96753860869339126E-009  -0.200044247E-002
   0.96907927526774379E-009  -0.201874529E-002
   0.97061994184209632E-009  -0.203713332E-002
   0.97216060841644886E-009  -0.205543661E-002
   0.97370127499080139E-009  -0.207365770E-002
   0.97524194156515392E-009  -0.209196378E-002
   0.97678260813950646E-009  -0.211045356E-002
   0.97832327471385899E-009  -0.212902133E-002
   0.97986394128821153E-009  -0.214750483E-002
   0.98140460786256406E-009  -0.216590660E-002
   0.98294527443691659E-009  -0.218438008E-002
   0.98448594101126913E-009  -0.220301189E-002
   0.98602660758562166E-009  -0.222170842E-002
   0.98756727415997420E-009  -0.224032905E-002
   0.98910794073432673E-009  -0.225886866E-002
   0.99064860730867926E-009  -0.227745366E-002
   0.99218927388303180E-009  -0.229617022E-002
   0.99372994045738433E-009  -0.231495150E-002
   0.99527060703173686E-009  -0.233366247E-002
   0.99681127360608940E-009  -0.235227705E-002
   0.99835194018044193E-009  -0.237091188E-002
   0.99989260675479447E-009  -0.238966616E-002
   0.10014332733291470E-008  -0.240848283E-002
   0.10029739399034995E-008  -0.242722500E-002
   0.10045146064778521E-008  -0.244586077E-002
   0.10060552730522046E-008  -0.246449793E-002
   0.10075959396265571E-008  -0.248323102E-002
   0.10091366062009097E-008  -0.250201696E-002
   0.10106772727752622E-008  -0.252073724E-002
   0.10122179393496147E-008  -0.253934949E-002
   0.10137586059239673E-008  -0.255793380E-002
   0.10152992724983198E-008  -0.257658004E-002
   0.10168399390726723E-008  -0.259527098E-002
   0.10183806056470249E-008  -0.261390861E-002
   0.10199212722213774E-008  -0.263244100E-002
   0.10214619387957299E-008  -0.265091867E-002
   0.10230026053700825E-008  -0.266942079E-002
   0.10245432719444350E-008  -0.268795458E-002
   0.10260839385187875E-008  -0.270644831E-002
   0.10276246050931401E-008  -0.272483611E-002
   0.10291652716674926E-008  -0.274313800E-002
   0.10307059382418451E-008  -0.276143523E-002
   0.10322466048161977E-008  -0.277975970E-002
   0.10337872713905502E-008  -0.279804599E-002
   0.10353279379649027E-008  -0.281622005E-002
   0.10368686045392553E-008  -0.283429492E-002
   0.10384092711136078E-008  -0.285234139E-002
   0.10399499376879603E-008  -0.287039042E-002
   0.10414906042623129E-008  -0.288839987E-002
   0.10430312708366654E-008  -0.290630315E-002
   0.10445719374110179E-008  -0.292408140E-002
   0.10461126039853705E-008  -0.294178864E-002
   0.10476532705597230E-008  -0.295949262E-002
   0.10491939371340755E-008  -0.297717564E-002
   0.10507346037084281E-008  -0.299474457E-002
   0.10522752702827806E-008  -0.301215588E-002
   0.10538159368571332E-008  -0.302947685E-002
   0.10553566034314857E-008  -0.304678711E-002
   0.10568972700058382E-008  -0.306406943E-002
   0.10584379365801908E-008  -0.308123278E-002
   0.10599786031545433E-008  -0.309822429E-002
   0.10615192697288958E-008  -0.311509031E-002
   0.10630599363032484E-008  -0.313192350E-002
   0.10646006028776009E-008  -0.314874202E-002
   0.10661412694519534E-008  -0.316544762E-002
   0.10676819360263060E-008  -0.318194530E-002
   0.10692226026006585E-008  -0.319828209E-002
   0.10707632691750110E-008  -0.321458909E-002
   0.10723039357493636E-008  -0.323089282E-002
   0.10738446023237161E-008  -0.324706826E-002
   0.10753852688980686E-008  -0.326300552E-002
   0.10769259354724212E-008  -0.327875861E-002
   0.10784666020467737E-008  -0.329447375E-002
   0.10800072686211262E-008  -0.331019214E-002
   0.10815479351954788E-008  -0.332578295E-002
   0.10830886017698313E-008  -0.334110530E-002
   0.10846292683441838E-008  -0.335620204E-002
   0.10861699349185364E-008  -0.337125291E-002
   0.10877106014928889E-008  -0.338632730E-002
   0.10892512680672414E-008  -0.340127340E-002
   0.10907919346415940E-008  -0.341591495E-002
   0.10923326012159465E-008  -0.343029527E-002
   0.10938732677902990E-008  -0.344462320E-002
   0.10954139343646516E-008  -0.345898676E-002
   0.10969546009390041E-008  -0.347322458E-002
   0.10984952675133566E-008  -0.348713319E-002
   0.11000359340877092E-008  -0.350074330E-002
   0.11015766006620617E-008  -0.351428683E-002
   0.11031172672364142E-008  -0.352788391E-002
   0.11046579338107668E-008  -0.354136550E-002
   0.11061986003851193E-008  -0.355448830E-002
   0.11077392669594718E-008  -0.356726884E-002
   0.11092799335338244E-008  -0.357997161E-002
   0.11108206001081769E-008  -0.359274447E-002
   0.11123612666825294E-008  -0.360540068E-002
   0.11139019332568820E-008  -0.361766736E-002
   0.11154425998312345E-008  -0.362956570E-002
   0.11169832664055870E-008  -0.364138279E-002
   0.11185239329799396E-008  -0.365327299E-002
   0.11200645995542921E-008  -0.366504490E-002
   0.11216052661286446E-008  -0.367641891E-002
   0.11231459327029972E-008  -0.368740060E-002
   0.11246865992773497E-008  -0.369827589E-002
   0.11262272658517022E-008  -0.370922848E-002
   0.11277679324260548E-008  -0.372007838E-002
   0.11293085990004073E-008  -0.373050803E-002
   0.11308492655747598E-008  -0.374050206E-002
   0.11323899321491124E-008  -0.375038362E-002
   0.11339305987234649E-008  -0.376036530E-002
   0.11354712652978174E-008  -0.377024105E-002
   0.11370119318721700E-008  -0.377966813E-002
   0.11385525984465225E-008  -0.378864235E-002
   0.11400932650208750E-008  -0.379750226E-002
   0.11416339315952276E-008  -0.380646531E-002
   0.11431745981695801E-008  -0.381532498E-002
   0.11447152647439326E-008  -0.382371992E-002
   0.11462559313182852E-008  -0.383162871E-002
   0.11477965978926377E-008  -0.383941573E-002
   0.11493372644669902E-008  -0.384732755E-002
   0.11508779310413428E-008  -0.385513366E-002
   0.11524185976156953E-008  -0.386244105E-002
   0.11539592641900479E-008  -0.386924716E-002
   0.11554999307644004E-008  -0.387594127E-002
   0.11570405973387529E-008  -0.388276135E-002
   0.11585812639131055E-008  -0.388947013E-002
   0.11601219304874580E-008  -0.389567506E-002
   0.11616625970618105E-008  -0.390135753E-002
   0.11632032636361631E-008  -0.390690751E-002
   0.11647439302105156E-008  -0.391260162E-002
   0.11662845967848681E-008  -0.391820678E-002
   0.11678252633592207E-008  -0.392328203E-002
   0.11693659299335732E-008  -0.392779661E-002
   0.11709065965079257E-008  -0.393218733E-002
   0.11724472630822783E-008  -0.393674709E-002
   0.11739879296566308E-008  -0.394121232E-002
   0.11755285962309833E-008  -0.394512760E-002
   0.11770692628053359E-008  -0.394846778E-002
   0.11786099293796884E-008  -0.395167340E-002
   0.11801505959540409E-008  -0.395505270E-002
   0.11816912625283935E-008  -0.395835424E-002
   0.11832319291027460E-008  -0.396110024E-002
   0.11847725956770985E-008  -0.396324694E-002
   0.11863132622514511E-008  -0.396525767E-002
   0.11878539288258036E-008  -0.396746024E-002
   0.11893945954001561E-008  -0.396958506E-002
   0.11909352619745087E-008  -0.397114130E-002
   0.11924759285488612E-008  -0.397209544E-002
   0.11940165951232137E-008  -0.397291174E-002
   0.11955572616975663E-008  -0.397391431E-002
   0.11970979282719188E-008  -0.397484424E-002
   0.11986385948462713E-008  -0.397521025E-002
   0.12001792614206239E-008  -0.397496251E-002
   0.12017199279949764E-008  -0.397456624E-002
   0.12032605945693289E-008  -0.397436414E-002
   0.12048012611436815E-008  -0.397409778E-002
   0.12063419277180340E-008  -0.397326471E-002
   0.12078825942923865E-008  -0.397181604E-002
   0.12094232608667391E-008  -0.397022394E-002
   0.12109639274410916E-008  -0.396883208E-002
   0.12125045940154441E-008  -0.396738155E-002
   0.12140452605897967E-008  -0.396536198E-002
   0.12155859271641492E-008  -0.396271609E-002
   0.12171265937385017E-008  -0.395992072E-002
   0.12186672603128543E-008  -0.395733165E-002
   0.12202079268872068E-008  -0.395468809E-002
   0.12217485934615593E-008  -0.395147689E-002
   0.12232892600359119E-008  -0.394764449E-002
   0.12248299266102644E-008  -0.394367147E-002
   0.12263705931846169E-008  -0.393991033E-002
   0.12279112597589695E-008  -0.393610122E-002
   0.12294519263333220E-008  -0.393172493E-002
   0.12309925929076745E-008  -0.392671907E-002
   0.12325332594820271E-008  -0.392157212E-002
   0.12340739260563796E-008  -0.391664961E-002
   0.12356145926307321E-008  -0.391168660E-002
   0.12371552592050847E-008  -0.390615780E-002
   0.12386959257794372E-008  -0.390000944E-002
   0.12402365923537897E-008  -0.389372767E-002
   0.12417772589281423E-008  -0.388766686E-002
   0.12433179255024948E-008  -0.388157088E-002
   0.12448585920768473E-008  -0.387492613E-002
   0.12463992586511999E-008  -0.386765855E-002
   0.12479399252255524E-008  -0.386023964E-002
   0.12494805917999049E-008  -0.385305122E-002
   0.12510212583742575E-008  -0.384585909E-002
   0.12525619249486100E-008  -0.383813097E-002
   0.12541025915229626E-008  -0.382977491E-002
   0.12556432580973151E-008  -0.382127427E-002
   0.12571839246716676E-008  -0.381301669E-002
   0.12587245912460202E-008  -0.380475633E-002
   0.12602652578203727E-008  -0.379596232E-002
   0.12618059243947252E-008  -0.378655712E-002
   0.12633465909690778E-008  -0.377701758E-002
   0.12648872575434303E-008  -0.376771204E-002
   0.12664279241177828E-008  -0.375840208E-002
   0.12679685906921354E-008  -0.374858221E-002
   0.12695092572664879E-008  -0.373817445E-002
   0.12710499238408404E-008  -0.372762792E-002
   0.12725905904151930E-008  -0.371730770E-002
   0.12741312569895455E-008  -0.370700238E-002
   0.12756719235638980E-008  -0.369621557E-002
   0.12772125901382506E-008  -0.368484808E-002
   0.12787532567126031E-008  -0.367334229E-002
   0.12802939232869556E-008  -0.366207422E-002
   0.12818345898613082E-008  -0.365083083E-002
   0.12833752564356607E-008  -0.363911013E-002
   0.12849159230100132E-008  -0.362682343E-002
   0.12864565895843658E-008  -0.361440890E-002
   0.12879972561587183E-008  -0.360221975E-002
   0.12895379227330708E-008  -0.359005551E-002
   0.12910785893074234E-008  -0.357745262E-002
   0.12926192558817759E-008  -0.356431631E-002
   0.12941599224561284E-008  -0.355104567E-002
   0.12957005890304810E-008  -0.353799271E-002
   0.12972412556048335E-008  -0.352498423E-002
   0.12987819221791860E-008  -0.351156201E-002
   0.13003225887535386E-008  -0.349761802E-002
   0.13018632553278911E-008  -0.348354131E-002
   0.13034039219022436E-008  -0.346967904E-002
   0.13049445884765962E-008  -0.345587125E-002
   0.13064852550509487E-008  -0.344168465E-002
   0.13080259216253012E-008  -0.342700444E-002
   0.13095665881996538E-008  -0.341218524E-002
   0.13111072547740063E-008  -0.339757092E-002
   0.13126479213483588E-008  -0.338302506E-002
   0.13141885879227114E-008  -0.336811994E-002
   0.13157292544970639E-008  -0.335273566E-002
   0.13172699210714164E-008  -0.333722774E-002
   0.13188105876457690E-008  -0.332192960E-002
   0.13203512542201215E-008  -0.330670201E-002
   0.13218919207944740E-008  -0.329114753E-002
   0.13234325873688266E-008  -0.327515276E-002
   0.13249732539431791E-008  -0.325902761E-002
   0.13265139205175316E-008  -0.324309035E-002
   0.13280545870918842E-008  -0.322724786E-002
   0.13295952536662367E-008  -0.321111758E-002
   0.13311359202405892E-008  -0.319455145E-002
   0.13326765868149418E-008  -0.317785167E-002
   0.13342172533892943E-008  -0.316135376E-002
   0.13357579199636468E-008  -0.314495992E-002
   0.13372985865379994E-008  -0.312829111E-002
   0.13388392531123519E-008  -0.311122136E-002
   0.13403799196867044E-008  -0.309403497E-002
   0.13419205862610570E-008  -0.307703065E-002
   0.13434612528354095E-008  -0.306013413E-002
   0.13450019194097620E-008  -0.304301200E-002
   0.13465425859841146E-008  -0.302551989E-002
   0.13480832525584671E-008  -0.300789904E-002
   0.13496239191328196E-008  -0.299045304E-002
   0.13511645857071722E-008  -0.297313510E-002
   0.13527052522815247E-008  -0.295562111E-002
   0.13542459188558773E-008  -0.293776044E-002
   0.13557865854302298E-008  -0.291977217E-002
   0.13573272520045823E-008  -0.290193921E-002
   0.13588679185789349E-008  -0.288423966E-002
   0.13604085851532874E-008  -0.286639109E-002
   0.13619492517276399E-008  -0.284822984E-002
   0.13634899183019925E-008  -0.282993284E-002
   0.13650305848763450E-008  -0.281178649E-002
   0.13665712514506975E-008  -0.279379729E-002
   0.13681119180250501E-008  -0.277568563E-002
   0.13696525845994026E-008  -0.275728013E-002
   0.13711932511737551E-008  -0.273875170E-002
   0.13727339177481077E-008  -0.272036716E-002
   0.13742745843224602E-008  -0.270213326E-002
   0.13758152508968127E-008  -0.268380786E-002
   0.13773559174711653E-008  -0.266522984E-002
   0.13788965840455178E-008  -0.264652702E-002
   0.13804372506198703E-008  -0.262794551E-002
   0.13819779171942229E-008  -0.260952604E-002
   0.13835185837685754E-008  -0.259105233E-002
   0.13850592503429279E-008  -0.257234997E-002
   0.13865999169172805E-008  -0.255352841E-002
   0.13881405834916330E-008  -0.253483234E-002
   0.13896812500659855E-008  -0.251631159E-002
   0.13912219166403381E-008  -0.249776058E-002
   0.13927625832146906E-008  -0.247900025E-002
   0.13943032497890431E-008  -0.246011838E-002
   0.13958439163633957E-008  -0.244135340E-002
   0.13973845829377482E-008  -0.242277584E-002
   0.13989252495121007E-008  -0.240419758E-002
   0.14004659160864533E-008  -0.238543120E-002
   0.14020065826608058E-008  -0.236654538E-002
   0.14035472492351583E-008  -0.234777248E-002
   0.14050879158095109E-008  -0.232920260E-002
   0.14066285823838634E-008  -0.231066719E-002
   0.14081692489582159E-008  -0.229196297E-002
   0.14097099155325685E-008  -0.227312418E-002
   0.14112505821069210E-008  -0.225438434E-002
   0.14127912486812735E-008  -0.223586662E-002
   0.14143319152556261E-008  -0.221741712E-002
   0.14158725818299786E-008  -0.219882047E-002
   0.14174132484043311E-008  -0.218009599E-002
   0.14189539149786837E-008  -0.216146675E-002
   0.14204945815530362E-008  -0.214306032E-002
   0.14220352481273887E-008  -0.212474982E-002
   0.14235759147017413E-008  -0.210632244E-002
   0.14251165812760938E-008  -0.208775653E-002
   0.14266572478504463E-008  -0.206926186E-002
   0.14281979144247989E-008  -0.205100933E-002
   0.14297385809991514E-008  -0.203289068E-002
   0.14312792475735039E-008  -0.201465772E-002
   0.14328199141478565E-008  -0.199627713E-002
   0.14343605807222090E-008  -0.197798409E-002
   0.14359012472965615E-008  -0.195995229E-002
   0.14374419138709141E-008  -0.194206368E-002
   0.14389825804452666E-008  -0.192408508E-002
   0.14405232470196191E-008  -0.190597901E-002
   0.14420639135939717E-008  -0.188794406E-002
   0.14436045801683242E-008  -0.187015778E-002
   0.14451452467426767E-008  -0.185254321E-002
   0.14466859133170293E-008  -0.183485867E-002
   0.14482265798913818E-008  -0.181702327E-002
   0.14497672464657343E-008  -0.179924548E-002
   0.14513079130400869E-008  -0.178174605E-002
   0.14528485796144394E-008  -0.176444964E-002
   0.14543892461887920E-008  -0.174709328E-002
   0.14559299127631445E-008  -0.172959687E-002
   0.14574705793374970E-008  -0.171216880E-002
   0.14590112459118496E-008  -0.169501675E-002
   0.14605519124862021E-008  -0.167806644E-002
   0.14620925790605546E-008  -0.166106282E-002
   0.14636332456349072E-008  -0.164391741E-002
   0.14651739122092597E-008  -0.162683625E-002
   0.14667145787836122E-008  -0.161004520E-002
   0.14682552453579648E-008  -0.159347884E-002
   0.14697959119323173E-008  -0.157687010E-002
   0.14713365785066698E-008  -0.156012375E-002
   0.14728772450810224E-008  -0.154345192E-002
