t              SphereRCS.fdtd_Point probe_Ez_15_15_4.dat       incid
   0.27146544658018801E-007   0.112130167E-002   0.000000000E+000
   0.27177357989072171E-007   0.183377590E-003   0.000000000E+000
   0.27208171320125540E-007  -0.697501644E-003   0.000000000E+000
   0.27238984651178910E-007  -0.140600826E-002   0.000000000E+000
   0.27269797982232280E-007  -0.185536826E-002   0.000000000E+000
   0.27300611313285650E-007  -0.199903431E-002   0.000000000E+000
   0.27331424644339020E-007  -0.183620874E-002   0.000000000E+000
   0.27362237975392389E-007  -0.141050864E-002   0.000000000E+000
   0.27393051306445759E-007  -0.802108727E-003   0.000000000E+000
   0.27423864637499129E-007  -0.114660827E-003   0.000000000E+000
   0.27454677968552499E-007   0.540945330E-003   0.000000000E+000
   0.27485491299605869E-007   0.106347748E-002   0.000000000E+000
   0.27516304630659238E-007   0.137636054E-002   0.000000000E+000
   0.27547117961712608E-007   0.143855426E-002   0.000000000E+000
   0.27577931292765978E-007   0.124975294E-002   0.000000000E+000
   0.27608744623819348E-007   0.849230564E-003   0.000000000E+000
   0.27639557954872718E-007   0.308638671E-003   0.000000000E+000
   0.27670371285926088E-007  -0.280025881E-003   0.000000000E+000
   0.27701184616979457E-007  -0.819348730E-003   0.000000000E+000
   0.27731997948032827E-007  -0.122197194E-002   0.000000000E+000
   0.27762811279086197E-007  -0.142421969E-002   0.000000000E+000
   0.27793624610139567E-007  -0.139579095E-002   0.000000000E+000
   0.27824437941192937E-007  -0.114407018E-002   0.000000000E+000
   0.27855251272246306E-007  -0.712450943E-003   0.000000000E+000
   0.27886064603299676E-007  -0.172995438E-003   0.000000000E+000
   0.27916877934353046E-007   0.385370164E-003   0.000000000E+000
   0.27947691265406416E-007   0.871248485E-003   0.000000000E+000
   0.27978504596459786E-007   0.120547647E-002   0.000000000E+000
   0.28009317927513155E-007   0.133384042E-002   0.000000000E+000
   0.28040131258566525E-007   0.123580568E-002   0.000000000E+000
   0.28070944589619895E-007   0.927892164E-003   0.000000000E+000
   0.28101757920673265E-007   0.461161806E-003   0.000000000E+000
   0.28132571251726635E-007  -0.868034258E-004   0.000000000E+000
   0.28163384582780004E-007  -0.624191714E-003   0.000000000E+000
   0.28194197913833374E-007  -0.105961238E-002   0.000000000E+000
   0.28225011244886744E-007  -0.131682237E-002   0.000000000E+000
   0.28255824575940114E-007  -0.134722108E-002   0.000000000E+000
   0.28286637906993484E-007  -0.113813113E-002   0.000000000E+000
   0.28317451238046853E-007  -0.715531758E-003   0.000000000E+000
   0.28348264569100223E-007  -0.140752876E-003   0.000000000E+000
   0.28379077900153593E-007   0.498421607E-003   0.000000000E+000
   0.28409891231206963E-007   0.110093388E-002   0.000000000E+000
   0.28440704562260333E-007   0.156792067E-002   0.000000000E+000
   0.28471517893313703E-007   0.181811256E-002   0.000000000E+000
   0.28502331224367072E-007   0.180079008E-002   0.000000000E+000
   0.28533144555420442E-007   0.150427525E-002   0.000000000E+000
   0.28563957886473812E-007   0.958604738E-003   0.000000000E+000
   0.28594771217527182E-007   0.231911370E-003   0.000000000E+000
   0.28625584548580552E-007  -0.579003245E-003   0.000000000E+000
   0.28656397879633921E-007  -0.136252749E-002   0.000000000E+000
   0.28687211210687291E-007  -0.200846978E-002   0.000000000E+000
   0.28718024541740661E-007  -0.242422521E-002   0.000000000E+000
   0.28748837872794031E-007  -0.254844199E-002   0.000000000E+000
   0.28779651203847401E-007  -0.236012344E-002   0.000000000E+000
   0.28810464534900770E-007  -0.188178523E-002   0.000000000E+000
   0.28841277865954140E-007  -0.117619126E-002   0.000000000E+000
   0.28872091197007510E-007  -0.337165140E-003   0.000000000E+000
   0.28902904528060880E-007   0.524133968E-003   0.000000000E+000
   0.28933717859114250E-007   0.129538728E-002   0.000000000E+000
   0.28964531190167619E-007   0.187930814E-002   0.000000000E+000
   0.28995344521220989E-007   0.220741564E-002   0.000000000E+000
   0.29026157852274359E-007   0.224934379E-002   0.000000000E+000
   0.29056971183327729E-007   0.201633153E-002   0.000000000E+000
   0.29087784514381099E-007   0.155843981E-002   0.000000000E+000
   0.29118597845434468E-007   0.956000935E-003   0.000000000E+000
   0.29149411176487838E-007   0.306682952E-003   0.000000000E+000
   0.29180224507541208E-007  -0.289790914E-003   0.000000000E+000
   0.29211037838594578E-007  -0.746893929E-003   0.000000000E+000
   0.29241851169647948E-007  -0.100417517E-002   0.000000000E+000
   0.29272664500701318E-007  -0.103582290E-002   0.000000000E+000
   0.29303477831754687E-007  -0.853653823E-003   0.000000000E+000
   0.29334291162808057E-007  -0.504154537E-003   0.000000000E+000
   0.29365104493861427E-007  -0.601265929E-004   0.000000000E+000
   0.29395917824914797E-007   0.391677720E-003   0.000000000E+000
   0.29426731155968167E-007   0.764938304E-003   0.000000000E+000
   0.29457544487021536E-007   0.987879466E-003   0.000000000E+000
   0.29488357818074906E-007   0.101489236E-002   0.000000000E+000
   0.29519171149128276E-007   0.833857746E-003   0.000000000E+000
   0.29549984480181646E-007   0.468047685E-003   0.000000000E+000
   0.29580797811235016E-007  -0.276567298E-004   0.000000000E+000
   0.29611611142288385E-007  -0.575602346E-003   0.000000000E+000
   0.29642424473341755E-007  -0.108783972E-002   0.000000000E+000
   0.29673237804395125E-007  -0.148025842E-002   0.000000000E+000
   0.29704051135448495E-007  -0.168615161E-002   0.000000000E+000
   0.29734864466501865E-007  -0.166707684E-002   0.000000000E+000
   0.29765677797555234E-007  -0.141930161E-002   0.000000000E+000
   0.29796491128608604E-007  -0.974818482E-003   0.000000000E+000
   0.29827304459661974E-007  -0.396753894E-003   0.000000000E+000
   0.29858117790715344E-007   0.230132835E-003   0.000000000E+000
   0.29888931121768714E-007   0.812403508E-003   0.000000000E+000
   0.29919744452822084E-007   0.126235548E-002   0.000000000E+000
   0.29950557783875453E-007   0.151167263E-002   0.000000000E+000
   0.29981371114928823E-007   0.152220170E-002   0.000000000E+000
   0.30012184445982193E-007   0.129217515E-002   0.000000000E+000
   0.30042997777035563E-007   0.856895116E-003   0.000000000E+000
   0.30073811108088933E-007   0.283733243E-003   0.000000000E+000
   0.30104624439142302E-007  -0.337828766E-003   0.000000000E+000
   0.30135437770195672E-007  -0.909637660E-003   0.000000000E+000
   0.30166251101249042E-007  -0.133976468E-002   0.000000000E+000
   0.30197064432302412E-007  -0.155660836E-002   0.000000000E+000
   0.30227877763355782E-007  -0.152005954E-002   0.000000000E+000
   0.30258691094409151E-007  -0.122801668E-002   0.000000000E+000
   0.30289504425462521E-007  -0.717230607E-003   0.000000000E+000
   0.30320317756515891E-007  -0.583099318E-004   0.000000000E+000
   0.30351131087569261E-007   0.654406031E-003   0.000000000E+000
   0.30381944418622631E-007   0.131661980E-002   0.000000000E+000
   0.30412757749676000E-007   0.182945421E-002   0.000000000E+000
   0.30443571080729370E-007   0.211414369E-002   0.000000000E+000
   0.30474384411782740E-007   0.212383713E-002   0.000000000E+000
   0.30505197742836110E-007   0.185073679E-002   0.000000000E+000
   0.30536011073889480E-007   0.132748880E-002   0.000000000E+000
   0.30566824404942849E-007   0.622603111E-003   0.000000000E+000
   0.30597637735996219E-007  -0.169429055E-003   0.000000000E+000
   0.30628451067049589E-007  -0.941850652E-003   0.000000000E+000
   0.30659264398102959E-007  -0.159114227E-002   0.000000000E+000
   0.30690077729156329E-007  -0.203199638E-002   0.000000000E+000
   0.30720891060209699E-007  -0.220952928E-002   0.000000000E+000
   0.30751704391263068E-007  -0.210690778E-002   0.000000000E+000
   0.30782517722316438E-007  -0.174727221E-002   0.000000000E+000
   0.30813331053369808E-007  -0.118969253E-002   0.000000000E+000
   0.30844144384423178E-007  -0.519808789E-003   0.000000000E+000
   0.30874957715476548E-007   0.163395132E-003   0.000000000E+000
   0.30905771046529917E-007   0.762647367E-003   0.000000000E+000
   0.30936584377583287E-007   0.119696511E-002   0.000000000E+000
   0.30967397708636657E-007   0.141353183E-002   0.000000000E+000
   0.30998211039690027E-007   0.139507337E-002   0.000000000E+000
   0.31029024370743397E-007   0.116163935E-002   0.000000000E+000
   0.31059837701796766E-007   0.766559329E-003   0.000000000E+000
   0.31090651032850136E-007   0.287255447E-003   0.000000000E+000
   0.31121464363903506E-007  -0.187619036E-003   0.000000000E+000
   0.31152277694956876E-007  -0.572673744E-003   0.000000000E+000
   0.31183091026010246E-007  -0.799618661E-003   0.000000000E+000
   0.31213904357063615E-007  -0.828269869E-003   0.000000000E+000
   0.31244717688116985E-007  -0.652991934E-003   0.000000000E+000
   0.31275531019170355E-007  -0.303570618E-003   0.000000000E+000
   0.31306344350223725E-007   0.159618503E-003   0.000000000E+000
   0.31337157681277095E-007   0.655378681E-003   0.000000000E+000
   0.31367971012330464E-007   0.109485537E-002   0.000000000E+000
   0.31398784343383834E-007   0.139601633E-002   0.000000000E+000
   0.31429597674437204E-007   0.149715797E-002   0.000000000E+000
   0.31460411005490574E-007   0.136729528E-002   0.000000000E+000
   0.31491224336543944E-007   0.101177872E-002   0.000000000E+000
   0.31522037667597314E-007   0.472219079E-003   0.000000000E+000
   0.31552850998650683E-007  -0.179306895E-003   0.000000000E+000
   0.31583664329704053E-007  -0.850909040E-003   0.000000000E+000
   0.31614477660757423E-007  -0.144476700E-002   0.000000000E+000
   0.31645290991810793E-007  -0.187211437E-002   0.000000000E+000
   0.31676104322864163E-007  -0.206700759E-002   0.000000000E+000
   0.31706917653917532E-007  -0.199674512E-002   0.000000000E+000
   0.31737730984970902E-007  -0.166730979E-002   0.000000000E+000
   0.31768544316024272E-007  -0.112296431E-002   0.000000000E+000
   0.31799357647077642E-007  -0.440026575E-003   0.000000000E+000
   0.31830170978131012E-007   0.284263864E-003   0.000000000E+000
   0.31860984309184381E-007   0.946115528E-003   0.000000000E+000
   0.31891797640237751E-007   0.145063153E-002   0.000000000E+000
   0.31922610971291121E-007   0.172599894E-002   0.000000000E+000
   0.31953424302344491E-007   0.173427304E-002   0.000000000E+000
   0.31984237633397861E-007   0.147712603E-002   0.000000000E+000
   0.32015050964451230E-007   0.995681388E-003   0.000000000E+000
   0.32045864295504600E-007   0.364453183E-003   0.000000000E+000
   0.32076677626557970E-007  -0.319711224E-003   0.000000000E+000
   0.32107490957611340E-007  -0.952029077E-003   0.000000000E+000
   0.32138304288664710E-007  -0.143536821E-002   0.000000000E+000
   0.32169117619718079E-007  -0.169469486E-002   0.000000000E+000
   0.32199930950771449E-007  -0.168822496E-002   0.000000000E+000
   0.32230744281824819E-007  -0.141362171E-002   0.000000000E+000
   0.32261557612878189E-007  -0.908326241E-003   0.000000000E+000
   0.32292370943931559E-007  -0.243983581E-003   0.000000000E+000
   0.32323184274984929E-007   0.484189950E-003   0.000000000E+000
   0.32353997606038298E-007   0.117149833E-002   0.000000000E+000
   0.32384810937091668E-007   0.171920750E-002   0.000000000E+000
   0.32415624268145038E-007   0.204903050E-002   0.000000000E+000
   0.32446437599198408E-007   0.211450574E-002   0.000000000E+000
   0.32477250930251778E-007   0.190758531E-002   0.000000000E+000
   0.32508064261305147E-007   0.145947712E-002   0.000000000E+000
   0.32538877592358517E-007   0.835649262E-003   0.000000000E+000
   0.32569690923411887E-007   0.125777384E-003   0.000000000E+000
   0.32600504254465257E-007  -0.569820171E-003   0.000000000E+000
   0.32631317585518627E-007  -0.115520298E-002   0.000000000E+000
   0.32662130916571996E-007  -0.155300868E-002   0.000000000E+000
   0.32692944247625366E-007  -0.171569677E-002   0.000000000E+000
   0.32723757578678736E-007  -0.163215213E-002   0.000000000E+000
   0.32754570909732106E-007  -0.132867694E-002   0.000000000E+000
   0.32785384240785476E-007  -0.864257221E-003   0.000000000E+000
   0.32816197571838845E-007  -0.320864609E-003   0.000000000E+000
   0.32847010902892215E-007   0.209693331E-003   0.000000000E+000
   0.32877824233945585E-007   0.640326936E-003   0.000000000E+000
   0.32908637564998955E-007   0.902371597E-003   0.000000000E+000
   0.32939450896052325E-007   0.956322940E-003   0.000000000E+000
   0.32970264227105694E-007   0.797936344E-003   0.000000000E+000
   0.33001077558159064E-007   0.458745722E-003   0.000000000E+000
   0.33031890889212434E-007   0.915897544E-006   0.000000000E+000
   0.33062704220265804E-007  -0.492775522E-003   0.000000000E+000
   0.33093517551319174E-007  -0.932270428E-003   0.000000000E+000
   0.33124330882372544E-007  -0.123480312E-002   0.000000000E+000
   0.33155144213425913E-007  -0.133843278E-002   0.000000000E+000
   0.33185957544479283E-007  -0.121240737E-002   0.000000000E+000
   0.33216770875532653E-007  -0.862711924E-003   0.000000000E+000
   0.33247584206586023E-007  -0.331890129E-003   0.000000000E+000
   0.33278397537639393E-007   0.306885224E-003   0.000000000E+000
   0.33309210868692762E-007   0.960627338E-003   0.000000000E+000
   0.33340024199746132E-007   0.153060176E-002   0.000000000E+000
   0.33370837530799502E-007   0.192749780E-002   0.000000000E+000
   0.33401650861852872E-007   0.208536931E-002   0.000000000E+000
   0.33432464192906242E-007   0.197218289E-002   0.000000000E+000
   0.33463277523959611E-007   0.159531750E-002   0.000000000E+000
   0.33494090855012981E-007   0.100112590E-002   0.000000000E+000
   0.33524904186066351E-007   0.268572185E-003   0.000000000E+000
   0.33555717517119721E-007  -0.502128620E-003   0.000000000E+000
   0.33586530848173091E-007  -0.120417681E-002   0.000000000E+000
   0.33617344179226460E-007  -0.173995411E-002   0.000000000E+000
   0.33648157510279830E-007  -0.203550723E-002   0.000000000E+000
   0.33678970841333200E-007  -0.205155159E-002   0.000000000E+000
   0.33709784172386570E-007  -0.178932585E-002   0.000000000E+000
   0.33740597503439940E-007  -0.129040238E-002   0.000000000E+000
   0.33771410834493309E-007  -0.630477269E-003   0.000000000E+000
   0.33802224165546679E-007   0.919275917E-004   0.000000000E+000
   0.33833037496600049E-007   0.770146202E-003   0.000000000E+000
   0.33863850827653419E-007   0.130522111E-002   0.000000000E+000
   0.33894664158706789E-007   0.162054307E-002   0.000000000E+000
   0.33925477489760159E-007   0.167308305E-002   0.000000000E+000
   0.33956290820813528E-007   0.145954301E-002   0.000000000E+000
   0.33987104151866898E-007   0.101652555E-002   0.000000000E+000
   0.34017917482920268E-007   0.414728245E-003   0.000000000E+000
   0.34048730813973638E-007  -0.251929741E-003   0.000000000E+000
   0.34079544145027008E-007  -0.880584063E-003   0.000000000E+000
   0.34110357476080377E-007  -0.137493492E-002   0.000000000E+000
   0.34141170807133747E-007  -0.165965105E-002   0.000000000E+000
   0.34171984138187117E-007  -0.169150671E-002   0.000000000E+000
   0.34202797469240487E-007  -0.146560185E-002   0.000000000E+000
   0.34233610800293857E-007  -0.101576652E-002   0.000000000E+000
   0.34264424131347226E-007  -0.409134256E-003   0.000000000E+000
   0.34295237462400596E-007   0.264249975E-003   0.000000000E+000
   0.34326050793453966E-007   0.905179244E-003   0.000000000E+000
   0.34356864124507336E-007   0.142028905E-002   0.000000000E+000
   0.34387677455560706E-007   0.173603708E-002   0.000000000E+000
   0.34418490786614075E-007   0.180955394E-002   0.000000000E+000
   0.34449304117667445E-007   0.163474446E-002   0.000000000E+000
   0.34480117448720815E-007   0.124275486E-002   0.000000000E+000
   0.34510930779774185E-007   0.696775503E-003   0.000000000E+000
   0.34541744110827555E-007   0.820127898E-004   0.000000000E+000
   0.34572557441880925E-007  -0.507607067E-003   0.000000000E+000
   0.34603370772934294E-007  -0.983953709E-003   0.000000000E+000
   0.34634184103987664E-007  -0.127819856E-002   0.000000000E+000
   0.34664997435041034E-007  -0.135124859E-002   0.000000000E+000
   0.34695810766094404E-007  -0.119952182E-002   0.000000000E+000
   0.34726624097147774E-007  -0.855191378E-003   0.000000000E+000
   0.34757437428201143E-007  -0.380877085E-003   0.000000000E+000
   0.34788250759254513E-007   0.140386837E-003   0.000000000E+000
   0.34819064090307883E-007   0.618356513E-003   0.000000000E+000
   0.34849877421361253E-007   0.969914719E-003   0.000000000E+000
   0.34880690752414623E-007   0.113232259E-002   0.000000000E+000
   0.34911504083467992E-007   0.107333355E-002   0.000000000E+000
   0.34942317414521362E-007   0.796590350E-003   0.000000000E+000
   0.34973130745574732E-007   0.341448031E-003   0.000000000E+000
   0.35003944076628102E-007  -0.222783041E-003   0.000000000E+000
   0.35034757407681472E-007  -0.807321281E-003   0.000000000E+000
   0.35065570738734841E-007  -0.131754065E-002   0.000000000E+000
   0.35096384069788211E-007  -0.166766474E-002   0.000000000E+000
   0.35127197400841581E-007  -0.179427466E-002   0.000000000E+000
   0.35158010731894951E-007  -0.166654307E-002   0.000000000E+000
   0.35188824062948321E-007  -0.129159458E-002   0.000000000E+000
   0.35219637394001690E-007  -0.714127382E-003   0.000000000E+000
   0.35250450725055060E-007  -0.103011844E-004   0.000000000E+000
   0.35281264056108430E-007   0.723227800E-003   0.000000000E+000
   0.35312077387161800E-007   0.138349482E-002   0.000000000E+000
   0.35342890718215170E-007   0.187651091E-002   0.000000000E+000
   0.35373704049268540E-007   0.213133101E-002   0.000000000E+000
   0.35404517380321909E-007   0.211076997E-002   0.000000000E+000
   0.35435330711375279E-007   0.181712909E-002   0.000000000E+000
   0.35466144042428649E-007   0.129204057E-002   0.000000000E+000
   0.35496957373482019E-007   0.610435556E-003   0.000000000E+000
   0.35527770704535389E-007  -0.130475499E-003   0.000000000E+000
   0.35558584035588758E-007  -0.825556694E-003   0.000000000E+000
   0.35589397366642128E-007  -0.137727754E-002   0.000000000E+000
   0.35620210697695498E-007  -0.171007961E-002   0.000000000E+000
   0.35651024028748868E-007  -0.178141764E-002   0.000000000E+000
   0.35681837359802238E-007  -0.158781628E-002   0.000000000E+000
   0.35712650690855607E-007  -0.116504182E-002   0.000000000E+000
   0.35743464021908977E-007  -0.582385110E-003   0.000000000E+000
   0.35774277352962347E-007   0.680570956E-004   0.000000000E+000
   0.35805090684015717E-007   0.685456384E-003   0.000000000E+000
   0.35835904015069087E-007   0.117553514E-002   0.000000000E+000
   0.35866717346122456E-007   0.146473444E-002   0.000000000E+000
   0.35897530677175826E-007   0.151112513E-002   0.000000000E+000
   0.35928344008229196E-007   0.131042907E-002   0.000000000E+000
   0.35959157339282566E-007   0.896267709E-003   0.000000000E+000
   0.35989970670335936E-007   0.334644690E-003   0.000000000E+000
   0.36020784001389305E-007  -0.286452763E-003   0.000000000E+000
   0.36051597332442675E-007  -0.870712625E-003   0.000000000E+000
   0.36082410663496045E-007  -0.132830418E-002   0.000000000E+000
   0.36113223994549415E-007  -0.158956088E-002   0.000000000E+000
   0.36144037325602785E-007  -0.161545735E-002   0.000000000E+000
   0.36174850656656155E-007  -0.140330032E-002   0.000000000E+000
   0.36205663987709524E-007  -0.986800762E-003   0.000000000E+000
   0.36236477318762894E-007  -0.430557528E-003   0.000000000E+000
   0.36267290649816264E-007   0.180156203E-003   0.000000000E+000
   0.36298103980869634E-007   0.752705149E-003   0.000000000E+000
   0.36328917311923004E-007   0.120142836E-002   0.000000000E+000
   0.36359730642976373E-007   0.146079343E-002   0.000000000E+000
   0.36390543974029743E-007   0.149534503E-002   0.000000000E+000
   0.36421357305083113E-007   0.130493613E-002   0.000000000E+000
   0.36452170636136483E-007   0.924458203E-003   0.000000000E+000
   0.36482983967189853E-007   0.418137992E-003   0.000000000E+000
   0.36513797298243222E-007  -0.130696804E-003   0.000000000E+000
   0.36544610629296592E-007  -0.632785610E-003   0.000000000E+000
   0.36575423960349962E-007  -0.100699393E-002   0.000000000E+000
   0.36606237291403332E-007  -0.119308627E-002   0.000000000E+000
   0.36637050622456702E-007  -0.116123667E-002   0.000000000E+000
   0.36667863953510071E-007  -0.916803838E-003   0.000000000E+000
   0.36698677284563441E-007  -0.499626738E-003   0.000000000E+000
   0.36729490615616811E-007   0.220639049E-004   0.000000000E+000
   0.36760303946670181E-007   0.562194909E-003   0.000000000E+000
   0.36791117277723551E-007   0.103024987E-002   0.000000000E+000
   0.36821930608776920E-007   0.134546519E-002   0.000000000E+000
   0.36852743939830290E-007   0.144964270E-002   0.000000000E+000
   0.36883557270883660E-007   0.131659873E-002   0.000000000E+000
   0.36914370601937030E-007   0.956773642E-003   0.000000000E+000
   0.36945183932990400E-007   0.416260213E-003   0.000000000E+000
   0.36975997264043770E-007  -0.229645288E-003   0.000000000E+000
   0.37006810595097139E-007  -0.887432194E-003   0.000000000E+000
   0.37037623926150509E-007  -0.145927002E-002   0.000000000E+000
   0.37068437257203879E-007  -0.185771973E-002   0.000000000E+000
   0.37099250588257249E-007  -0.201904331E-002   0.000000000E+000
   0.37130063919310619E-007  -0.191308209E-002   0.000000000E+000
   0.37160877250363988E-007  -0.154819130E-002   0.000000000E+000
   0.37191690581417358E-007  -0.970448949E-003   0.000000000E+000
   0.37222503912470728E-007  -0.257223786E-003   0.000000000E+000
   0.37253317243524098E-007   0.493964821E-003   0.000000000E+000
   0.37284130574577468E-007   0.117964600E-002   0.000000000E+000
   0.37314943905630837E-007   0.170553732E-002   0.000000000E+000
   0.37345757236684207E-007   0.200036075E-002   0.000000000E+000
   0.37376570567737577E-007   0.202625780E-002   0.000000000E+000
   0.37407383898790947E-007   0.178424083E-002   0.000000000E+000
   0.37438197229844317E-007   0.131385541E-002   0.000000000E+000
   0.37469010560897686E-007   0.687110005E-003   0.000000000E+000
   0.37499823891951056E-007  -0.241037924E-005   0.000000000E+000
   0.37530637223004426E-007  -0.653599738E-003   0.000000000E+000
   0.37561450554057796E-007  -0.117292907E-002   0.000000000E+000
   0.37592263885111166E-007  -0.148830586E-002   0.000000000E+000
   0.37623077216164535E-007  -0.155960151E-002   0.000000000E+000
   0.37653890547217905E-007  -0.138426910E-002   0.000000000E+000
   0.37684703878271275E-007  -0.997219817E-003   0.000000000E+000
   0.37715517209324645E-007  -0.465007790E-003   0.000000000E+000
   0.37746330540378015E-007   0.124759506E-003   0.000000000E+000
   0.37777143871431385E-007   0.677140139E-003   0.000000000E+000
   0.37807957202484754E-007   0.110458268E-002   0.000000000E+000
   0.37838770533538124E-007   0.134039228E-002   0.000000000E+000
   0.37869583864591494E-007   0.134887034E-002   0.000000000E+000
   0.37900397195644864E-007   0.113057892E-002   0.000000000E+000
   0.37931210526698234E-007   0.721942168E-003   0.000000000E+000
   0.37962023857751603E-007   0.189271814E-003   0.000000000E+000
   0.37992837188804973E-007  -0.381833583E-003   0.000000000E+000
   0.38023650519858343E-007  -0.900049286E-003   0.000000000E+000
   0.38054463850911713E-007  -0.128272676E-002   0.000000000E+000
   0.38085277181965083E-007  -0.146889163E-002   0.000000000E+000
   0.38116090513018452E-007  -0.142881286E-002   0.000000000E+000
   0.38146903844071822E-007  -0.116865756E-002   0.000000000E+000
   0.38177717175125192E-007  -0.729507068E-003   0.000000000E+000
   0.38208530506178562E-007  -0.180892646E-003   0.000000000E+000
   0.38239343837231932E-007   0.390143716E-003   0.000000000E+000
   0.38270157168285301E-007   0.892758544E-003   0.000000000E+000
   0.38300970499338671E-007   0.124664989E-002   0.000000000E+000
   0.38331783830392041E-007   0.139479758E-002   0.000000000E+000
   0.38362597161445411E-007   0.131260965E-002   0.000000000E+000
   0.38393410492498781E-007   0.101203739E-002   0.000000000E+000
   0.38424223823552150E-007   0.539996312E-003   0.000000000E+000
   0.38455037154605520E-007  -0.286876457E-004   0.000000000E+000
   0.38485850485658890E-007  -0.602742250E-003   0.000000000E+000
   0.38516663816712260E-007  -0.108857371E-002   0.000000000E+000
   0.38547477147765630E-007  -0.140488450E-002   0.000000000E+000
   0.38578290478819000E-007  -0.149553374E-002   0.000000000E+000
   0.38609103809872369E-007  -0.133864535E-002   0.000000000E+000
   0.38639917140925739E-007  -0.950539717E-003   0.000000000E+000
   0.38670730471979109E-007  -0.383844948E-003   0.000000000E+000
   0.38701543803032479E-007   0.279968022E-003   0.000000000E+000
   0.38732357134085849E-007   0.942533370E-003   0.000000000E+000
   0.38763170465139218E-007   0.150324102E-002   0.000000000E+000
   0.38793983796192588E-007   0.187439029E-002   0.000000000E+000
   0.38824797127245958E-007   0.199455908E-002   0.000000000E+000
   0.38855610458299328E-007   0.183816219E-002   0.000000000E+000
   0.38886423789352698E-007   0.141973514E-002   0.000000000E+000
   0.38917237120406067E-007   0.792268664E-003   0.000000000E+000
   0.38948050451459437E-007   0.398113043E-004   0.000000000E+000
   0.38978863782512807E-007  -0.734584406E-003   0.000000000E+000
   0.39009677113566177E-007  -0.142379245E-002   0.000000000E+000
   0.39040490444619547E-007  -0.193220715E-002   0.000000000E+000
   0.39071303775672916E-007  -0.218968210E-002   0.000000000E+000
   0.39102117106726286E-007  -0.216173823E-002   0.000000000E+000
   0.39132930437779656E-007  -0.185452215E-002   0.000000000E+000
   0.39163743768833026E-007  -0.131377485E-002   0.000000000E+000
   0.39194557099886396E-007  -0.617970596E-003   0.000000000E+000
   0.39225370430939765E-007   0.133346941E-003   0.000000000E+000
   0.39256183761993135E-007   0.834283943E-003   0.000000000E+000
   0.39286997093046505E-007   0.138816726E-002   0.000000000E+000
   0.39317810424099875E-007   0.172163884E-002   0.000000000E+000
   0.39348623755153245E-007   0.179517060E-002   0.000000000E+000
   0.39379437086206615E-007   0.160843821E-002   0.000000000E+000
   0.39410250417259984E-007   0.119977002E-002   0.000000000E+000
   0.39441063748313354E-007   0.639782520E-003   0.000000000E+000
   0.39471877079366724E-007   0.201949151E-004   0.000000000E+000
   0.39502690410420094E-007  -0.560458458E-003   0.000000000E+000
   0.39533503741473464E-007  -0.101202843E-002   0.000000000E+000
   0.39564317072526833E-007  -0.126654049E-002   0.000000000E+000
   0.39595130403580203E-007  -0.128846709E-002   0.000000000E+000
   0.39625943734633573E-007  -0.107991928E-002   0.000000000E+000
   0.39656757065686943E-007  -0.679969904E-003   0.000000000E+000
   0.39687570396740313E-007  -0.158227631E-003   0.000000000E+000
   0.39718383727793682E-007   0.396338874E-003   0.000000000E+000
   0.39749197058847052E-007   0.889590010E-003   0.000000000E+000
   0.39780010389900422E-007   0.123721501E-002   0.000000000E+000
   0.39810823720953792E-007   0.137820723E-002   0.000000000E+000
   0.39841637052007162E-007   0.128471304E-002   0.000000000E+000
   0.39872450383060531E-007   0.966703403E-003   0.000000000E+000
   0.39903263714113901E-007   0.470715982E-003   0.000000000E+000
   0.39934077045167271E-007  -0.127167616E-003   0.000000000E+000
   0.39964890376220641E-007  -0.733050052E-003   0.000000000E+000
   0.39995703707274011E-007  -0.124985562E-002   0.000000000E+000
