t              OneCable.fdtd_Probe_Start_Ez_10_25_10.dat
   0.12738507333600463E-007  -0.133498013E+000
   0.12740048033568242E-007  -0.131560415E+000
   0.12741588733536022E-007  -0.129619271E+000
   0.12743129433503801E-007  -0.127674833E+000
   0.12744670133471581E-007  -0.125726700E+000
   0.12746210833439360E-007  -0.123774439E+000
   0.12747751533407140E-007  -0.121818058E+000
   0.12749292233374919E-007  -0.119858190E+000
   0.12750832933342698E-007  -0.117895491E+000
   0.12752373633310478E-007  -0.115930058E+000
   0.12753914333278257E-007  -0.113961466E+000
   0.12755455033246037E-007  -0.111989260E+000
   0.12756995733213816E-007  -0.110013641E+000
   0.12758536433181596E-007  -0.108035341E+000
   0.12760077133149375E-007  -0.106054977E+000
   0.12761617833117155E-007  -0.104072496E+000
   0.12763158533084934E-007  -0.102087393E+000
   0.12764699233052713E-007  -0.100099288E+000
   0.12766239933020493E-007  -0.981085077E-001
   0.12767780632988272E-007  -0.961158052E-001
   0.12769321332956052E-007  -0.941217020E-001
   0.12770862032923831E-007  -0.921260491E-001
   0.12772402732891611E-007  -0.901283324E-001
   0.12773943432859390E-007  -0.881282762E-001
   0.12775484132827170E-007  -0.861263126E-001
   0.12777024832794949E-007  -0.841231644E-001
   0.12778565532762728E-007  -0.821192488E-001
   0.12780106232730508E-007  -0.801143348E-001
   0.12781646932698287E-007  -0.781078711E-001
   0.12783187632666067E-007  -0.760997534E-001
   0.12784728332633846E-007  -0.740905181E-001
   0.12786269032601626E-007  -0.720809028E-001
   0.12787809732569405E-007  -0.700711980E-001
   0.12789350432537185E-007  -0.680610240E-001
   0.12790891132504964E-007  -0.660499185E-001
   0.12792431832472743E-007  -0.640378445E-001
   0.12793972532440523E-007  -0.620254129E-001
   0.12795513232408302E-007  -0.600133203E-001
   0.12797053932376082E-007  -0.580017231E-001
   0.12798594632343861E-007  -0.559901595E-001
   0.12800135332311641E-007  -0.539781787E-001
   0.12801676032279420E-007  -0.519658886E-001
   0.12803216732247200E-007  -0.499540009E-001
   0.12804757432214979E-007  -0.479431860E-001
   0.12806298132182758E-007  -0.459334850E-001
   0.12807838832150538E-007  -0.439244024E-001
   0.12809379532118317E-007  -0.419155471E-001
   0.12810920232086097E-007  -0.399071500E-001
   0.12812460932053876E-007  -0.378999263E-001
   0.12814001632021656E-007  -0.358944125E-001
   0.12815542331989435E-007  -0.338905118E-001
   0.12817083031957215E-007  -0.318877138E-001
   0.12818623731924994E-007  -0.298857279E-001
   0.12820164431892773E-007  -0.278849211E-001
   0.12821705131860553E-007  -0.258860514E-001
   0.12823245831828332E-007  -0.238895547E-001
   0.12824786531796112E-007  -0.218952168E-001
   0.12826327231763891E-007  -0.199025106E-001
   0.12827867931731671E-007  -0.179112721E-001
   0.12829408631699450E-007  -0.159220025E-001
   0.12830949331667230E-007  -0.139354477E-001
   0.12832490031635009E-007  -0.119519308E-001
   0.12834030731602789E-007  -0.997110456E-002
   0.12835571431570568E-007  -0.799242128E-002
   0.12837112131538347E-007  -0.601580972E-002
   0.12838652831506127E-007  -0.404185010E-002
   0.12840193531473906E-007  -0.207126373E-002
   0.12841734231441686E-007  -0.104258892E-003
   0.12843274931409465E-007   0.185957842E-002
   0.12844815631377245E-007   0.382073154E-002
   0.12846356331345024E-007   0.577912806E-002
   0.12847897031312804E-007   0.773410220E-002
   0.12849437731280583E-007   0.968498830E-002
   0.12850978431248362E-007   0.116317123E-001
   0.12852519131216142E-007   0.135747679E-001
   0.12854059831183921E-007   0.155145833E-001
   0.12855600531151701E-007   0.174509753E-001
   0.12857141231119480E-007   0.193832424E-001
   0.12858681931087260E-007   0.213108007E-001
   0.12860222631055039E-007   0.232337173E-001
   0.12861763331022819E-007   0.251525324E-001
   0.12863304030990598E-007   0.270675682E-001
   0.12864844730958377E-007   0.289784912E-001
   0.12866385430926157E-007   0.308845546E-001
   0.12867926130893936E-007   0.327852629E-001
   0.12869466830861716E-007   0.346808061E-001
   0.12871007530829495E-007   0.365717337E-001
   0.12872548230797275E-007   0.384582877E-001
   0.12874088930765054E-007   0.403400324E-001
   0.12875629630732834E-007   0.422162302E-001
   0.12877170330700613E-007   0.440865234E-001
   0.12878711030668392E-007   0.459512062E-001
   0.12880251730636172E-007   0.478108488E-001
   0.12881792430603951E-007   0.496655703E-001
   0.12883333130571731E-007   0.515148416E-001
   0.12884873830539510E-007   0.533579215E-001
   0.12886414530507290E-007   0.551945753E-001
   0.12887955230475069E-007   0.570251942E-001
   0.12889495930442849E-007   0.588502847E-001
   0.12891036630410628E-007   0.606698357E-001
   0.12892577330378407E-007   0.624832213E-001
   0.12894118030346187E-007   0.642897636E-001
   0.12895658730313966E-007   0.660893545E-001
   0.12897199430281746E-007   0.678825006E-001
   0.12898740130249525E-007   0.696696788E-001
   0.12900280830217305E-007   0.714507774E-001
   0.12901821530185084E-007   0.732250810E-001
   0.12903362230152864E-007   0.749919862E-001
   0.12904902930120643E-007   0.767515153E-001
   0.12906443630088422E-007   0.785041824E-001
   0.12907984330056202E-007   0.802503899E-001
   0.12909525030023981E-007   0.819898993E-001
   0.12911065729991761E-007   0.837219656E-001
   0.12912606429959540E-007   0.854460523E-001
   0.12914147129927320E-007   0.871623233E-001
   0.12915687829895099E-007   0.888713226E-001
   0.12917228529862879E-007   0.905733705E-001
   0.12918769229830658E-007   0.922681019E-001
   0.12920309929798438E-007   0.939547792E-001
   0.12921850629766217E-007   0.956330150E-001
   0.12923391329733996E-007   0.973030925E-001
   0.12924932029701776E-007   0.989655703E-001
   0.12926472729669555E-007   0.100620650E+000
   0.12928013429637335E-007   0.102267832E+000
   0.12929554129605114E-007   0.103906371E+000
   0.12931094829572894E-007   0.105535977E+000
   0.12932635529540673E-007   0.107157059E+000
   0.12934176229508453E-007   0.108770162E+000
   0.12935716929476232E-007   0.110375360E+000
   0.12937257629444011E-007   0.111972064E+000
   0.12938798329411791E-007   0.113559611E+000
   0.12940339029379570E-007   0.115137823E+000
   0.12941879729347350E-007   0.116707206E+000
   0.12943420429315129E-007   0.118268266E+000
   0.12944961129282909E-007   0.119820915E+000
   0.12946501829250688E-007   0.121364549E+000
   0.12948042529218468E-007   0.122898512E+000
   0.12949583229186247E-007   0.124422826E+000
   0.12951123929154026E-007   0.125937954E+000
   0.12952664629121806E-007   0.127444342E+000
   0.12954205329089585E-007   0.128941819E+000
   0.12955746029057365E-007   0.130429715E+000
   0.12957286729025144E-007   0.131907463E+000
   0.12958827428992924E-007   0.133375213E+000
   0.12960368128960703E-007   0.134833500E+000
   0.12961908828928483E-007   0.136282682E+000
   0.12963449528896262E-007   0.137722492E+000
   0.12964990228864041E-007   0.139152229E+000
   0.12966530928831821E-007   0.140571460E+000
   0.12968071628799600E-007   0.141980484E+000
   0.12969612328767380E-007   0.143379793E+000
   0.12971153028735159E-007   0.144769654E+000
   0.12972693728702939E-007   0.146149606E+000
   0.12974234428670718E-007   0.147518948E+000
   0.12975775128638498E-007   0.148877382E+000
   0.12977315828606277E-007   0.150225267E+000
   0.12978856528574056E-007   0.151563257E+000
   0.12980397228541836E-007   0.152891427E+000
   0.12981937928509615E-007   0.154209286E+000
   0.12983478628477395E-007   0.155516133E+000
   0.12985019328445174E-007   0.156811759E+000
   0.12986560028412954E-007   0.158096656E+000
   0.12988100728380733E-007   0.159371421E+000
   0.12989641428348513E-007   0.160635978E+000
   0.12991182128316292E-007   0.161889762E+000
   0.12992722828284071E-007   0.163132101E+000
   0.12994263528251851E-007   0.164362937E+000
   0.12995804228219630E-007   0.165582836E+000
   0.12997344928187410E-007   0.166792288E+000
   0.12998885628155189E-007   0.167991221E+000
   0.13000426328122969E-007   0.169178918E+000
   0.13001967028090748E-007   0.170354858E+000
   0.13003507728058528E-007   0.171519101E+000
   0.13005048428026307E-007   0.172672242E+000
   0.13006589127994087E-007   0.173814699E+000
   0.13008129827961866E-007   0.174946219E+000
   0.13009670527929645E-007   0.176066175E+000
   0.13011211227897425E-007   0.177174106E+000
   0.13012751927865204E-007   0.178270176E+000
   0.13014292627832984E-007   0.179355025E+000
   0.13015833327800763E-007   0.180428967E+000
   0.13017374027768543E-007   0.181491643E+000
   0.13018914727736322E-007   0.182542324E+000
   0.13020455427704102E-007   0.183580637E+000
   0.13021996127671881E-007   0.184606925E+000
   0.13023536827639660E-007   0.185621858E+000
   0.13025077527607440E-007   0.186625645E+000
   0.13026618227575219E-007   0.187617853E+000
   0.13028158927542999E-007   0.188597798E+000
   0.13029699627510778E-007   0.189565301E+000
   0.13031240327478558E-007   0.190520748E+000
   0.13032781027446337E-007   0.191464737E+000
   0.13034321727414117E-007   0.192397267E+000
   0.13035862427381896E-007   0.193317831E+000
   0.13037403127349675E-007   0.194225773E+000
   0.13038943827317455E-007   0.195121005E+000
   0.13040484527285234E-007   0.196004063E+000
   0.13042025227253014E-007   0.196875572E+000
   0.13043565927220793E-007   0.197735459E+000
   0.13045106627188573E-007   0.198583096E+000
   0.13046647327156352E-007   0.199417934E+000
   0.13048188027124132E-007   0.200240016E+000
   0.13049728727091911E-007   0.201049954E+000
   0.13051269427059690E-007   0.201848209E+000
   0.13052810127027470E-007   0.202634618E+000
   0.13054350826995249E-007   0.203408450E+000
   0.13055891526963029E-007   0.204169303E+000
   0.13057432226930808E-007   0.204917312E+000
   0.13058972926898588E-007   0.205653116E+000
   0.13060513626866367E-007   0.206377119E+000
   0.13062054326834147E-007   0.207089022E+000
   0.13063595026801926E-007   0.207788154E+000
   0.13065135726769705E-007   0.208474115E+000
   0.13066676426737485E-007   0.209147274E+000
   0.13068217126705264E-007   0.209808290E+000
   0.13069757826673044E-007   0.210457444E+000
   0.13071298526640823E-007   0.211094305E+000
   0.13072839226608603E-007   0.211718231E+000
   0.13074379926576382E-007   0.212328956E+000
   0.13075920626544162E-007   0.212926835E+000
   0.13077461326511941E-007   0.213512525E+000
   0.13079002026479720E-007   0.214086130E+000
   0.13080542726447500E-007   0.214647248E+000
   0.13082083426415279E-007   0.215195179E+000
   0.13083624126383059E-007   0.215729788E+000
   0.13085164826350838E-007   0.216251731E+000
   0.13086705526318618E-007   0.216761544E+000
   0.13088246226286397E-007   0.217259258E+000
   0.13089786926254177E-007   0.217744306E+000
   0.13091327626221956E-007   0.218216076E+000
   0.13092868326189736E-007   0.218674600E+000
   0.13094409026157515E-007   0.219120502E+000
   0.13095949726125294E-007   0.219554260E+000
   0.13097490426093074E-007   0.219975829E+000
   0.13099031126060853E-007   0.220384538E+000
   0.13100571826028633E-007   0.220779911E+000
   0.13102112525996412E-007   0.221162051E+000
   0.13103653225964192E-007   0.221531674E+000
   0.13105193925931971E-007   0.221889287E+000
   0.13106734625899751E-007   0.222234577E+000
   0.13108275325867530E-007   0.222566903E+000
   0.13109816025835309E-007   0.222885802E+000
   0.13111356725803089E-007   0.223191604E+000
   0.13112897425770868E-007   0.223485053E+000
   0.13114438125738648E-007   0.223766521E+000
   0.13115978825706427E-007   0.224035621E+000
   0.13117519525674207E-007   0.224291652E+000
   0.13119060225641986E-007   0.224534288E+000
   0.13120600925609766E-007   0.224763975E+000
   0.13122141625577545E-007   0.224981353E+000
   0.13123682325545324E-007   0.225186691E+000
   0.13125223025513104E-007   0.225379556E+000
   0.13126763725480883E-007   0.225559339E+000
   0.13128304425448663E-007   0.225725800E+000
   0.13129845125416442E-007   0.225879505E+000
   0.13131385825384222E-007   0.226021200E+000
   0.13132926525352001E-007   0.226150930E+000
   0.13134467225319781E-007   0.226268142E+000
   0.13136007925287560E-007   0.226372153E+000
   0.13137548625255339E-007   0.226462960E+000
   0.13139089325223119E-007   0.226541266E+000
   0.13140630025190898E-007   0.226607591E+000
   0.13142170725158678E-007   0.226661950E+000
   0.13143711425126457E-007   0.226703718E+000
   0.13145252125094237E-007   0.226732418E+000
   0.13146792825062016E-007   0.226748183E+000
   0.13148333525029796E-007   0.226751581E+000
   0.13149874224997575E-007   0.226743221E+000
   0.13151414924965354E-007   0.226722926E+000
   0.13152955624933134E-007   0.226690084E+000
   0.13154496324900913E-007   0.226644233E+000
   0.13156037024868693E-007   0.226585597E+000
   0.13157577724836472E-007   0.226514891E+000
   0.13159118424804252E-007   0.226432502E+000
   0.13160659124772031E-007   0.226338238E+000
   0.13162199824739811E-007   0.226231381E+000
   0.13163740524707590E-007   0.226111695E+000
   0.13165281224675369E-007   0.225979418E+000
   0.13166821924643149E-007   0.225835383E+000
   0.13168362624610928E-007   0.225679800E+000
   0.13169903324578708E-007   0.225512370E+000
   0.13171444024546487E-007   0.225332394E+000
   0.13172984724514267E-007   0.225139678E+000
   0.13174525424482046E-007   0.224934742E+000
   0.13176066124449826E-007   0.224718317E+000
   0.13177606824417605E-007   0.224490553E+000
   0.13179147524385385E-007   0.224250987E+000
   0.13180688224353164E-007   0.223998979E+000
   0.13182228924320943E-007   0.223734424E+000
   0.13183769624288723E-007   0.223457992E+000
   0.13185310324256502E-007   0.223170266E+000
   0.13186851024224282E-007   0.222871378E+000
   0.13188391724192061E-007   0.222560719E+000
   0.13189932424159841E-007   0.222237736E+000
   0.13191473124127620E-007   0.221902505E+000
   0.13193013824095400E-007   0.221555680E+000
   0.13194554524063179E-007   0.221197948E+000
   0.13196095224030958E-007   0.220829204E+000
   0.13197635923998738E-007   0.220448792E+000
   0.13199176623966517E-007   0.220056236E+000
   0.13200717323934297E-007   0.219651759E+000
   0.13202258023902076E-007   0.219236001E+000
   0.13203798723869856E-007   0.218809485E+000
   0.13205339423837635E-007   0.218372002E+000
   0.13206880123805415E-007   0.217922926E+000
   0.13208420823773194E-007   0.217461944E+000
   0.13209961523740973E-007   0.216989428E+000
   0.13211502223708753E-007   0.216506094E+000
   0.13213042923676532E-007   0.216012403E+000
   0.13214583623644312E-007   0.215507865E+000
   0.13216124323612091E-007   0.214991868E+000
   0.13217665023579871E-007   0.214464203E+000
   0.13219205723547650E-007   0.213925317E+000
   0.13220746423515430E-007   0.213375911E+000
   0.13222287123483209E-007   0.212816343E+000
   0.13223827823450988E-007   0.212246135E+000
   0.13225368523418768E-007   0.211664632E+000
   0.13226909223386547E-007   0.211071745E+000
   0.13228449923354327E-007   0.210468099E+000
   0.13229990623322106E-007   0.209854394E+000
   0.13231531323289886E-007   0.209230766E+000
   0.13233072023257665E-007   0.208596647E+000
   0.13234612723225445E-007   0.207951531E+000
   0.13236153423193224E-007   0.207295358E+000
   0.13237694123161003E-007   0.206628799E+000
   0.13239234823128783E-007   0.205952480E+000
   0.13240775523096562E-007   0.205266416E+000
   0.13242316223064342E-007   0.204570085E+000
   0.13243856923032121E-007   0.203862920E+000
   0.13245397622999901E-007   0.203145131E+000
   0.13246938322967680E-007   0.202417403E+000
   0.13248479022935460E-007   0.201680332E+000
   0.13250019722903239E-007   0.200933769E+000
   0.13251560422871018E-007   0.200177148E+000
   0.13253101122838798E-007   0.199409962E+000
   0.13254641822806577E-007   0.198632568E+000
   0.13256182522774357E-007   0.197845683E+000
   0.13257723222742136E-007   0.197049752E+000
   0.13259263922709916E-007   0.196244568E+000
   0.13260804622677695E-007   0.195429489E+000
