t              OneCable.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.17944532524727212E-007  -0.525723749E-007
   0.17946073224694992E-007  -0.522398445E-007
   0.17947613924662771E-007  -0.519054772E-007
   0.17949154624630551E-007  -0.515695646E-007
   0.17950695324598330E-007  -0.512320995E-007
   0.17952236024566109E-007  -0.508928828E-007
   0.17953776724533889E-007  -0.505517193E-007
   0.17955317424501668E-007  -0.502084738E-007
   0.17956858124469448E-007  -0.498631501E-007
   0.17958398824437227E-007  -0.495157444E-007
   0.17959939524405007E-007  -0.491661929E-007
   0.17961480224372786E-007  -0.488144209E-007
   0.17963020924340566E-007  -0.484604250E-007
   0.17964561624308345E-007  -0.481042122E-007
   0.17966102324276124E-007  -0.477457149E-007
   0.17967643024243904E-007  -0.473848196E-007
   0.17969183724211683E-007  -0.470215511E-007
   0.17970724424179463E-007  -0.466560373E-007
   0.17972265124147242E-007  -0.462885268E-007
   0.17973805824115022E-007  -0.459191760E-007
   0.17975346524082801E-007  -0.455479245E-007
   0.17976887224050581E-007  -0.451746267E-007
   0.17978427924018360E-007  -0.447992683E-007
   0.17979968623986139E-007  -0.444220696E-007
   0.17981509323953919E-007  -0.440434214E-007
   0.17983050023921698E-007  -0.436636327E-007
   0.17984590723889478E-007  -0.432827463E-007
   0.17986131423857257E-007  -0.429005951E-007
   0.17987672123825037E-007  -0.425170867E-007
   0.17989212823792816E-007  -0.421322852E-007
   0.17990753523760596E-007  -0.417462864E-007
   0.17992294223728375E-007  -0.413591437E-007
   0.17993834923696155E-007  -0.409707468E-007
   0.17995375623663934E-007  -0.405809857E-007
   0.17996916323631713E-007  -0.401899243E-007
   0.17998457023599493E-007  -0.397976621E-007
   0.17999997723567272E-007  -0.394041351E-007
   0.18001538423535052E-007  -0.390090946E-007
   0.18003079123502831E-007  -0.386121748E-007
   0.18004619823470611E-007  -0.382132725E-007
   0.18006160523438390E-007  -0.378125975E-007
   0.18007701223406170E-007  -0.374105369E-007
   0.18009241923373949E-007  -0.370072542E-007
   0.18010782623341728E-007  -0.366024366E-007
   0.18012323323309508E-007  -0.361956936E-007
   0.18013864023277287E-007  -0.357869396E-007
   0.18015404723245067E-007  -0.353765905E-007
   0.18016945423212846E-007  -0.349651721E-007
   0.18018486123180626E-007  -0.345529578E-007
   0.18020026823148405E-007  -0.341397737E-007
   0.18021567523116185E-007  -0.337252324E-007
   0.18023108223083964E-007  -0.333093020E-007
   0.18024648923051743E-007  -0.328924052E-007
   0.18026189623019523E-007  -0.324750999E-007
   0.18027730322987302E-007  -0.320576063E-007
   0.18029271022955082E-007  -0.316397362E-007
   0.18030811722922861E-007  -0.312210879E-007
   0.18032352422890641E-007  -0.308015338E-007
   0.18033893122858420E-007  -0.303812868E-007
   0.18035433822826200E-007  -0.299606455E-007
   0.18036974522793979E-007  -0.295396507E-007
   0.18038515222761758E-007  -0.291180093E-007
   0.18040055922729538E-007  -0.286954105E-007
   0.18041596622697317E-007  -0.282718382E-007
   0.18043137322665097E-007  -0.278474541E-007
   0.18044678022632876E-007  -0.274223471E-007
   0.18046218722600656E-007  -0.269963767E-007
   0.18047759422568435E-007  -0.265692677E-007
   0.18049300122536215E-007  -0.261409205E-007
   0.18050840822503994E-007  -0.257114987E-007
   0.18052381522471773E-007  -0.252812189E-007
   0.18053922222439553E-007  -0.248501770E-007
   0.18055462922407332E-007  -0.244182647E-007
   0.18057003622375112E-007  -0.239852973E-007
   0.18058544322342891E-007  -0.235514399E-007
   0.18060085022310671E-007  -0.231170247E-007
   0.18061625722278450E-007  -0.226823484E-007
   0.18063166422246230E-007  -0.222474004E-007
   0.18064707122214009E-007  -0.218120668E-007
   0.18066247822181788E-007  -0.213763407E-007
   0.18067788522149568E-007  -0.209404707E-007
   0.18069329222117347E-007  -0.205047979E-007
   0.18070869922085127E-007  -0.200694412E-007
   0.18072410622052906E-007  -0.196341610E-007
   0.18073951322020686E-007  -0.191987031E-007
   0.18075492021988465E-007  -0.187630391E-007
   0.18077032721956245E-007  -0.183274853E-007
   0.18078573421924024E-007  -0.178923401E-007
   0.18080114121891804E-007  -0.174574453E-007
   0.18081654821859583E-007  -0.170224066E-007
   0.18083195521827362E-007  -0.165868208E-007
   0.18084736221795142E-007  -0.161507625E-007
   0.18086276921762921E-007  -0.157145958E-007
   0.18087817621730701E-007  -0.152785500E-007
   0.18089358321698480E-007  -0.148424535E-007
   0.18090899021666260E-007  -0.144057841E-007
   0.18092439721634039E-007  -0.139682967E-007
   0.18093980421601819E-007  -0.135301930E-007
   0.18095521121569598E-007  -0.130919435E-007
   0.18097061821537377E-007  -0.126538797E-007
   0.18098602521505157E-007  -0.122158337E-007
   0.18100143221472936E-007  -0.117774217E-007
   0.18101683921440716E-007  -0.113385275E-007
   0.18103224621408495E-007  -0.108995692E-007
   0.18104765321376275E-007  -0.104611031E-007
   0.18106306021344054E-007  -0.100234487E-007
   0.18107846721311834E-007  -0.958639390E-008
   0.18109387421279613E-007  -0.914959397E-008
   0.18110928121247392E-007  -0.871305783E-008
   0.18112468821215172E-007  -0.827715763E-008
   0.18114009521182951E-007  -0.784232146E-008
   0.18115550221150731E-007  -0.740855155E-008
   0.18117090921118510E-007  -0.697548597E-008
   0.18118631621086290E-007  -0.654274768E-008
   0.18120172321054069E-007  -0.611037487E-008
   0.18121713021021849E-007  -0.567872105E-008
   0.18123253720989628E-007  -0.524806421E-008
   0.18124794420957407E-007  -0.481822671E-008
   0.18126335120925187E-007  -0.438873204E-008
   0.18127875820892966E-007  -0.395925381E-008
   0.18129416520860746E-007  -0.352991214E-008
   0.18130957220828525E-007  -0.310103987E-008
   0.18132497920796305E-007  -0.267279376E-008
   0.18134038620764084E-007  -0.224493490E-008
   0.18135579320731864E-007  -0.181706494E-008
   0.18137120020699643E-007  -0.138919198E-008
   0.18138660720667422E-007  -0.961584479E-009
   0.18140201420635202E-007  -0.534586708E-009
   0.18141742120602981E-007  -0.108201295E-009
   0.18143282820570761E-007   0.317740528E-009
   0.18144823520538540E-007   0.743242357E-009
   0.18146364220506320E-007   0.116795607E-008
   0.18147904920474099E-007   0.159143521E-008
   0.18149445620441879E-007   0.201347539E-008
   0.18150986320409658E-007   0.243429854E-008
   0.18152527020377437E-007   0.285432367E-008
   0.18154067720345217E-007   0.327351635E-008
   0.18155608420312996E-007   0.369141473E-008
   0.18157149120280776E-007   0.410750634E-008
   0.18158689820248555E-007   0.452174831E-008
   0.18160230520216335E-007   0.493467356E-008
   0.18161771220184114E-007   0.534686695E-008
   0.18163311920151894E-007   0.575827874E-008
   0.18164852620119673E-007   0.616837559E-008
   0.18166393320087453E-007   0.657672272E-008
   0.18167934020055232E-007   0.698352576E-008
   0.18169474720023011E-007   0.738950012E-008
   0.18171015419990791E-007   0.779519560E-008
   0.18172556119958570E-007   0.820052648E-008
   0.18174096819926350E-007   0.860488569E-008
   0.18175637519894129E-007   0.900778918E-008
   0.18177178219861909E-007   0.940941014E-008
   0.18178718919829688E-007   0.981031345E-008
   0.18180259619797468E-007   0.102108935E-007
   0.18181800319765247E-007   0.106109637E-007
   0.18183341019733026E-007   0.110098970E-007
   0.18184881719700806E-007   0.114072716E-007
   0.18186422419668585E-007   0.118031238E-007
   0.18187963119636365E-007   0.121977699E-007
   0.18189503819604144E-007   0.125912969E-007
   0.18191044519571924E-007   0.129834019E-007
   0.18192585219539703E-007   0.133736089E-007
   0.18194125919507483E-007   0.137618370E-007
   0.18195666619475262E-007   0.141483127E-007
   0.18197207319443041E-007   0.145332137E-007
   0.18198748019410821E-007   0.149163881E-007
   0.18200288719378600E-007   0.152974859E-007
   0.18201829419346380E-007   0.156763722E-007
   0.18203370119314159E-007   0.160532991E-007
   0.18204910819281939E-007   0.164286753E-007
   0.18206451519249718E-007   0.168026606E-007
   0.18207992219217498E-007   0.171750045E-007
   0.18209532919185277E-007   0.175453465E-007
   0.18211073619153056E-007   0.179137434E-007
   0.18212614319120836E-007   0.182807511E-007
   0.18214155019088615E-007   0.186468334E-007
   0.18215695719056395E-007   0.190120417E-007
   0.18217236419024174E-007   0.193757757E-007
   0.18218777118991954E-007   0.197376462E-007
   0.18220317818959733E-007   0.200977652E-007
   0.18221858518927513E-007   0.204566444E-007
   0.18223399218895292E-007   0.208146780E-007
   0.18224939918863071E-007   0.211716085E-007
   0.18226480618830851E-007   0.215267875E-007
   0.18228021318798630E-007   0.218797069E-007
   0.18229562018766410E-007   0.222305108E-007
   0.18231102718734189E-007   0.225796963E-007
   0.18232643418701969E-007   0.229274502E-007
   0.18234184118669748E-007   0.232733104E-007
   0.18235724818637528E-007   0.236165736E-007
   0.18237265518605307E-007   0.239570070E-007
   0.18238806218573086E-007   0.242949731E-007
   0.18240346918540866E-007   0.246310581E-007
   0.18241887618508645E-007   0.249654040E-007
   0.18243428318476425E-007   0.252975205E-007
   0.18244969018444204E-007   0.256268411E-007
   0.18246509718411984E-007   0.259533248E-007
   0.18248050418379763E-007   0.262775366E-007
   0.18249591118347543E-007   0.266000431E-007
   0.18251131818315322E-007   0.269210396E-007
   0.18252672518283101E-007   0.272401017E-007
   0.18254213218250881E-007   0.275568546E-007
   0.18255753918218660E-007   0.278713586E-007
   0.18257294618186440E-007   0.281840382E-007
   0.18258835318154219E-007   0.284952808E-007
   0.18260376018121999E-007   0.288050419E-007
   0.18261916718089778E-007   0.291130302E-007
   0.18263457418057558E-007   0.294190450E-007
   0.18264998118025337E-007   0.297231448E-007
   0.18266538817993117E-007   0.300254719E-007
   0.18268079517960896E-007   0.303258858E-007
   0.18269620217928675E-007   0.306240864E-007
   0.18271160917896455E-007   0.309198995E-007
   0.18272701617864234E-007   0.312134354E-007
   0.18274242317832014E-007   0.315049782E-007
   0.18275783017799793E-007   0.317945101E-007
   0.18277323717767573E-007   0.320815339E-007
   0.18278864417735352E-007   0.323654952E-007
   0.18280405117703132E-007   0.326462697E-007
   0.18281945817670911E-007   0.329242944E-007
   0.18283486517638690E-007   0.332001164E-007
   0.18285027217606470E-007   0.334738530E-007
   0.18286567917574249E-007   0.337449642E-007
   0.18288108617542029E-007   0.340128850E-007
   0.18289649317509808E-007   0.342776119E-007
   0.18291190017477588E-007   0.345398341E-007
   0.18292730717445367E-007   0.348002551E-007
   0.18294271417413147E-007   0.350589389E-007
   0.18295812117380926E-007   0.353153062E-007
   0.18297352817348705E-007   0.355688528E-007
   0.18298893517316485E-007   0.358197205E-007
   0.18300434217284264E-007   0.360685988E-007
   0.18301974917252044E-007   0.363160417E-007
   0.18303515617219823E-007   0.365619783E-007
   0.18305056317187603E-007   0.368057194E-007
   0.18306597017155382E-007   0.370467390E-007
   0.18308137717123162E-007   0.372851368E-007
   0.18309678417090941E-007   0.375214562E-007
   0.18311219117058720E-007   0.377559566E-007
   0.18312759817026500E-007   0.379883360E-007
   0.18314300516994279E-007   0.382179621E-007
   0.18315841216962059E-007   0.384444512E-007
   0.18317381916929838E-007   0.386680128E-007
   0.18318922616897618E-007   0.388891017E-007
   0.18320463316865397E-007   0.391078352E-007
   0.18322004016833177E-007   0.393238118E-007
   0.18323544716800956E-007   0.395365127E-007
   0.18325085416768735E-007   0.397457995E-007
   0.18326626116736515E-007   0.399520061E-007
   0.18328166816704294E-007   0.401555909E-007
   0.18329707516672074E-007   0.403566851E-007
   0.18331248216639853E-007   0.405550473E-007
   0.18332788916607633E-007   0.407504857E-007
   0.18334329616575412E-007   0.409430854E-007
   0.18335870316543192E-007   0.411331200E-007
   0.18337411016510971E-007   0.413207140E-007
   0.18338951716478750E-007   0.415058530E-007
   0.18340492416446530E-007   0.416884518E-007
   0.18342033116414309E-007   0.418686525E-007
   0.18343573816382089E-007   0.420467927E-007
   0.18345114516349868E-007   0.422230535E-007
   0.18346655216317648E-007   0.423971827E-007
   0.18348195916285427E-007   0.425687290E-007
   0.18349736616253207E-007   0.427373834E-007
   0.18351277316220986E-007   0.429034372E-007
   0.18352818016188766E-007   0.430674056E-007
   0.18354358716156545E-007   0.432294698E-007
   0.18355899416124324E-007   0.433890435E-007
   0.18357440116092104E-007   0.435453416E-007
   0.18358980816059883E-007   0.436980407E-007
   0.18360521516027663E-007   0.438475212E-007
   0.18362062215995442E-007   0.439945289E-007
   0.18363602915963222E-007   0.441393091E-007
   0.18365143615931001E-007   0.442813075E-007
   0.18366684315898781E-007   0.444196715E-007
   0.18368225015866560E-007   0.445540707E-007
   0.18369765715834339E-007   0.446850414E-007
   0.18371306415802119E-007   0.448134827E-007
   0.18372847115769898E-007   0.449397461E-007
   0.18374387815737678E-007   0.450634765E-007
   0.18375928515705457E-007   0.451839846E-007
   0.18377469215673237E-007   0.453011175E-007
   0.18379009915641016E-007   0.454153586E-007
   0.18380550615608796E-007   0.455274929E-007
   0.18382091315576575E-007   0.456377798E-007
   0.18383632015544354E-007   0.457458462E-007
   0.18385172715512134E-007   0.458510812E-007
   0.18386713415479913E-007   0.459533140E-007
   0.18388254115447693E-007   0.460529748E-007
   0.18389794815415472E-007   0.461505962E-007
   0.18391335515383252E-007   0.462463703E-007
   0.18392876215351031E-007   0.463399310E-007
   0.18394416915318811E-007   0.464307064E-007
   0.18395957615286590E-007   0.465184229E-007
   0.18397498315254369E-007   0.466032084E-007
   0.18399039015222149E-007   0.466852370E-007
   0.18400579715189928E-007   0.467645762E-007
   0.18402120415157708E-007   0.468411478E-007
   0.18403661115125487E-007   0.469147530E-007
   0.18405201815093267E-007   0.469852388E-007
   0.18406742515061046E-007   0.470525237E-007
   0.18408283215028826E-007   0.471165009E-007
   0.18409823914996605E-007   0.471771635E-007
   0.18411364614964384E-007   0.472346677E-007
   0.18412905314932164E-007   0.472893440E-007
   0.18414446014899943E-007   0.473413806E-007
   0.18415986714867723E-007   0.473906567E-007
   0.18417527414835502E-007   0.474368562E-007
   0.18419068114803282E-007   0.474798618E-007
   0.18420608814771061E-007   0.475200359E-007
   0.18422149514738841E-007   0.475579860E-007
   0.18423690214706620E-007   0.475940389E-007
   0.18425230914674399E-007   0.476278714E-007
   0.18426771614642179E-007   0.476589257E-007
   0.18428312314609958E-007   0.476868820E-007
   0.18429853014577738E-007   0.477121311E-007
   0.18431393714545517E-007   0.477354654E-007
   0.18432934414513297E-007   0.477573323E-007
   0.18434475114481076E-007   0.477772950E-007
   0.18436015814448856E-007   0.477944333E-007
   0.18437556514416635E-007   0.478080935E-007
   0.18439097214384415E-007   0.478184141E-007
   0.18440637914352194E-007   0.478261875E-007
   0.18442178614319973E-007   0.478319642E-007
   0.18443719314287753E-007   0.478354316E-007
   0.18445260014255532E-007   0.478357727E-007
   0.18446800714223312E-007   0.478323372E-007
   0.18448341414191091E-007   0.478251749E-007
   0.18449882114158871E-007   0.478149786E-007
   0.18451422814126650E-007   0.478023416E-007
   0.18452963514094430E-007   0.477872604E-007
   0.18454504214062209E-007   0.477692517E-007
   0.18456044914029988E-007   0.477478395E-007
   0.18457585613997768E-007   0.477230486E-007
   0.18459126313965547E-007   0.476954227E-007
   0.18460667013933327E-007   0.476655373E-007
   0.18462207713901106E-007   0.476335487E-007
   0.18463748413868886E-007   0.475991619E-007
   0.18465289113836665E-007   0.475621391E-007
   0.18466829813804445E-007   0.475224766E-007
   0.18468370513772224E-007   0.474804303E-007
   0.18469911213740003E-007   0.474362878E-007
   0.18471451913707783E-007   0.473901558E-007
   0.18472992613675562E-007   0.473420165E-007
   0.18474533313643342E-007   0.472917137E-007
   0.18476074013611121E-007   0.472390269E-007
   0.18477614713578901E-007   0.471837893E-007
   0.18479155413546680E-007   0.471259369E-007
   0.18480696113514460E-007   0.470654626E-007
   0.18482236813482239E-007   0.470025228E-007
   0.18483777513450018E-007   0.469371848E-007
   0.18485318213417798E-007   0.468693457E-007
   0.18486858913385577E-007   0.467986609E-007
   0.18488399613353357E-007   0.467247823E-007
   0.18489940313321136E-007   0.466476386E-007
   0.18491481013288916E-007   0.465675143E-007
   0.18493021713256695E-007   0.464848497E-007
   0.18494562413224475E-007   0.463997445E-007
   0.18496103113192254E-007   0.463119605E-007
   0.18497643813160033E-007   0.462210750E-007
   0.18499184513127813E-007   0.461270488E-007
   0.18500725213095592E-007   0.460302729E-007
   0.18502265913063372E-007   0.459312481E-007
   0.18503806613031151E-007   0.458302409E-007
   0.18505347312998931E-007   0.457271128E-007
   0.18506888012966710E-007   0.456215083E-007
   0.18508428712934490E-007   0.455133637E-007
   0.18509969412902269E-007   0.454029667E-007
   0.18511510112870048E-007   0.452908360E-007
   0.18513050812837828E-007   0.451771562E-007
   0.18514591512805607E-007   0.450616788E-007
   0.18516132212773387E-007   0.449439881E-007
   0.18517672912741166E-007   0.448237856E-007
   0.18519213612708946E-007   0.447012418E-007
   0.18520754312676725E-007   0.445766730E-007
   0.18522295012644505E-007   0.444502852E-007
   0.18523835712612284E-007   0.443218369E-007
   0.18525376412580064E-007   0.441909194E-007
   0.18526917112547843E-007   0.440573018E-007
   0.18528457812515622E-007   0.439209700E-007
   0.18529998512483402E-007   0.437820731E-007
   0.18531539212451181E-007   0.436406857E-007
   0.18533079912418961E-007   0.434967085E-007
   0.18534620612386740E-007   0.433500489E-007
   0.18536161312354520E-007   0.432006964E-007
   0.18537702012322299E-007   0.430487681E-007
   0.18539242712290079E-007   0.428943387E-007
   0.18540783412257858E-007   0.427373941E-007
   0.18542324112225637E-007   0.425779270E-007
   0.18543864812193417E-007   0.424161293E-007
   0.18545405512161196E-007   0.422523456E-007
   0.18546946212128976E-007   0.420868354E-007
   0.18548486912096755E-007   0.419195771E-007
   0.18550027612064535E-007   0.417502832E-007
   0.18551568312032314E-007   0.415788008E-007
   0.18553109012000094E-007   0.414053503E-007
   0.18554649711967873E-007   0.412303294E-007
   0.18556190411935652E-007   0.410540650E-007
   0.18557731111903432E-007   0.408764649E-007
   0.18559271811871211E-007   0.406970742E-007
   0.18560812511838991E-007   0.405154061E-007
   0.18562353211806770E-007   0.403314324E-007
   0.18563893911774550E-007   0.401455758E-007
   0.18565434611742329E-007   0.399582163E-007
   0.18566975311710109E-007   0.397692759E-007
   0.18568516011677888E-007   0.395782678E-007
   0.18570056711645667E-007   0.393846555E-007
   0.18571597411613447E-007   0.391883042E-007
   0.18573138111581226E-007   0.389895014E-007
   0.18574678811549006E-007   0.387887411E-007
   0.18576219511516785E-007   0.385861654E-007
   0.18577760211484565E-007   0.383814935E-007
   0.18579300911452344E-007   0.381743348E-007
   0.18580841611420124E-007   0.379645542E-007
   0.18582382311387903E-007   0.377524039E-007
   0.18583923011355682E-007   0.375383529E-007
   0.18585463711323462E-007   0.373227067E-007
   0.18587004411291241E-007   0.371054973E-007
   0.18588545111259021E-007   0.368866075E-007
   0.18590085811226800E-007   0.366659343E-007
   0.18591626511194580E-007   0.364434740E-007
   0.18593167211162359E-007   0.362194399E-007
   0.18594707911130139E-007   0.359940593E-007
   0.18596248611097918E-007   0.357674779E-007
   0.18597789311065697E-007   0.355397667E-007
   0.18599330011033477E-007   0.353108405E-007
   0.18600870711001256E-007   0.350804932E-007
   0.18602411410969036E-007   0.348484832E-007
   0.18603952110936815E-007   0.346147750E-007
   0.18605492810904595E-007   0.343795747E-007
   0.18607033510872374E-007   0.341431949E-007
   0.18608574210840154E-007   0.339056001E-007
   0.18610114910807933E-007   0.336663497E-007
   0.18611655610775713E-007   0.334249179E-007
   0.18613196310743492E-007   0.331810242E-007
   0.18614737010711271E-007   0.329349810E-007
   0.18616277710679051E-007   0.326874350E-007
   0.18617818410646830E-007   0.324386669E-007
   0.18619359110614610E-007   0.321883959E-007
   0.18620899810582389E-007   0.319359152E-007
   0.18622440510550169E-007   0.316808908E-007
   0.18623981210517948E-007   0.314236317E-007
   0.18625521910485728E-007   0.311649835E-007
   0.18627062610453507E-007   0.309056567E-007
   0.18628603310421286E-007   0.306454773E-007
   0.18630144010389066E-007   0.303837844E-007
   0.18631684710356845E-007   0.301200380E-007
   0.18633225410324625E-007   0.298545153E-007
   0.18634766110292404E-007   0.295880884E-007
   0.18636306810260184E-007   0.293215141E-007
   0.18637847510227963E-007   0.290547089E-007
   0.18639388210195743E-007   0.287869160E-007
   0.18640928910163522E-007   0.285174053E-007
   0.18642469610131301E-007   0.282462285E-007
   0.18644010310099081E-007   0.279740409E-007
   0.18645551010066860E-007   0.277015140E-007
   0.18647091710034640E-007   0.274286975E-007
   0.18648632410002419E-007   0.271549698E-007
   0.18650173109970199E-007   0.268795670E-007
   0.18651713809937978E-007   0.266021747E-007
   0.18653254509905758E-007   0.263231161E-007
   0.18654795209873537E-007   0.260429029E-007
   0.18656335909841316E-007   0.257617678E-007
   0.18657876609809096E-007   0.254795420E-007
   0.18659417309776875E-007   0.251958046E-007
   0.18660958009744655E-007   0.249102978E-007
   0.18662498709712434E-007   0.246230254E-007
   0.18664039409680214E-007   0.243342893E-007
   0.18665580109647993E-007   0.240444358E-007
   0.18667120809615773E-007   0.237536799E-007
   0.18668661509583552E-007   0.234620590E-007
   0.18670202209551331E-007   0.231694166E-007
   0.18671742909519111E-007   0.228756125E-007
   0.18673283609486890E-007   0.225805934E-007
   0.18674824309454670E-007   0.222847270E-007
   0.18676365009422449E-007   0.219884928E-007
   0.18677905709390229E-007   0.216922338E-007
   0.18679446409358008E-007   0.213958646E-007
   0.18680987109325788E-007   0.210988755E-007
   0.18682527809293567E-007   0.208008135E-007
   0.18684068509261346E-007   0.205017567E-007
   0.18685609209229126E-007   0.202023323E-007
   0.18687149909196905E-007   0.199030907E-007
   0.18688690609164685E-007   0.196039291E-007
   0.18690231309132464E-007   0.193040997E-007
   0.18691772009100244E-007   0.190027833E-007
   0.18693312709068023E-007   0.186998346E-007
   0.18694853409035803E-007   0.183959497E-007
   0.18696394109003582E-007   0.180918605E-007
   0.18697934808971362E-007   0.177876593E-007
   0.18699475508939141E-007   0.174826127E-007
   0.18701016208906920E-007   0.171758661E-007
   0.18702556908874700E-007   0.168673164E-007
   0.18704097608842479E-007   0.165576459E-007
   0.18705638308810259E-007   0.162478333E-007
   0.18707179008778038E-007   0.159380811E-007
   0.18708719708745818E-007   0.156277356E-007
   0.18710260408713597E-007   0.153160240E-007
   0.18711801108681377E-007   0.150027866E-007
   0.18713341808649156E-007   0.146887418E-007
   0.18714882508616935E-007   0.143749004E-007
   0.18716423208584715E-007   0.140617393E-007
   0.18717963908552494E-007   0.137488874E-007
   0.18719504608520274E-007   0.134356632E-007
   0.18721045308488053E-007   0.131217330E-007
   0.18722586008455833E-007   0.128072912E-007
   0.18724126708423612E-007   0.124929187E-007
   0.18725667408391392E-007   0.121790436E-007
   0.18727208108359171E-007   0.118656285E-007
   0.18728748808326950E-007   0.115522916E-007
   0.18730289508294730E-007   0.112386420E-007
   0.18731830208262509E-007   0.109244906E-007
   0.18733370908230289E-007   0.106098099E-007
   0.18734911608198068E-007   0.102946904E-007
   0.18736452308165848E-007   0.997934091E-008
   0.18737993008133627E-007   0.966392744E-008
   0.18739533708101407E-007   0.934835231E-008
   0.18741074408069186E-007   0.903230291E-008
   0.18742615108036965E-007   0.871539374E-008
   0.18744155808004745E-007   0.839750758E-008
   0.18745696507972524E-007   0.807902634E-008
   0.18747237207940304E-007   0.776043141E-008
   0.18748777907908083E-007   0.744204254E-008
   0.18750318607875863E-007   0.712354931E-008
   0.18751859307843642E-007   0.680448276E-008
   0.18753400007811422E-007   0.648463994E-008
   0.18754940707779201E-007   0.616450091E-008
   0.18756481407746980E-007   0.584490012E-008
   0.18758022107714760E-007   0.552625989E-008
   0.18759562807682539E-007   0.520827648E-008
   0.18761103507650319E-007   0.489026464E-008
   0.18762644207618098E-007   0.457188021E-008
   0.18764184907585878E-007   0.425349089E-008
   0.18765725607553657E-007   0.393591426E-008
   0.18767266307521437E-007   0.361965191E-008
   0.18768807007489216E-007   0.330440431E-008
   0.18770347707456995E-007   0.298935832E-008
   0.18771888407424775E-007   0.267398881E-008
   0.18773429107392554E-007   0.235848563E-008
   0.18774969807360334E-007   0.204339279E-008
   0.18776510507328113E-007   0.172905923E-008
   0.18778051207295893E-007   0.141519552E-008
   0.18779591907263672E-007   0.110118503E-008
   0.18781132607231452E-007   0.786662013E-009
   0.18782673307199231E-007   0.471819750E-009
   0.18784214007167011E-007   0.157105828E-009
   0.18785754707134790E-007  -0.157255459E-009
   0.18787295407102569E-007  -0.471465866E-009
   0.18788836107070349E-007  -0.785829901E-009
   0.18790376807038128E-007  -0.110043530E-008
   0.18791917507005908E-007  -0.141503764E-008
   0.18793458206973687E-007  -0.172927117E-008
   0.18794998906941467E-007  -0.204299533E-008
   0.18796539606909246E-007  -0.235623765E-008
   0.18798080306877026E-007  -0.266900124E-008
   0.18799621006844805E-007  -0.298115221E-008
   0.18801161706812584E-007  -0.329248229E-008
   0.18802702406780364E-007  -0.360297037E-008
   0.18804243106748143E-007  -0.391274924E-008
   0.18805783806715923E-007  -0.422184288E-008
   0.18807324506683702E-007  -0.453005100E-008
   0.18808865206651482E-007  -0.483710938E-008
   0.18810405906619261E-007  -0.514295362E-008
   0.18811946606587041E-007  -0.544786705E-008
   0.18813487306554820E-007  -0.575222758E-008
   0.18815028006522599E-007  -0.605619066E-008
   0.18816568706490379E-007  -0.635948449E-008
   0.18818109406458158E-007  -0.666175115E-008
   0.18819650106425938E-007  -0.696301594E-008
   0.18821190806393717E-007  -0.726374427E-008
   0.18822731506361497E-007  -0.756444685E-008
   0.18824272206329276E-007  -0.786522492E-008
   0.18825812906297056E-007  -0.816561929E-008
   0.18827353606264835E-007  -0.846515391E-008
   0.18828894306232614E-007  -0.876383055E-008
   0.18830435006200394E-007  -0.906208442E-008
   0.18831975706168173E-007  -0.936033651E-008
   0.18833516406135953E-007  -0.965851754E-008
   0.18835057106103732E-007  -0.995606442E-008
   0.18836597806071512E-007  -0.102524655E-007
   0.18838138506039291E-007  -0.105476978E-007
   0.18839679206007071E-007  -0.108419735E-007
   0.18841219905974850E-007  -0.111355494E-007
   0.18842760605942629E-007  -0.114283072E-007
   0.18844301305910409E-007  -0.117198597E-007
   0.18845842005878188E-007  -0.120098651E-007
   0.18847382705845968E-007  -0.122983046E-007
   0.18848923405813747E-007  -0.125853736E-007
   0.18850464105781527E-007  -0.128712401E-007
   0.18852004805749306E-007  -0.131558773E-007
   0.18853545505717086E-007  -0.134392693E-007
   0.18855086205684865E-007  -0.137214089E-007
   0.18856626905652644E-007  -0.140023912E-007
   0.18858167605620424E-007  -0.142822287E-007
   0.18859708305588203E-007  -0.145608521E-007
   0.18861249005555983E-007  -0.148383066E-007
   0.18862789705523762E-007  -0.151148356E-007
   0.18864330405491542E-007  -0.153907873E-007
   0.18865871105459321E-007  -0.156663340E-007
   0.18867411805427101E-007  -0.159412767E-007
   0.18868952505394880E-007  -0.162151874E-007
   0.18870493205362660E-007  -0.164878458E-007
   0.18872033905330439E-007  -0.167595289E-007
   0.18873574605298218E-007  -0.170307199E-007
   0.18875115305265998E-007  -0.173016499E-007
   0.18876656005233777E-007  -0.175718711E-007
   0.18878196705201557E-007  -0.178406356E-007
   0.18879737405169336E-007  -0.181074729E-007
   0.18881278105137116E-007  -0.183726261E-007
   0.18882818805104895E-007  -0.186366957E-007
   0.18884359505072675E-007  -0.189000069E-007
   0.18885900205040454E-007  -0.191622114E-007
   0.18887440905008233E-007  -0.194225347E-007
   0.18888981604976013E-007  -0.196805221E-007
   0.18890522304943792E-007  -0.199363548E-007
   0.18892063004911572E-007  -0.201906367E-007
   0.18893603704879351E-007  -0.204437764E-007
   0.18895144404847131E-007  -0.206956940E-007
   0.18896685104814910E-007  -0.209459525E-007
   0.18898225804782690E-007  -0.211941984E-007
   0.18899766504750469E-007  -0.214405862E-007
   0.18901307204718248E-007  -0.216855867E-007
   0.18902847904686028E-007  -0.219295533E-007
   0.18904388604653807E-007  -0.221725731E-007
   0.18905929304621587E-007  -0.224145218E-007
