t              LineCurrent.fdtd_Probe_Start_Ez_10_25_10.dat
   0.17476159734522261E-007  -0.142629500E+006
   0.17477700434490040E-007  -0.142717562E+006
   0.17479241134457819E-007  -0.142805422E+006
   0.17480781834425599E-007  -0.142893062E+006
   0.17482322534393378E-007  -0.142980469E+006
   0.17483863234361158E-007  -0.143067625E+006
   0.17485403934328937E-007  -0.143154531E+006
   0.17486944634296717E-007  -0.143241156E+006
   0.17488485334264496E-007  -0.143327484E+006
   0.17490026034232276E-007  -0.143413516E+006
   0.17491566734200055E-007  -0.143499219E+006
   0.17493107434167834E-007  -0.143584578E+006
   0.17494648134135614E-007  -0.143669578E+006
   0.17496188834103393E-007  -0.143754203E+006
   0.17497729534071173E-007  -0.143838438E+006
   0.17499270234038952E-007  -0.143922266E+006
   0.17500810934006732E-007  -0.144005672E+006
   0.17502351633974511E-007  -0.144088656E+006
   0.17503892333942291E-007  -0.144171188E+006
   0.17505433033910070E-007  -0.144253266E+006
   0.17506973733877849E-007  -0.144334875E+006
   0.17508514433845629E-007  -0.144415984E+006
   0.17510055133813408E-007  -0.144496594E+006
   0.17511595833781188E-007  -0.144576672E+006
   0.17513136533748967E-007  -0.144656219E+006
   0.17514677233716747E-007  -0.144735219E+006
   0.17516217933684526E-007  -0.144813656E+006
   0.17517758633652306E-007  -0.144891516E+006
   0.17519299333620085E-007  -0.144968781E+006
   0.17520840033587864E-007  -0.145045438E+006
   0.17522380733555644E-007  -0.145121484E+006
   0.17523921433523423E-007  -0.145196891E+006
   0.17525462133491203E-007  -0.145271656E+006
   0.17527002833458982E-007  -0.145345750E+006
   0.17528543533426762E-007  -0.145419188E+006
   0.17530084233394541E-007  -0.145491938E+006
   0.17531624933362321E-007  -0.145563984E+006
   0.17533165633330100E-007  -0.145635328E+006
   0.17534706333297879E-007  -0.145705938E+006
   0.17536247033265659E-007  -0.145775812E+006
   0.17537787733233438E-007  -0.145844938E+006
   0.17539328433201218E-007  -0.145913297E+006
   0.17540869133168997E-007  -0.145980875E+006
   0.17542409833136777E-007  -0.146047672E+006
   0.17543950533104556E-007  -0.146113672E+006
   0.17545491233072336E-007  -0.146178859E+006
   0.17547031933040115E-007  -0.146243234E+006
   0.17548572633007894E-007  -0.146306781E+006
   0.17550113332975674E-007  -0.146369484E+006
   0.17551654032943453E-007  -0.146431328E+006
   0.17553194732911233E-007  -0.146492312E+006
   0.17554735432879012E-007  -0.146552422E+006
   0.17556276132846792E-007  -0.146611641E+006
   0.17557816832814571E-007  -0.146669953E+006
   0.17559357532782351E-007  -0.146727359E+006
   0.17560898232750130E-007  -0.146783859E+006
   0.17562438932717910E-007  -0.146839422E+006
   0.17563979632685689E-007  -0.146894047E+006
   0.17565520332653468E-007  -0.146947734E+006
   0.17567061032621248E-007  -0.147000469E+006
   0.17568601732589027E-007  -0.147052234E+006
   0.17570142432556807E-007  -0.147103016E+006
   0.17571683132524586E-007  -0.147152828E+006
   0.17573223832492366E-007  -0.147201641E+006
   0.17574764532460145E-007  -0.147249453E+006
   0.17576305232427925E-007  -0.147296250E+006
   0.17577845932395704E-007  -0.147342031E+006
   0.17579386632363483E-007  -0.147386797E+006
   0.17580927332331263E-007  -0.147430531E+006
   0.17582468032299042E-007  -0.147473234E+006
   0.17584008732266822E-007  -0.147514875E+006
   0.17585549432234601E-007  -0.147555469E+006
   0.17587090132202381E-007  -0.147595000E+006
   0.17588630832170160E-007  -0.147633453E+006
   0.17590171532137940E-007  -0.147670844E+006
   0.17591712232105719E-007  -0.147707156E+006
   0.17593252932073498E-007  -0.147742375E+006
   0.17594793632041278E-007  -0.147776500E+006
   0.17596334332009057E-007  -0.147809531E+006
   0.17597875031976837E-007  -0.147841453E+006
   0.17599415731944616E-007  -0.147872266E+006
   0.17600956431912396E-007  -0.147901969E+006
   0.17602497131880175E-007  -0.147930547E+006
   0.17604037831847955E-007  -0.147958016E+006
   0.17605578531815734E-007  -0.147984344E+006
   0.17607119231783513E-007  -0.148009547E+006
   0.17608659931751293E-007  -0.148033609E+006
   0.17610200631719072E-007  -0.148056531E+006
   0.17611741331686852E-007  -0.148078312E+006
   0.17613282031654631E-007  -0.148098938E+006
   0.17614822731622411E-007  -0.148118422E+006
   0.17616363431590190E-007  -0.148136750E+006
   0.17617904131557970E-007  -0.148153922E+006
   0.17619444831525749E-007  -0.148169938E+006
   0.17620985531493528E-007  -0.148184781E+006
   0.17622526231461308E-007  -0.148198469E+006
   0.17624066931429087E-007  -0.148210984E+006
   0.17625607631396867E-007  -0.148222328E+006
   0.17627148331364646E-007  -0.148232500E+006
   0.17628689031332426E-007  -0.148241516E+006
   0.17630229731300205E-007  -0.148249359E+006
   0.17631770431267985E-007  -0.148256031E+006
   0.17633311131235764E-007  -0.148261531E+006
   0.17634851831203543E-007  -0.148265844E+006
   0.17636392531171323E-007  -0.148268984E+006
   0.17637933231139102E-007  -0.148270953E+006
   0.17639473931106882E-007  -0.148271750E+006
   0.17641014631074661E-007  -0.148271375E+006
   0.17642555331042441E-007  -0.148269828E+006
   0.17644096031010220E-007  -0.148267109E+006
   0.17645636730978000E-007  -0.148263219E+006
   0.17647177430945779E-007  -0.148258172E+006
   0.17648718130913559E-007  -0.148251953E+006
   0.17650258830881338E-007  -0.148244562E+006
   0.17651799530849117E-007  -0.148236016E+006
   0.17653340230816897E-007  -0.148226297E+006
   0.17654880930784676E-007  -0.148215422E+006
   0.17656421630752456E-007  -0.148203391E+006
   0.17657962330720235E-007  -0.148190203E+006
   0.17659503030688015E-007  -0.148175859E+006
   0.17661043730655794E-007  -0.148160375E+006
   0.17662584430623574E-007  -0.148143750E+006
   0.17664125130591353E-007  -0.148125984E+006
   0.17665665830559132E-007  -0.148107078E+006
   0.17667206530526912E-007  -0.148087031E+006
   0.17668747230494691E-007  -0.148065859E+006
   0.17670287930462471E-007  -0.148043562E+006
   0.17671828630430250E-007  -0.148020156E+006
   0.17673369330398030E-007  -0.147995625E+006
   0.17674910030365809E-007  -0.147969984E+006
   0.17676450730333589E-007  -0.147943250E+006
   0.17677991430301368E-007  -0.147915406E+006
   0.17679532130269147E-007  -0.147886469E+006
   0.17681072830236927E-007  -0.147856453E+006
   0.17682613530204706E-007  -0.147825359E+006
   0.17684154230172486E-007  -0.147793188E+006
   0.17685694930140265E-007  -0.147759938E+006
   0.17687235630108045E-007  -0.147725625E+006
   0.17688776330075824E-007  -0.147690250E+006
   0.17690317030043604E-007  -0.147653828E+006
   0.17691857730011383E-007  -0.147616375E+006
   0.17693398429979162E-007  -0.147577891E+006
   0.17694939129946942E-007  -0.147538375E+006
   0.17696479829914721E-007  -0.147497844E+006
   0.17698020529882501E-007  -0.147456297E+006
   0.17699561229850280E-007  -0.147413750E+006
   0.17701101929818060E-007  -0.147370203E+006
   0.17702642629785839E-007  -0.147325672E+006
   0.17704183329753619E-007  -0.147280172E+006
   0.17705724029721398E-007  -0.147233703E+006
   0.17707264729689177E-007  -0.147186281E+006
   0.17708805429656957E-007  -0.147137906E+006
   0.17710346129624736E-007  -0.147088594E+006
   0.17711886829592516E-007  -0.147038344E+006
   0.17713427529560295E-007  -0.146987172E+006
   0.17714968229528075E-007  -0.146935078E+006
   0.17716508929495854E-007  -0.146882094E+006
   0.17718049629463634E-007  -0.146828219E+006
   0.17719590329431413E-007  -0.146773453E+006
   0.17721131029399192E-007  -0.146717828E+006
   0.17722671729366972E-007  -0.146661344E+006
   0.17724212429334751E-007  -0.146604016E+006
   0.17725753129302531E-007  -0.146545844E+006
   0.17727293829270310E-007  -0.146486844E+006
   0.17728834529238090E-007  -0.146427031E+006
   0.17730375229205869E-007  -0.146366406E+006
   0.17731915929173649E-007  -0.146305000E+006
   0.17733456629141428E-007  -0.146242812E+006
   0.17734997329109208E-007  -0.146179859E+006
   0.17736538029076987E-007  -0.146116141E+006
   0.17738078729044766E-007  -0.146051672E+006
   0.17739619429012546E-007  -0.145986469E+006
   0.17741160128980325E-007  -0.145920547E+006
   0.17742700828948105E-007  -0.145853922E+006
   0.17744241528915884E-007  -0.145786609E+006
   0.17745782228883664E-007  -0.145718609E+006
   0.17747322928851443E-007  -0.145649938E+006
   0.17748863628819223E-007  -0.145580609E+006
   0.17750404328787002E-007  -0.145510641E+006
   0.17751945028754781E-007  -0.145440031E+006
   0.17753485728722561E-007  -0.145368812E+006
   0.17755026428690340E-007  -0.145296984E+006
   0.17756567128658120E-007  -0.145224578E+006
   0.17758107828625899E-007  -0.145151578E+006
   0.17759648528593679E-007  -0.145078016E+006
   0.17761189228561458E-007  -0.145003906E+006
   0.17762729928529238E-007  -0.144929266E+006
   0.17764270628497017E-007  -0.144854109E+006
   0.17765811328464796E-007  -0.144778453E+006
   0.17767352028432576E-007  -0.144702312E+006
   0.17768892728400355E-007  -0.144625688E+006
   0.17770433428368135E-007  -0.144548594E+006
   0.17771974128335914E-007  -0.144471047E+006
   0.17773514828303694E-007  -0.144393062E+006
   0.17775055528271473E-007  -0.144314656E+006
   0.17776596228239253E-007  -0.144235844E+006
   0.17778136928207032E-007  -0.144156641E+006
   0.17779677628174811E-007  -0.144077062E+006
   0.17781218328142591E-007  -0.143997125E+006
   0.17782759028110370E-007  -0.143916844E+006
   0.17784299728078150E-007  -0.143836234E+006
   0.17785840428045929E-007  -0.143755297E+006
   0.17787381128013709E-007  -0.143674062E+006
   0.17788921827981488E-007  -0.143592547E+006
   0.17790462527949268E-007  -0.143510750E+006
   0.17792003227917047E-007  -0.143428703E+006
   0.17793543927884826E-007  -0.143346422E+006
   0.17795084627852606E-007  -0.143263906E+006
   0.17796625327820385E-007  -0.143181188E+006
   0.17798166027788165E-007  -0.143098266E+006
   0.17799706727755944E-007  -0.143015172E+006
   0.17801247427723724E-007  -0.142931906E+006
   0.17802788127691503E-007  -0.142848500E+006
   0.17804328827659283E-007  -0.142764953E+006
   0.17805869527627062E-007  -0.142681297E+006
   0.17807410227594841E-007  -0.142597531E+006
   0.17808950927562621E-007  -0.142513688E+006
   0.17810491627530400E-007  -0.142429766E+006
   0.17812032327498180E-007  -0.142345781E+006
   0.17813573027465959E-007  -0.142261766E+006
   0.17815113727433739E-007  -0.142177734E+006
   0.17816654427401518E-007  -0.142093688E+006
   0.17818195127369298E-007  -0.142009656E+006
   0.17819735827337077E-007  -0.141925641E+006
   0.17821276527304857E-007  -0.141841656E+006
   0.17822817227272636E-007  -0.141757719E+006
   0.17824357927240415E-007  -0.141673859E+006
   0.17825898627208195E-007  -0.141590078E+006
   0.17827439327175974E-007  -0.141506406E+006
   0.17828980027143754E-007  -0.141422844E+006
   0.17830520727111533E-007  -0.141339422E+006
   0.17832061427079313E-007  -0.141256141E+006
   0.17833602127047092E-007  -0.141173016E+006
   0.17835142827014872E-007  -0.141090062E+006
   0.17836683526982651E-007  -0.141007312E+006
   0.17838224226950430E-007  -0.140924766E+006
   0.17839764926918210E-007  -0.140842438E+006
   0.17841305626885989E-007  -0.140760359E+006
   0.17842846326853769E-007  -0.140678531E+006
   0.17844387026821548E-007  -0.140596969E+006
   0.17845927726789328E-007  -0.140515688E+006
   0.17847468426757107E-007  -0.140434688E+006
   0.17849009126724887E-007  -0.140354000E+006
   0.17850549826692666E-007  -0.140273641E+006
   0.17852090526660445E-007  -0.140193641E+006
   0.17853631226628225E-007  -0.140113984E+006
   0.17855171926596004E-007  -0.140034703E+006
   0.17856712626563784E-007  -0.139955812E+006
   0.17858253326531563E-007  -0.139877328E+006
   0.17859794026499343E-007  -0.139799250E+006
   0.17861334726467122E-007  -0.139721594E+006
   0.17862875426434902E-007  -0.139644391E+006
   0.17864416126402681E-007  -0.139567641E+006
   0.17865956826370460E-007  -0.139491359E+006
   0.17867497526338240E-007  -0.139415562E+006
   0.17869038226306019E-007  -0.139340250E+006
   0.17870578926273799E-007  -0.139265453E+006
   0.17872119626241578E-007  -0.139191188E+006
   0.17873660326209358E-007  -0.139117469E+006
   0.17875201026177137E-007  -0.139044297E+006
   0.17876741726144917E-007  -0.138971688E+006
   0.17878282426112696E-007  -0.138899656E+006
   0.17879823126080475E-007  -0.138828219E+006
   0.17881363826048255E-007  -0.138757391E+006
   0.17882904526016034E-007  -0.138687188E+006
   0.17884445225983814E-007  -0.138617609E+006
   0.17885985925951593E-007  -0.138548672E+006
   0.17887526625919373E-007  -0.138480391E+006
   0.17889067325887152E-007  -0.138412766E+006
   0.17890608025854932E-007  -0.138345828E+006
   0.17892148725822711E-007  -0.138279578E+006
   0.17893689425790490E-007  -0.138214047E+006
   0.17895230125758270E-007  -0.138149234E+006
   0.17896770825726049E-007  -0.138085141E+006
   0.17898311525693829E-007  -0.138021797E+006
   0.17899852225661608E-007  -0.137959203E+006
   0.17901392925629388E-007  -0.137897359E+006
   0.17902933625597167E-007  -0.137836297E+006
   0.17904474325564947E-007  -0.137776016E+006
   0.17906015025532726E-007  -0.137716531E+006
   0.17907555725500506E-007  -0.137657844E+006
   0.17909096425468285E-007  -0.137599984E+006
   0.17910637125436064E-007  -0.137542953E+006
   0.17912177825403844E-007  -0.137486750E+006
   0.17913718525371623E-007  -0.137431391E+006
   0.17915259225339403E-007  -0.137376891E+006
   0.17916799925307182E-007  -0.137323266E+006
   0.17918340625274962E-007  -0.137270516E+006
   0.17919881325242741E-007  -0.137218656E+006
   0.17921422025210521E-007  -0.137167688E+006
   0.17922962725178300E-007  -0.137117625E+006
   0.17924503425146079E-007  -0.137068484E+006
   0.17926044125113859E-007  -0.137020266E+006
   0.17927584825081638E-007  -0.136972969E+006
   0.17929125525049418E-007  -0.136926609E+006
   0.17930666225017197E-007  -0.136881188E+006
   0.17932206924984977E-007  -0.136836719E+006
   0.17933747624952756E-007  -0.136793219E+006
   0.17935288324920536E-007  -0.136750688E+006
   0.17936829024888315E-007  -0.136709141E+006
   0.17938369724856094E-007  -0.136668578E+006
   0.17939910424823874E-007  -0.136629016E+006
   0.17941451124791653E-007  -0.136590453E+006
   0.17942991824759433E-007  -0.136552906E+006
   0.17944532524727212E-007  -0.136516375E+006
   0.17946073224694992E-007  -0.136480859E+006
   0.17947613924662771E-007  -0.136446359E+006
   0.17949154624630551E-007  -0.136412891E+006
   0.17950695324598330E-007  -0.136380453E+006
   0.17952236024566109E-007  -0.136349062E+006
   0.17953776724533889E-007  -0.136318719E+006
   0.17955317424501668E-007  -0.136289422E+006
   0.17956858124469448E-007  -0.136261188E+006
   0.17958398824437227E-007  -0.136234031E+006
   0.17959939524405007E-007  -0.136207938E+006
   0.17961480224372786E-007  -0.136182922E+006
   0.17963020924340566E-007  -0.136158984E+006
   0.17964561624308345E-007  -0.136136125E+006
   0.17966102324276124E-007  -0.136114359E+006
   0.17967643024243904E-007  -0.136093672E+006
   0.17969183724211683E-007  -0.136074078E+006
   0.17970724424179463E-007  -0.136055578E+006
   0.17972265124147242E-007  -0.136038188E+006
   0.17973805824115022E-007  -0.136021891E+006
   0.17975346524082801E-007  -0.136006688E+006
   0.17976887224050581E-007  -0.135992594E+006
   0.17978427924018360E-007  -0.135979609E+006
   0.17979968623986139E-007  -0.135967750E+006
   0.17981509323953919E-007  -0.135957000E+006
   0.17983050023921698E-007  -0.135947359E+006
   0.17984590723889478E-007  -0.135938844E+006
   0.17986131423857257E-007  -0.135931438E+006
   0.17987672123825037E-007  -0.135925156E+006
   0.17989212823792816E-007  -0.135919984E+006
   0.17990753523760596E-007  -0.135915938E+006
   0.17992294223728375E-007  -0.135913016E+006
   0.17993834923696155E-007  -0.135911203E+006
   0.17995375623663934E-007  -0.135910516E+006
   0.17996916323631713E-007  -0.135910938E+006
   0.17998457023599493E-007  -0.135912484E+006
   0.17999997723567272E-007  -0.135915156E+006
   0.18001538423535052E-007  -0.135918953E+006
   0.18003079123502831E-007  -0.135923859E+006
   0.18004619823470611E-007  -0.135929875E+006
   0.18006160523438390E-007  -0.135937016E+006
   0.18007701223406170E-007  -0.135945266E+006
   0.18009241923373949E-007  -0.135954625E+006
   0.18010782623341728E-007  -0.135965094E+006
   0.18012323323309508E-007  -0.135976672E+006
   0.18013864023277287E-007  -0.135989344E+006
   0.18015404723245067E-007  -0.136003125E+006
   0.18016945423212846E-007  -0.136018000E+006
   0.18018486123180626E-007  -0.136033984E+006
   0.18020026823148405E-007  -0.136051047E+006
   0.18021567523116185E-007  -0.136069203E+006
   0.18023108223083964E-007  -0.136088438E+006
   0.18024648923051743E-007  -0.136108750E+006
   0.18026189623019523E-007  -0.136130141E+006
   0.18027730322987302E-007  -0.136152609E+006
   0.18029271022955082E-007  -0.136176156E+006
   0.18030811722922861E-007  -0.136200766E+006
   0.18032352422890641E-007  -0.136226438E+006
   0.18033893122858420E-007  -0.136253156E+006
   0.18035433822826200E-007  -0.136280922E+006
   0.18036974522793979E-007  -0.136309734E+006
   0.18038515222761758E-007  -0.136339578E+006
   0.18040055922729538E-007  -0.136370453E+006
   0.18041596622697317E-007  -0.136402359E+006
   0.18043137322665097E-007  -0.136435281E+006
   0.18044678022632876E-007  -0.136469219E+006
   0.18046218722600656E-007  -0.136504172E+006
   0.18047759422568435E-007  -0.136540125E+006
   0.18049300122536215E-007  -0.136577062E+006
   0.18050840822503994E-007  -0.136614984E+006
   0.18052381522471773E-007  -0.136653891E+006
   0.18053922222439553E-007  -0.136693766E+006
   0.18055462922407332E-007  -0.136734609E+006
   0.18057003622375112E-007  -0.136776406E+006
   0.18058544322342891E-007  -0.136819156E+006
   0.18060085022310671E-007  -0.136862844E+006
   0.18061625722278450E-007  -0.136907453E+006
   0.18063166422246230E-007  -0.136952984E+006
   0.18064707122214009E-007  -0.136999438E+006
   0.18066247822181788E-007  -0.137046797E+006
   0.18067788522149568E-007  -0.137095062E+006
   0.18069329222117347E-007  -0.137144219E+006
   0.18070869922085127E-007  -0.137194250E+006
   0.18072410622052906E-007  -0.137245156E+006
   0.18073951322020686E-007  -0.137296906E+006
   0.18075492021988465E-007  -0.137349516E+006
   0.18077032721956245E-007  -0.137402953E+006
   0.18078573421924024E-007  -0.137457219E+006
   0.18080114121891804E-007  -0.137512312E+006
   0.18081654821859583E-007  -0.137568219E+006
   0.18083195521827362E-007  -0.137624922E+006
   0.18084736221795142E-007  -0.137682422E+006
   0.18086276921762921E-007  -0.137740703E+006
   0.18087817621730701E-007  -0.137799750E+006
   0.18089358321698480E-007  -0.137859547E+006
   0.18090899021666260E-007  -0.137920078E+006
   0.18092439721634039E-007  -0.137981344E+006
   0.18093980421601819E-007  -0.138043328E+006
   0.18095521121569598E-007  -0.138106031E+006
   0.18097061821537377E-007  -0.138169438E+006
   0.18098602521505157E-007  -0.138233531E+006
   0.18100143221472936E-007  -0.138298297E+006
   0.18101683921440716E-007  -0.138363734E+006
   0.18103224621408495E-007  -0.138429812E+006
   0.18104765321376275E-007  -0.138496531E+006
   0.18106306021344054E-007  -0.138563875E+006
   0.18107846721311834E-007  -0.138631828E+006
   0.18109387421279613E-007  -0.138700391E+006
   0.18110928121247392E-007  -0.138769531E+006
   0.18112468821215172E-007  -0.138839250E+006
   0.18114009521182951E-007  -0.138909531E+006
   0.18115550221150731E-007  -0.138980359E+006
   0.18117090921118510E-007  -0.139051734E+006
   0.18118631621086290E-007  -0.139123625E+006
   0.18120172321054069E-007  -0.139196031E+006
   0.18121713021021849E-007  -0.139268938E+006
   0.18123253720989628E-007  -0.139342328E+006
   0.18124794420957407E-007  -0.139416188E+006
   0.18126335120925187E-007  -0.139490500E+006
   0.18127875820892966E-007  -0.139565250E+006
   0.18129416520860746E-007  -0.139640438E+006
   0.18130957220828525E-007  -0.139716031E+006
   0.18132497920796305E-007  -0.139792016E+006
   0.18134038620764084E-007  -0.139868391E+006
   0.18135579320731864E-007  -0.139945141E+006
   0.18137120020699643E-007  -0.140022250E+006
   0.18138660720667422E-007  -0.140099703E+006
   0.18140201420635202E-007  -0.140177500E+006
   0.18141742120602981E-007  -0.140255609E+006
   0.18143282820570761E-007  -0.140334016E+006
   0.18144823520538540E-007  -0.140412703E+006
   0.18146364220506320E-007  -0.140491672E+006
   0.18147904920474099E-007  -0.140570891E+006
   0.18149445620441879E-007  -0.140650359E+006
   0.18150986320409658E-007  -0.140730047E+006
   0.18152527020377437E-007  -0.140809953E+006
   0.18154067720345217E-007  -0.140890062E+006
   0.18155608420312996E-007  -0.140970359E+006
   0.18157149120280776E-007  -0.141050828E+006
   0.18158689820248555E-007  -0.141131453E+006
   0.18160230520216335E-007  -0.141212203E+006
   0.18161771220184114E-007  -0.141293094E+006
   0.18163311920151894E-007  -0.141374094E+006
   0.18164852620119673E-007  -0.141455188E+006
   0.18166393320087453E-007  -0.141536359E+006
   0.18167934020055232E-007  -0.141617594E+006
   0.18169474720023011E-007  -0.141698891E+006
   0.18171015419990791E-007  -0.141780219E+006
   0.18172556119958570E-007  -0.141861578E+006
   0.18174096819926350E-007  -0.141942938E+006
   0.18175637519894129E-007  -0.142024297E+006
   0.18177178219861909E-007  -0.142105625E+006
   0.18178718919829688E-007  -0.142186922E+006
   0.18180259619797468E-007  -0.142268156E+006
   0.18181800319765247E-007  -0.142349328E+006
   0.18183341019733026E-007  -0.142430422E+006
   0.18184881719700806E-007  -0.142511422E+006
   0.18186422419668585E-007  -0.142592312E+006
   0.18187963119636365E-007  -0.142673078E+006
   0.18189503819604144E-007  -0.142753703E+006
   0.18191044519571924E-007  -0.142834156E+006
   0.18192585219539703E-007  -0.142914453E+006
   0.18194125919507483E-007  -0.142994562E+006
   0.18195666619475262E-007  -0.143074484E+006
   0.18197207319443041E-007  -0.143154188E+006
   0.18198748019410821E-007  -0.143233656E+006
   0.18200288719378600E-007  -0.143312891E+006
   0.18201829419346380E-007  -0.143391859E+006
   0.18203370119314159E-007  -0.143470562E+006
   0.18204910819281939E-007  -0.143548984E+006
   0.18206451519249718E-007  -0.143627109E+006
   0.18207992219217498E-007  -0.143704922E+006
   0.18209532919185277E-007  -0.143782406E+006
   0.18211073619153056E-007  -0.143859547E+006
   0.18212614319120836E-007  -0.143936328E+006
   0.18214155019088615E-007  -0.144012750E+006
   0.18215695719056395E-007  -0.144088781E+006
   0.18217236419024174E-007  -0.144164422E+006
   0.18218777118991954E-007  -0.144239656E+006
   0.18220317818959733E-007  -0.144314469E+006
   0.18221858518927513E-007  -0.144388828E+006
   0.18223399218895292E-007  -0.144462734E+006
   0.18224939918863071E-007  -0.144536188E+006
   0.18226480618830851E-007  -0.144609156E+006
   0.18228021318798630E-007  -0.144681641E+006
   0.18229562018766410E-007  -0.144753625E+006
   0.18231102718734189E-007  -0.144825094E+006
   0.18232643418701969E-007  -0.144896031E+006
   0.18234184118669748E-007  -0.144966438E+006
   0.18235724818637528E-007  -0.145036281E+006
   0.18237265518605307E-007  -0.145105562E+006
   0.18238806218573086E-007  -0.145174266E+006
   0.18240346918540866E-007  -0.145242375E+006
   0.18241887618508645E-007  -0.145309875E+006
   0.18243428318476425E-007  -0.145376766E+006
   0.18244969018444204E-007  -0.145443031E+006
   0.18246509718411984E-007  -0.145508656E+006
   0.18248050418379763E-007  -0.145573625E+006
   0.18249591118347543E-007  -0.145637938E+006
   0.18251131818315322E-007  -0.145701578E+006
   0.18252672518283101E-007  -0.145764531E+006
   0.18254213218250881E-007  -0.145826781E+006
   0.18255753918218660E-007  -0.145888328E+006
   0.18257294618186440E-007  -0.145949172E+006
   0.18258835318154219E-007  -0.146009281E+006
   0.18260376018121999E-007  -0.146068641E+006
   0.18261916718089778E-007  -0.146127250E+006
   0.18263457418057558E-007  -0.146185109E+006
   0.18264998118025337E-007  -0.146242188E+006
   0.18266538817993117E-007  -0.146298484E+006
   0.18268079517960896E-007  -0.146354000E+006
   0.18269620217928675E-007  -0.146408703E+006
   0.18271160917896455E-007  -0.146462609E+006
   0.18272701617864234E-007  -0.146515688E+006
   0.18274242317832014E-007  -0.146567938E+006
   0.18275783017799793E-007  -0.146619359E+006
   0.18277323717767573E-007  -0.146669938E+006
   0.18278864417735352E-007  -0.146719656E+006
   0.18280405117703132E-007  -0.146768500E+006
   0.18281945817670911E-007  -0.146816469E+006
   0.18283486517638690E-007  -0.146863562E+006
   0.18285027217606470E-007  -0.146909766E+006
   0.18286567917574249E-007  -0.146955078E+006
   0.18288108617542029E-007  -0.146999469E+006
   0.18289649317509808E-007  -0.147042953E+006
   0.18291190017477588E-007  -0.147085516E+006
   0.18292730717445367E-007  -0.147127156E+006
   0.18294271417413147E-007  -0.147167875E+006
   0.18295812117380926E-007  -0.147207641E+006
   0.18297352817348705E-007  -0.147246469E+006
   0.18298893517316485E-007  -0.147284328E+006
   0.18300434217284264E-007  -0.147321219E+006
   0.18301974917252044E-007  -0.147357141E+006
   0.18303515617219823E-007  -0.147392094E+006
   0.18305056317187603E-007  -0.147426062E+006
   0.18306597017155382E-007  -0.147459047E+006
   0.18308137717123162E-007  -0.147491047E+006
   0.18309678417090941E-007  -0.147522047E+006
   0.18311219117058720E-007  -0.147552047E+006
   0.18312759817026500E-007  -0.147581031E+006
   0.18314300516994279E-007  -0.147609016E+006
   0.18315841216962059E-007  -0.147635984E+006
   0.18317381916929838E-007  -0.147661922E+006
   0.18318922616897618E-007  -0.147686844E+006
   0.18320463316865397E-007  -0.147710734E+006
   0.18322004016833177E-007  -0.147733578E+006
   0.18323544716800956E-007  -0.147755391E+006
   0.18325085416768735E-007  -0.147776172E+006
   0.18326626116736515E-007  -0.147795906E+006
   0.18328166816704294E-007  -0.147814594E+006
   0.18329707516672074E-007  -0.147832219E+006
   0.18331248216639853E-007  -0.147848797E+006
   0.18332788916607633E-007  -0.147864328E+006
   0.18334329616575412E-007  -0.147878797E+006
   0.18335870316543192E-007  -0.147892219E+006
   0.18337411016510971E-007  -0.147904578E+006
   0.18338951716478750E-007  -0.147915875E+006
   0.18340492416446530E-007  -0.147926094E+006
   0.18342033116414309E-007  -0.147935250E+006
   0.18343573816382089E-007  -0.147943344E+006
   0.18345114516349868E-007  -0.147950359E+006
   0.18346655216317648E-007  -0.147956312E+006
   0.18348195916285427E-007  -0.147961188E+006
   0.18349736616253207E-007  -0.147965000E+006
   0.18351277316220986E-007  -0.147967750E+006
   0.18352818016188766E-007  -0.147969422E+006
   0.18354358716156545E-007  -0.147970031E+006
   0.18355899416124324E-007  -0.147969578E+006
   0.18357440116092104E-007  -0.147968047E+006
   0.18358980816059883E-007  -0.147965453E+006
   0.18360521516027663E-007  -0.147961781E+006
   0.18362062215995442E-007  -0.147957047E+006
   0.18363602915963222E-007  -0.147951250E+006
   0.18365143615931001E-007  -0.147944391E+006
   0.18366684315898781E-007  -0.147936469E+006
   0.18368225015866560E-007  -0.147927500E+006
   0.18369765715834339E-007  -0.147917469E+006
   0.18371306415802119E-007  -0.147906375E+006
   0.18372847115769898E-007  -0.147894234E+006
   0.18374387815737678E-007  -0.147881047E+006
   0.18375928515705457E-007  -0.147866812E+006
   0.18377469215673237E-007  -0.147851531E+006
   0.18379009915641016E-007  -0.147835203E+006
   0.18380550615608796E-007  -0.147817844E+006
   0.18382091315576575E-007  -0.147799453E+006
   0.18383632015544354E-007  -0.147780047E+006
   0.18385172715512134E-007  -0.147759609E+006
   0.18386713415479913E-007  -0.147738156E+006
   0.18388254115447693E-007  -0.147715688E+006
   0.18389794815415472E-007  -0.147692203E+006
   0.18391335515383252E-007  -0.147667719E+006
   0.18392876215351031E-007  -0.147642234E+006
   0.18394416915318811E-007  -0.147615750E+006
   0.18395957615286590E-007  -0.147588266E+006
   0.18397498315254369E-007  -0.147559797E+006
   0.18399039015222149E-007  -0.147530359E+006
   0.18400579715189928E-007  -0.147499938E+006
   0.18402120415157708E-007  -0.147468547E+006
   0.18403661115125487E-007  -0.147436203E+006
   0.18405201815093267E-007  -0.147402906E+006
   0.18406742515061046E-007  -0.147368656E+006
   0.18408283215028826E-007  -0.147333469E+006
   0.18409823914996605E-007  -0.147297344E+006
