t              SphericalCavity.fdtd_Point probe_Ex_50_25_50.dat
   0.33204440558209924E-007  -0.187028468E-005
   0.33222928554066389E-007  -0.147361879E-005
   0.33241416549922853E-007  -0.804664467E-006
   0.33259904545779317E-007   0.718240472E-007
   0.33278392541635782E-007   0.109067832E-005
   0.33296880537492246E-007   0.215414866E-005
   0.33315368533348710E-007   0.309002030E-005
   0.33333856529205175E-007   0.373125795E-005
   0.33352344525061639E-007   0.404019784E-005
   0.33370832520918103E-007   0.410340590E-005
   0.33389320516774568E-007   0.400804947E-005
   0.33407808512631032E-007   0.375290324E-005
   0.33426296508487496E-007   0.326835288E-005
   0.33444784504343961E-007   0.250663743E-005
   0.33463272500200425E-007   0.152688790E-005
   0.33481760496056889E-007   0.502407033E-006
   0.33500248491913354E-007  -0.362017602E-006
   0.33518736487769818E-007  -0.933728018E-006
   0.33537224483626282E-007  -0.120372283E-005
   0.33555712479482747E-007  -0.125352642E-005
   0.33574200475339211E-007  -0.114333591E-005
   0.33592688471195675E-007  -0.819746276E-006
   0.33611176467052140E-007  -0.182501424E-006
   0.33629664462908604E-007   0.737420066E-006
   0.33648152458765068E-007   0.172873683E-005
   0.33666640454621533E-007   0.256106773E-005
   0.33685128450477997E-007   0.313775740E-005
   0.33703616446334461E-007   0.346059892E-005
   0.33722104442190926E-007   0.351384324E-005
   0.33740592438047390E-007   0.324772054E-005
   0.33759080433903854E-007   0.264651067E-005
   0.33777568429760318E-007   0.175013906E-005
   0.33796056425616783E-007   0.607797119E-006
   0.33814544421473247E-007  -0.735655703E-006
   0.33833032417329711E-007  -0.218699415E-005
   0.33851520413186176E-007  -0.359098090E-005
   0.33870008409042640E-007  -0.481204415E-005
   0.33888496404899104E-007  -0.579093557E-005
   0.33906984400755569E-007  -0.647964134E-005
   0.33925472396612033E-007  -0.677545449E-005
   0.33943960392468497E-007  -0.659241687E-005
   0.33962448388324962E-007  -0.596701329E-005
   0.33980936384181426E-007  -0.501671639E-005
   0.33999424380037890E-007  -0.380551501E-005
   0.34017912375894355E-007  -0.233668720E-005
   0.34036400371750819E-007  -0.709583560E-006
   0.34054888367607283E-007   0.802898398E-006
   0.34073376363463748E-007   0.194034010E-005
   0.34091864359320212E-007   0.269776524E-005
   0.34110352355176676E-007   0.326693180E-005
   0.34128840351033141E-007   0.374129763E-005
   0.34147328346889605E-007   0.403388094E-005
   0.34165816342746069E-007   0.410389657E-005
   0.34184304338602534E-007   0.405594392E-005
   0.34202792334458998E-007   0.392985703E-005
   0.34221280330315462E-007   0.359081673E-005
   0.34239768326171927E-007   0.295120526E-005
   0.34258256322028391E-007   0.215036903E-005
   0.34276744317884855E-007   0.141589271E-005
   0.34295232313741320E-007   0.877664718E-006
   0.34313720309597784E-007   0.572619399E-006
   0.34332208305454248E-007   0.476922878E-006
   0.34350696301310712E-007   0.473386393E-006
   0.34369184297167177E-007   0.424514212E-006
   0.34387672293023641E-007   0.322242954E-006
   0.34406160288880105E-007   0.252218626E-006
   0.34424648284736570E-007   0.209507363E-006
   0.34443136280593034E-007   0.851678124E-007
   0.34461624276449498E-007  -0.160747504E-006
   0.34480112272305963E-007  -0.445833336E-006
   0.34498600268162427E-007  -0.697351595E-006
   0.34517088264018891E-007  -0.928352506E-006
   0.34535576259875356E-007  -0.117609648E-005
   0.34554064255731820E-007  -0.145666024E-005
   0.34572552251588284E-007  -0.178228106E-005
   0.34591040247444749E-007  -0.215046612E-005
   0.34609528243301213E-007  -0.251498864E-005
   0.34628016239157677E-007  -0.280513700E-005
   0.34646504235014142E-007  -0.294802044E-005
   0.34664992230870606E-007  -0.285427791E-005
   0.34683480226727070E-007  -0.244746616E-005
   0.34701968222583535E-007  -0.175275045E-005
   0.34720456218439999E-007  -0.913063730E-006
   0.34738944214296463E-007  -0.889647822E-007
   0.34757432210152928E-007   0.628215446E-006
   0.34775920206009392E-007   0.121102676E-005
   0.34794408201865856E-007   0.165279971E-005
   0.34812896197722321E-007   0.193159508E-005
   0.34831384193578785E-007   0.199858596E-005
   0.34849872189435249E-007   0.182923327E-005
   0.34868360185291714E-007   0.149087396E-005
   0.34886848181148178E-007   0.109854045E-005
   0.34905336177004642E-007   0.692983974E-006
   0.34923824172861107E-007   0.242012732E-006
   0.34942312168717571E-007  -0.219833510E-006
   0.34960800164574035E-007  -0.550478831E-006
   0.34979288160430499E-007  -0.643699593E-006
   0.34997776156286964E-007  -0.532839749E-006
   0.35016264152143428E-007  -0.300537806E-006
   0.35034752147999892E-007   0.430391651E-007
   0.35053240143856357E-007   0.522663072E-006
   0.35071728139712821E-007   0.108330755E-005
   0.35090216135569285E-007   0.158783564E-005
   0.35108704131425750E-007   0.192010748E-005
   0.35127192127282214E-007   0.203869263E-005
   0.35145680123138678E-007   0.194148288E-005
   0.35164168118995143E-007   0.164380413E-005
   0.35182656114851607E-007   0.120996140E-005
   0.35201144110708071E-007   0.757047758E-006
   0.35219632106564536E-007   0.389070124E-006
   0.35238120102421000E-007   0.132814932E-006
   0.35256608098277464E-007  -0.583724926E-007
   0.35275096094133929E-007  -0.255762927E-006
   0.35293584089990393E-007  -0.513294310E-006
   0.35312072085846857E-007  -0.845284603E-006
   0.35330560081703322E-007  -0.121600135E-005
   0.35349048077559786E-007  -0.155452335E-005
   0.35367536073416250E-007  -0.181161465E-005
   0.35386024069272715E-007  -0.201744865E-005
   0.35404512065129179E-007  -0.225714803E-005
   0.35423000060985643E-007  -0.256678459E-005
   0.35441488056842108E-007  -0.287795933E-005
   0.35459976052698572E-007  -0.308431913E-005
   0.35478464048555036E-007  -0.312409770E-005
   0.35496952044411501E-007  -0.296830467E-005
   0.35515440040267965E-007  -0.258069122E-005
   0.35533928036124429E-007  -0.195139228E-005
   0.35552416031980894E-007  -0.114810928E-005
   0.35570904027837358E-007  -0.280191728E-006
   0.35589392023693822E-007   0.584038105E-006
   0.35607880019550286E-007   0.142972544E-005
   0.35626368015406751E-007   0.223190818E-005
   0.35644856011263215E-007   0.292001505E-005
   0.35663344007119679E-007   0.342391695E-005
   0.35681832002976144E-007   0.372784962E-005
   0.35700319998832608E-007   0.384405257E-005
   0.35718807994689072E-007   0.375135255E-005
   0.35737295990545537E-007   0.341799750E-005
   0.35755783986402001E-007   0.288855927E-005
   0.35774271982258465E-007   0.228039698E-005
   0.35792759978114930E-007   0.167440976E-005
   0.35811247973971394E-007   0.108104132E-005
   0.35829735969827858E-007   0.539402322E-006
   0.35848223965684323E-007   0.155826115E-006
   0.35866711961540787E-007  -0.222998722E-007
   0.35885199957397251E-007  -0.102702842E-006
   0.35903687953253716E-007  -0.240415318E-006
   0.35922175949110180E-007  -0.468835424E-006
   0.35940663944966644E-007  -0.695210588E-006
   0.35959151940823109E-007  -0.826582266E-006
   0.35977639936679573E-007  -0.836471202E-006
   0.35996127932536037E-007  -0.732902322E-006
   0.36014615928392502E-007  -0.539136579E-006
   0.36033103924248966E-007  -0.323473273E-006
   0.36051591920105430E-007  -0.197387351E-006
   0.36070079915961895E-007  -0.247940534E-006
   0.36088567911818359E-007  -0.481144468E-006
   0.36107055907674823E-007  -0.845595991E-006
   0.36125543903531288E-007  -0.130006720E-005
   0.36144031899387752E-007  -0.183528755E-005
   0.36162519895244216E-007  -0.242251622E-005
   0.36181007891100680E-007  -0.296379721E-005
   0.36199495886957145E-007  -0.333330490E-005
   0.36217983882813609E-007  -0.348354001E-005
   0.36236471878670073E-007  -0.347973673E-005
   0.36254959874526538E-007  -0.339970188E-005
   0.36273447870383002E-007  -0.322074402E-005
   0.36291935866239466E-007  -0.283723489E-005
   0.36310423862095931E-007  -0.217278853E-005
   0.36328911857952395E-007  -0.125267491E-005
   0.36347399853808859E-007  -0.203016384E-006
   0.36365887849665324E-007   0.781707286E-006
   0.36384375845521788E-007   0.151213646E-005
   0.36402863841378252E-007   0.190958826E-005
   0.36421351837234717E-007   0.203066634E-005
   0.36439839833091181E-007   0.195904977E-005
   0.36458327828947645E-007   0.170905196E-005
   0.36476815824804110E-007   0.127153316E-005
   0.36495303820660574E-007   0.704642900E-006
   0.36513791816517038E-007   0.115714215E-006
   0.36532279812373503E-007  -0.425272844E-006
   0.36550767808229967E-007  -0.902102329E-006
   0.36569255804086431E-007  -0.128970044E-005
   0.36587743799942896E-007  -0.151569179E-005
   0.36606231795799360E-007  -0.149676976E-005
   0.36624719791655824E-007  -0.120404184E-005
   0.36643207787512289E-007  -0.687922750E-006
   0.36661695783368753E-007  -0.382939334E-007
   0.36680183779225217E-007   0.679317452E-006
   0.36698671775081682E-007   0.144814680E-005
   0.36717159770938146E-007   0.226271322E-005
   0.36735647766794610E-007   0.306412767E-005
   0.36754135762651075E-007   0.372036288E-005
   0.36772623758507539E-007   0.410647453E-005
   0.36791111754364003E-007   0.421960385E-005
   0.36809599750220467E-007   0.416075864E-005
   0.36828087746076932E-007   0.396530095E-005
   0.36846575741933396E-007   0.352361099E-005
   0.36865063737789860E-007   0.274550121E-005
   0.36883551733646325E-007   0.174459478E-005
   0.36902039729502789E-007   0.770442398E-006
   0.36920527725359253E-007  -0.174020443E-008
   0.36939015721215718E-007  -0.541003317E-006
   0.36957503717072182E-007  -0.879250479E-006
   0.36975991712928646E-007  -0.105302627E-005
   0.36994479708785111E-007  -0.109188557E-005
   0.37012967704641575E-007  -0.989507612E-006
   0.37031455700498039E-007  -0.719358866E-006
   0.37049943696354504E-007  -0.333233885E-006
   0.37068431692210968E-007   0.192269169E-007
   0.37086919688067432E-007   0.243128284E-006
   0.37105407683923897E-007   0.399700582E-006
   0.37123895679780361E-007   0.564531547E-006
   0.37142383675636825E-007   0.668222697E-006
   0.37160871671493290E-007   0.599461259E-006
   0.37179359667349754E-007   0.377442348E-006
   0.37197847663206218E-007   0.654522694E-007
   0.37216335659062683E-007  -0.396979573E-006
   0.37234823654919147E-007  -0.107705739E-005
   0.37253311650775611E-007  -0.182759095E-005
   0.37271799646632076E-007  -0.238961979E-005
   0.37290287642488540E-007  -0.267281894E-005
   0.37308775638345004E-007  -0.274931972E-005
   0.37327263634201469E-007  -0.263089146E-005
   0.37345751630057933E-007  -0.224956329E-005
   0.37364239625914397E-007  -0.162102447E-005
   0.37382727621770862E-007  -0.859949182E-006
   0.37401215617627326E-007  -0.611190103E-007
   0.37419703613483790E-007   0.712123153E-006
   0.37438191609340254E-007   0.135856067E-005
   0.37456679605196719E-007   0.176158392E-005
   0.37475167601053183E-007   0.187035630E-005
   0.37493655596909647E-007   0.170731903E-005
   0.37512143592766112E-007   0.130253204E-005
   0.37530631588622576E-007   0.649133767E-006
   0.37549119584479040E-007  -0.253092139E-006
   0.37567607580335505E-007  -0.130472529E-005
   0.37586095576191969E-007  -0.231169406E-005
   0.37604583572048433E-007  -0.312967245E-005
   0.37623071567904898E-007  -0.374140382E-005
   0.37641559563761362E-007  -0.413229054E-005
   0.37660047559617826E-007  -0.418520585E-005
   0.37678535555474291E-007  -0.380799952E-005
   0.37697023551330755E-007  -0.309955772E-005
   0.37715511547187219E-007  -0.227418673E-005
   0.37733999543043684E-007  -0.145111142E-005
   0.37752487538900148E-007  -0.606915876E-006
   0.37770975534756612E-007   0.284826513E-006
   0.37789463530613077E-007   0.115578553E-005
   0.37807951526469541E-007   0.190472667E-005
   0.37826439522326005E-007   0.250068069E-005
   0.37844927518182470E-007   0.298837494E-005
   0.37863415514038934E-007   0.341864529E-005
   0.37881903509895398E-007   0.379784615E-005
   0.37900391505751863E-007   0.407505831E-005
   0.37918879501608327E-007   0.415932936E-005
   0.37937367497464791E-007   0.398486100E-005
   0.37955855493321256E-007   0.356506621E-005
   0.37974343489177720E-007   0.294738993E-005
   0.37992831485034184E-007   0.215701584E-005
   0.38011319480890648E-007   0.125813403E-005
   0.38029807476747113E-007   0.406399522E-006
   0.38048295472603577E-007  -0.259012154E-006
   0.38066783468460041E-007  -0.709548544E-006
   0.38085271464316506E-007  -0.941620499E-006
   0.38103759460172970E-007  -0.915416649E-006
   0.38122247456029434E-007  -0.658107183E-006
   0.38140735451885899E-007  -0.290972338E-006
   0.38159223447742363E-007   0.110699062E-006
   0.38177711443598827E-007   0.540557608E-006
   0.38196199439455292E-007   0.919002218E-006
   0.38214687435311756E-007   0.110002406E-005
   0.38233175431168220E-007   0.104851642E-005
   0.38251663427024685E-007   0.870417637E-006
   0.38270151422881149E-007   0.663691026E-006
   0.38288639418737613E-007   0.443343311E-006
   0.38307127414594078E-007   0.188029361E-006
   0.38325615410450542E-007  -0.115980271E-006
   0.38344103406307006E-007  -0.457830225E-006
   0.38362591402163471E-007  -0.813413351E-006
   0.38381079398019935E-007  -0.118708988E-005
   0.38399567393876399E-007  -0.157904765E-005
   0.38418055389732864E-007  -0.188474667E-005
   0.38436543385589328E-007  -0.195574989E-005
   0.38455031381445792E-007  -0.181764915E-005
   0.38473519377302257E-007  -0.168127212E-005
   0.38492007373158721E-007  -0.167837140E-005
   0.38510495369015185E-007  -0.173884087E-005
   0.38528983364871650E-007  -0.177620961E-005
   0.38547471360728114E-007  -0.182198039E-005
   0.38565959356584578E-007  -0.190068533E-005
   0.38584447352441043E-007  -0.191502181E-005
   0.38602935348297507E-007  -0.175445109E-005
   0.38621423344153971E-007  -0.144310616E-005
   0.38639911340010435E-007  -0.110047858E-005
   0.38658399335866900E-007  -0.791433195E-006
   0.38676887331723364E-007  -0.484709233E-006
   0.38695375327579828E-007  -0.151103279E-006
   0.38713863323436293E-007   0.171573959E-006
   0.38732351319292757E-007   0.435545445E-006
   0.38750839315149221E-007   0.638379447E-006
   0.38769327311005686E-007   0.783938106E-006
   0.38787815306862150E-007   0.851226844E-006
   0.38806303302718614E-007   0.845056832E-006
   0.38824791298575079E-007   0.816167585E-006
   0.38843279294431543E-007   0.782100358E-006
   0.38861767290288007E-007   0.678030574E-006
   0.38880255286144472E-007   0.435534588E-006
   0.38898743282000936E-007   0.817325372E-007
   0.38917231277857400E-007  -0.271715351E-006
   0.38935719273713865E-007  -0.508688288E-006
   0.38954207269570329E-007  -0.544900217E-006
   0.38972695265426793E-007  -0.325121505E-006
   0.38991183261283258E-007   0.137163966E-006
   0.39009671257139722E-007   0.711823873E-006
   0.39028159252996186E-007   0.121828293E-005
   0.39046647248852651E-007   0.156653971E-005
   0.39065135244709115E-007   0.178142625E-005
   0.39083623240565579E-007   0.189348907E-005
   0.39102111236422044E-007   0.188090451E-005
   0.39120599232278508E-007   0.170652538E-005
   0.39139087228134972E-007   0.133064793E-005
   0.39157575223991437E-007   0.710200027E-006
   0.39176063219847901E-007  -0.137735583E-006
   0.39194551215704365E-007  -0.110004464E-005
   0.39213039211560830E-007  -0.203408013E-005
   0.39231527207417294E-007  -0.280667518E-005
   0.39250015203273758E-007  -0.326377017E-005
   0.39268503199130222E-007  -0.328356555E-005
   0.39286991194986687E-007  -0.288575643E-005
   0.39305479190843151E-007  -0.218660807E-005
   0.39323967186699615E-007  -0.125369331E-005
   0.39342455182556080E-007  -0.100527132E-006
   0.39360943178412544E-007   0.121714083E-005
   0.39379431174269008E-007   0.259894637E-005
   0.39397919170125473E-007   0.395108600E-005
   0.39416407165981937E-007   0.517679428E-005
   0.39434895161838401E-007   0.617625665E-005
   0.39453383157694866E-007   0.689193530E-005
