t              TwoCables.fdtd_Probe_Start_Ez_10_25_10.dat
   0.39827094167098689E-008  -0.108107412E+001
   0.39842501166776484E-008  -0.108209479E+001
   0.39857908166454278E-008  -0.108303595E+001
   0.39873315166132073E-008  -0.108390141E+001
   0.39888722165809867E-008  -0.108469212E+001
   0.39904129165487662E-008  -0.108540440E+001
   0.39919536165165456E-008  -0.108603585E+001
   0.39934943164843251E-008  -0.108658481E+001
   0.39950350164521045E-008  -0.108704889E+001
   0.39965757164198840E-008  -0.108743048E+001
   0.39981164163876634E-008  -0.108773041E+001
   0.39996571163554429E-008  -0.108794403E+001
   0.40011978163232223E-008  -0.108807898E+001
   0.40027385162910017E-008  -0.108813810E+001
   0.40042792162587812E-008  -0.108812439E+001
   0.40058199162265606E-008  -0.108804405E+001
   0.40073606161943401E-008  -0.108789062E+001
   0.40089013161621195E-008  -0.108766472E+001
   0.40104420161298990E-008  -0.108737028E+001
   0.40119827160976784E-008  -0.108699727E+001
   0.40135234160654579E-008  -0.108655179E+001
   0.40150641160332373E-008  -0.108602583E+001
   0.40166048160010168E-008  -0.108542180E+001
   0.40181455159687962E-008  -0.108474016E+001
   0.40196862159365757E-008  -0.108398533E+001
   0.40212269159043551E-008  -0.108315945E+001
   0.40227676158721346E-008  -0.108226597E+001
   0.40243083158399140E-008  -0.108130598E+001
   0.40258490158076934E-008  -0.108028221E+001
   0.40273897157754729E-008  -0.107919121E+001
   0.40289304157432523E-008  -0.107803524E+001
   0.40304711157110318E-008  -0.107681394E+001
   0.40320118156788112E-008  -0.107553172E+001
   0.40335525156465907E-008  -0.107418334E+001
   0.40350932156143701E-008  -0.107276547E+001
   0.40366339155821496E-008  -0.107127619E+001
   0.40381746155499290E-008  -0.106971371E+001
   0.40397153155177085E-008  -0.106808400E+001
   0.40412560154854879E-008  -0.106638956E+001
   0.40427967154532674E-008  -0.106463611E+001
   0.40443374154210468E-008  -0.106282389E+001
   0.40458781153888262E-008  -0.106095386E+001
   0.40474188153566057E-008  -0.105902708E+001
   0.40489595153243851E-008  -0.105704474E+001
   0.40505002152921646E-008  -0.105500805E+001
   0.40520409152599440E-008  -0.105291319E+001
   0.40535816152277235E-008  -0.105075955E+001
   0.40551223151955029E-008  -0.104854584E+001
   0.40566630151632824E-008  -0.104626882E+001
   0.40582037151310618E-008  -0.104392684E+001
   0.40597444150988413E-008  -0.104152513E+001
   0.40612851150666207E-008  -0.103906548E+001
   0.40628258150344002E-008  -0.103655708E+001
   0.40643665150021796E-008  -0.103400159E+001
   0.40659072149699590E-008  -0.103140008E+001
   0.40674479149377385E-008  -0.102875042E+001
   0.40689886149055179E-008  -0.102604711E+001
   0.40705293148732974E-008  -0.102328801E+001
   0.40720700148410768E-008  -0.102047443E+001
   0.40736107148088563E-008  -0.101761115E+001
   0.40751514147766357E-008  -0.101470149E+001
   0.40766921147444152E-008  -0.101174510E+001
   0.40782328147121946E-008  -0.100874031E+001
   0.40797735146799741E-008  -0.100568318E+001
   0.40813142146477535E-008  -0.100257146E+001
   0.40828549146155330E-008  -0.999409914E+000
   0.40843956145833124E-008  -0.996203005E+000
   0.40859363145510919E-008  -0.992955863E+000
   0.40874770145188713E-008  -0.989670098E+000
   0.40890177144866507E-008  -0.986342967E+000
   0.40905584144544302E-008  -0.982972383E+000
   0.40920991144222096E-008  -0.979558647E+000
   0.40936398143899891E-008  -0.976102710E+000
   0.40951805143577685E-008  -0.972604871E+000
   0.40967212143255480E-008  -0.969064832E+000
   0.40982619142933274E-008  -0.965480566E+000
   0.40998026142611069E-008  -0.961851358E+000
   0.41013433142288863E-008  -0.958179116E+000
   0.41028840141966658E-008  -0.954468012E+000
   0.41044247141644452E-008  -0.950721383E+000
   0.41059654141322247E-008  -0.946940184E+000
   0.41075061141000041E-008  -0.943122923E+000
   0.41090468140677835E-008  -0.939267457E+000
   0.41105875140355630E-008  -0.935372949E+000
   0.41121282140033424E-008  -0.931440949E+000
   0.41136689139711219E-008  -0.927474201E+000
   0.41152096139389013E-008  -0.923474848E+000
   0.41167503139066808E-008  -0.919443429E+000
   0.41182910138744602E-008  -0.915379405E+000
   0.41198317138422397E-008  -0.911281347E+000
   0.41213724138100191E-008  -0.907147825E+000
   0.41229131137777986E-008  -0.902978480E+000
   0.41244538137455780E-008  -0.898773134E+000
   0.41259945137133575E-008  -0.894532919E+000
   0.41275352136811369E-008  -0.890259504E+000
   0.41290759136489164E-008  -0.885955632E+000
   0.41306166136166958E-008  -0.881624341E+000
   0.41321573135844752E-008  -0.877265871E+000
   0.41336980135522547E-008  -0.872881234E+000
   0.41352387135200341E-008  -0.868469715E+000
   0.41367794134878136E-008  -0.864029169E+000
   0.41383201134555930E-008  -0.859560490E+000
   0.41398608134233725E-008  -0.855063021E+000
   0.41414015133911519E-008  -0.850535989E+000
   0.41429422133589314E-008  -0.845977664E+000
   0.41444829133267108E-008  -0.841389656E+000
   0.41460236132944903E-008  -0.836771250E+000
   0.41475643132622697E-008  -0.832124949E+000
   0.41491050132300492E-008  -0.827453673E+000
   0.41506457131978286E-008  -0.822759628E+000
   0.41521864131656080E-008  -0.818043828E+000
   0.41537271131333875E-008  -0.813306153E+000
   0.41552678131011669E-008  -0.808546007E+000
   0.41568085130689464E-008  -0.803762197E+000
   0.41583492130367258E-008  -0.798953891E+000
   0.41598899130045053E-008  -0.794122100E+000
   0.41614306129722847E-008  -0.789264321E+000
   0.41629713129400642E-008  -0.784382045E+000
   0.41645120129078436E-008  -0.779473126E+000
   0.41660527128756231E-008  -0.774538994E+000
   0.41675934128434025E-008  -0.769581974E+000
   0.41691341128111820E-008  -0.764602602E+000
   0.41706748127789614E-008  -0.759602845E+000
   0.41722155127467409E-008  -0.754583597E+000
   0.41737562127145203E-008  -0.749545872E+000
   0.41752969126822997E-008  -0.744488716E+000
   0.41768376126500792E-008  -0.739412904E+000
   0.41783783126178586E-008  -0.734319270E+000
   0.41799190125856381E-008  -0.729204595E+000
   0.41814597125534175E-008  -0.724069118E+000
   0.41830004125211970E-008  -0.718912721E+000
   0.41845411124889764E-008  -0.713734746E+000
   0.41860818124567559E-008  -0.708533943E+000
   0.41876225124245353E-008  -0.703309417E+000
   0.41891632123923148E-008  -0.698063970E+000
   0.41907039123600942E-008  -0.692801833E+000
   0.41922446123278737E-008  -0.687524378E+000
   0.41937853122956531E-008  -0.682234406E+000
   0.41953260122634325E-008  -0.676927149E+000
   0.41968667122312120E-008  -0.671602786E+000
   0.41984074121989914E-008  -0.666256309E+000
   0.41999481121667709E-008  -0.660892606E+000
   0.42014888121345503E-008  -0.655511439E+000
   0.42030295121023298E-008  -0.650113702E+000
   0.42045702120701092E-008  -0.644699633E+000
   0.42061109120378887E-008  -0.639265835E+000
   0.42076516120056681E-008  -0.633811772E+000
   0.42091923119734476E-008  -0.628343046E+000
   0.42107330119412270E-008  -0.622857392E+000
   0.42122737119090065E-008  -0.617356122E+000
   0.42138144118767859E-008  -0.611835837E+000
   0.42153551118445654E-008  -0.606300950E+000
   0.42168958118123448E-008  -0.600749791E+000
   0.42184365117801242E-008  -0.595183074E+000
   0.42199772117479037E-008  -0.589603782E+000
   0.42215179117156831E-008  -0.584010899E+000
   0.42230586116834626E-008  -0.578403413E+000
   0.42245993116512420E-008  -0.572777927E+000
   0.42261400116190215E-008  -0.567134738E+000
   0.42276807115868009E-008  -0.561473906E+000
   0.42292214115545804E-008  -0.555795431E+000
   0.42307621115223598E-008  -0.550101519E+000
   0.42323028114901393E-008  -0.544394851E+000
   0.42338435114579187E-008  -0.538672388E+000
   0.42353842114256982E-008  -0.532933354E+000
   0.42369249113934776E-008  -0.527184129E+000
   0.42384656113612570E-008  -0.521420360E+000
   0.42400063113290365E-008  -0.515645325E+000
   0.42415470112968159E-008  -0.509858668E+000
   0.42430877112645954E-008  -0.504056752E+000
   0.42446284112323748E-008  -0.498238504E+000
   0.42461691112001543E-008  -0.492402881E+000
   0.42477098111679337E-008  -0.486554116E+000
   0.42492505111357132E-008  -0.480687857E+000
   0.42507912111034926E-008  -0.474807739E+000
   0.42523319110712721E-008  -0.468911797E+000
   0.42538726110390515E-008  -0.462998897E+000
   0.42554133110068310E-008  -0.457073897E+000
   0.42569540109746104E-008  -0.451135486E+000
   0.42584947109423898E-008  -0.445189476E+000
   0.42600354109101693E-008  -0.439231455E+000
   0.42615761108779487E-008  -0.433265060E+000
   0.42631168108457282E-008  -0.427288085E+000
   0.42646575108135076E-008  -0.421296835E+000
   0.42661982107812871E-008  -0.415293634E+000
   0.42677389107490665E-008  -0.409269333E+000
   0.42692796107168460E-008  -0.403225005E+000
   0.42708203106846254E-008  -0.397163719E+000
   0.42723610106524049E-008  -0.391082644E+000
   0.42739017106201843E-008  -0.384993881E+000
   0.42754424105879638E-008  -0.378898740E+000
   0.42769831105557432E-008  -0.372796297E+000
   0.42785238105235227E-008  -0.366688043E+000
   0.42800645104913021E-008  -0.360564917E+000
   0.42816052104590815E-008  -0.354432464E+000
   0.42831459104268610E-008  -0.348282456E+000
   0.42846866103946404E-008  -0.342121720E+000
   0.42862273103624199E-008  -0.335948020E+000
   0.42877680103301993E-008  -0.329758883E+000
   0.42893087102979788E-008  -0.323554397E+000
   0.42908494102657582E-008  -0.317335606E+000
   0.42923901102335377E-008  -0.311100483E+000
   0.42939308102013171E-008  -0.304856747E+000
   0.42954715101690966E-008  -0.298605293E+000
   0.42970122101368760E-008  -0.292346090E+000
   0.42985529101046555E-008  -0.286078662E+000
   0.43000936100724349E-008  -0.279800922E+000
   0.43016343100402143E-008  -0.273511738E+000
   0.43031750100079938E-008  -0.267212838E+000
   0.43047157099757732E-008  -0.260902315E+000
   0.43062564099435527E-008  -0.254581749E+000
   0.43077971099113321E-008  -0.248247936E+000
   0.43093378098791116E-008  -0.241902918E+000
   0.43108785098468910E-008  -0.235544845E+000
   0.43124192098146705E-008  -0.229174599E+000
   0.43139599097824499E-008  -0.222791985E+000
   0.43155006097502294E-008  -0.216400966E+000
   0.43170413097180088E-008  -0.210001141E+000
   0.43185820096857883E-008  -0.203595266E+000
   0.43201227096535677E-008  -0.197183669E+000
   0.43216634096213472E-008  -0.190763026E+000
   0.43232041095891266E-008  -0.184336632E+000
   0.43247448095569060E-008  -0.177898496E+000
   0.43262855095246855E-008  -0.171448603E+000
   0.43278262094924649E-008  -0.164988205E+000
   0.43293669094602444E-008  -0.158519730E+000
   0.43309076094280238E-008  -0.152045444E+000
   0.43324483093958033E-008  -0.145558715E+000
   0.43339890093635827E-008  -0.139065713E+000
   0.43355297093313622E-008  -0.132564962E+000
   0.43370704092991416E-008  -0.126056373E+000
   0.43386111092669211E-008  -0.119542636E+000
   0.43401518092347005E-008  -0.113021761E+000
   0.43416925092024800E-008  -0.106496081E+000
   0.43432332091702594E-008  -0.999650955E-001
   0.43447739091380388E-008  -0.934293270E-001
   0.43463146091058183E-008  -0.868855342E-001
   0.43478553090735977E-008  -0.803373531E-001
   0.43493960090413772E-008  -0.737793371E-001
   0.43509367090091566E-008  -0.672135577E-001
   0.43524774089769361E-008  -0.606388152E-001
   0.43540181089447155E-008  -0.540552251E-001
   0.43555588089124950E-008  -0.474675223E-001
   0.43570995088802744E-008  -0.408837199E-001
   0.43586402088480539E-008  -0.342949107E-001
   0.43601809088158333E-008  -0.277070981E-001
   0.43617216087836128E-008  -0.211142171E-001
   0.43632623087513922E-008  -0.145190898E-001
   0.43648030087191717E-008  -0.791771896E-002
   0.43663437086869511E-008  -0.131434691E-002
   0.43678844086547305E-008   0.528768497E-002
   0.43694251086225100E-008   0.118938563E-001
   0.43709658085902894E-008   0.185096227E-001
   0.43725065085580689E-008   0.251317825E-001
   0.43740472085258483E-008   0.317601450E-001
   0.43755879084936278E-008   0.383864678E-001
   0.43771286084614072E-008   0.450075045E-001
   0.43786693084291867E-008   0.516252443E-001
   0.43802100083969661E-008   0.582386702E-001
   0.43817507083647456E-008   0.648543537E-001
   0.43832914083325250E-008   0.714736059E-001
   0.43848321083003045E-008   0.780927017E-001
   0.43863728082680839E-008   0.847154036E-001
   0.43879135082358633E-008   0.913343057E-001
   0.43894542082036428E-008   0.979510248E-001
   0.43909949081714222E-008   0.104571477E+000
   0.43925356081392017E-008   0.111193724E+000
   0.43940763081069811E-008   0.117808066E+000
   0.43956170080747606E-008   0.124416560E+000
   0.43971577080425400E-008   0.131016985E+000
   0.43986984080103195E-008   0.137614697E+000
   0.44002391079780989E-008   0.144214705E+000
   0.44017798079458784E-008   0.150814414E+000
   0.44033205079136578E-008   0.157412067E+000
   0.44048612078814373E-008   0.164006546E+000
   0.44064019078492167E-008   0.170585439E+000
   0.44079426078169962E-008   0.177159518E+000
   0.44094833077847756E-008   0.183726653E+000
   0.44110240077525550E-008   0.190288365E+000
   0.44125647077203345E-008   0.196842819E+000
   0.44141054076881139E-008   0.203393206E+000
   0.44156461076558934E-008   0.209939256E+000
   0.44171868076236728E-008   0.216472819E+000
   0.44187275075914523E-008   0.223008290E+000
   0.44202682075592317E-008   0.229539335E+000
   0.44218089075270112E-008   0.236060113E+000
   0.44233496074947906E-008   0.242570192E+000
   0.44248903074625701E-008   0.249062598E+000
   0.44264310074303495E-008   0.255542368E+000
   0.44279717073981290E-008   0.262013197E+000
   0.44295124073659084E-008   0.268473625E+000
   0.44310531073336878E-008   0.274926066E+000
   0.44325938073014673E-008   0.281366169E+000
   0.44341345072692467E-008   0.287791282E+000
   0.44356752072370262E-008   0.294210941E+000
   0.44372159072048056E-008   0.300625920E+000
   0.44387566071725851E-008   0.307024360E+000
   0.44402973071403645E-008   0.313411772E+000
   0.44418380071081440E-008   0.319786042E+000
   0.44433787070759234E-008   0.326146066E+000
   0.44449194070437029E-008   0.332487762E+000
   0.44464601070114823E-008   0.338814944E+000
   0.44480008069792618E-008   0.345125079E+000
   0.44495415069470412E-008   0.351413548E+000
   0.44510822069148206E-008   0.357678354E+000
   0.44526229068826001E-008   0.363927811E+000
   0.44541636068503795E-008   0.370167971E+000
   0.44557043068181590E-008   0.376404345E+000
   0.44572450067859384E-008   0.382630020E+000
   0.44587857067537179E-008   0.388844341E+000
   0.44603264067214973E-008   0.395033866E+000
   0.44618671066892768E-008   0.401198149E+000
   0.44634078066570562E-008   0.407337070E+000
   0.44649485066248357E-008   0.413452148E+000
   0.44664892065926151E-008   0.419550151E+000
   0.44680299065603946E-008   0.425627857E+000
   0.44695706065281740E-008   0.431688488E+000
   0.44711113064959535E-008   0.437726051E+000
   0.44726520064637329E-008   0.443744719E+000
   0.44741927064315123E-008   0.449749976E+000
   0.44757334063992918E-008   0.455734998E+000
   0.44772741063670712E-008   0.461699396E+000
   0.44788148063348507E-008   0.467635781E+000
   0.44803555063026301E-008   0.473545492E+000
   0.44818962062704096E-008   0.479426146E+000
   0.44834369062381890E-008   0.485282779E+000
   0.44849776062059685E-008   0.491123557E+000
   0.44865183061737479E-008   0.496942848E+000
   0.44880590061415274E-008   0.502741933E+000
   0.44895997061093068E-008   0.508514881E+000
   0.44911404060770863E-008   0.514260113E+000
   0.44926811060448657E-008   0.519977272E+000
   0.44942218060126451E-008   0.525667727E+000
